Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Harry Maguire,eng ENG,DF,26,55,55,4960.0,55.1,3.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,2.6,2.6,1.4,4.0,74.0,207.0,11.0,0.05,0.04,0.09,0.05,0.09,0.06,0.03,0.09,0.06,0.09,Matches,2019-2020,Manchester Utd
Victor Lindelöf,se SWE,DF,25,47,46,4107.0,45.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.7,0.7,0.4,1.1,16.0,128.0,4.0,0.02,0.02,0.04,0.02,0.04,0.02,0.01,0.03,0.02,0.03,Matches,2019-2020,Manchester Utd
Aaron Wan-Bissaka,eng ENG,DF,21,46,45,4073.0,45.3,0.0,4.0,4.0,0.0,0.0,0.0,9.0,0.0,0.7,0.7,3.3,4.0,112.0,146.0,203.0,0.0,0.09,0.09,0.0,0.09,0.02,0.09,0.1,0.02,0.1,Matches,2019-2020,Manchester Utd
David de Gea,es ESP,GK,28,43,43,3870.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Manchester Utd
Fred,br BRA,MF,26,48,39,3576.0,39.7,2.0,4.0,6.0,2.0,0.0,0.0,12.0,0.0,2.7,2.7,2.7,5.4,44.0,223.0,58.0,0.05,0.1,0.15,0.05,0.15,0.09,0.09,0.17,0.09,0.17,Matches,2019-2020,Manchester Utd
Anthony Martial,fr FRA,FW,23,48,41,3552.0,39.5,23.0,9.0,32.0,22.0,1.0,2.0,1.0,0.0,16.3,14.7,5.5,20.2,92.0,97.0,330.0,0.58,0.23,0.81,0.56,0.79,0.47,0.16,0.63,0.43,0.58,Matches,2019-2020,Manchester Utd
Marcus Rashford,eng ENG,FW,21,44,39,3459.0,38.4,22.0,9.0,31.0,15.0,7.0,9.0,4.0,0.0,22.5,16.2,5.7,21.9,123.0,144.0,293.0,0.57,0.23,0.81,0.39,0.62,0.66,0.17,0.83,0.48,0.64,Matches,2019-2020,Manchester Utd
Daniel James,wls WAL,FW,21,46,35,3028.0,33.6,4.0,6.0,10.0,4.0,0.0,0.0,4.0,0.0,3.8,3.8,4.5,8.3,150.0,72.0,294.0,0.12,0.18,0.3,0.12,0.3,0.13,0.16,0.29,0.13,0.29,Matches,2019-2020,Manchester Utd
Mason Greenwood,eng ENG,FW,17,49,26,2631.0,29.2,17.0,3.0,20.0,16.0,1.0,1.0,0.0,0.0,5.6,5.6,2.4,8.0,59.0,51.0,182.0,0.58,0.1,0.68,0.55,0.65,0.26,0.11,0.37,0.26,0.37,Matches,2019-2020,Manchester Utd
