Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Marquinhos,br BRA,"MF,DF",24,44,43,3859.0,42.9,4.0,2.0,6.0,4.0,0.0,0.0,4.0,1.0,2.5,2.5,1.5,3.9,21.0,197.0,14.0,0.09,0.05,0.14,0.09,0.14,0.07,0.04,0.11,0.07,0.11,Matches,2018-2019,Paris S-G
Kylian Mbappé,fr FRA,FW,19,43,36,3520.0,39.1,39.0,15.0,54.0,36.0,3.0,5.0,6.0,2.0,33.8,32.2,10.3,42.5,150.0,115.0,395.0,1.0,0.38,1.38,0.92,1.3,1.0,0.31,1.3,0.95,1.26,Matches,2018-2019,Paris S-G
Ángel Di María,ar ARG,"MF,FW",30,45,43,3474.0,38.6,19.0,16.0,35.0,19.0,0.0,0.0,4.0,0.0,10.3,10.3,11.6,21.8,121.0,197.0,325.0,0.49,0.41,0.91,0.49,0.91,0.31,0.35,0.66,0.31,0.66,Matches,2018-2019,Paris S-G
Thiago Silva,br BRA,DF,33,39,38,3294.0,36.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.7,1.7,21.0,167.0,4.0,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.06,0.03,0.06,Matches,2018-2019,Paris S-G
Juan Bernat,es ESP,DF,25,41,36,3207.0,35.6,4.0,2.0,6.0,4.0,0.0,0.0,11.0,1.0,2.4,2.4,3.3,5.7,75.0,94.0,206.0,0.11,0.06,0.17,0.11,0.17,0.09,0.12,0.2,0.09,0.2,Matches,2018-2019,Paris S-G
Presnel Kimpembe,fr FRA,DF,22,36,34,3043.0,33.8,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.1,1.1,0.7,1.8,28.0,114.0,9.0,0.03,0.03,0.06,0.03,0.06,0.04,0.02,0.06,0.04,0.06,Matches,2018-2019,Paris S-G
Julian Draxler,de GER,MF,24,46,32,2981.0,33.1,5.0,11.0,16.0,5.0,0.0,0.0,9.0,0.0,4.2,4.2,5.8,10.0,105.0,216.0,185.0,0.15,0.33,0.48,0.15,0.48,0.16,0.23,0.39,0.16,0.39,Matches,2018-2019,Paris S-G
Thilo Kehrer,de GER,DF,21,40,30,2960.0,32.9,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.3,2.3,0.8,3.2,40.0,111.0,60.0,0.03,0.06,0.09,0.03,0.09,0.09,0.03,0.12,0.09,0.12,Matches,2018-2019,Paris S-G
Marco Verratti,it ITA,MF,25,38,34,2897.0,32.2,1.0,3.0,4.0,1.0,0.0,0.0,13.0,0.0,0.2,0.2,3.6,3.8,68.0,300.0,42.0,0.03,0.09,0.12,0.03,0.12,0.01,0.13,0.14,0.01,0.14,Matches,2018-2019,Paris S-G
