Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Bart Verbruggen,nl NED,GK,21,40,40,3660.0,40.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Brighton
Jan Paul van Hecke,nl NED,DF,24,39,38,3445.0,38.3,1.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1.3,1.3,1.5,2.8,55.0,228.0,5.0,0.03,0.03,0.05,0.03,0.05,0.04,0.05,0.09,0.04,0.09,Matches,2024-2025,Brighton
Carlos Baleba,cm CMR,MF,20,40,37,3165.0,35.2,4.0,2.0,6.0,4.0,0.0,0.0,9.0,1.0,3.1,3.1,1.3,4.4,43.0,118.0,29.0,0.11,0.06,0.17,0.11,0.17,0.1,0.05,0.15,0.1,0.15,Matches,2024-2025,Brighton
Kaoru Mitoma,jp JPN,"FW,MF",27,41,32,2959.0,32.9,11.0,4.0,15.0,11.0,0.0,0.0,1.0,0.0,9.2,9.2,4.6,13.8,146.0,89.0,291.0,0.33,0.12,0.46,0.33,0.46,0.32,0.16,0.48,0.32,0.48,Matches,2024-2025,Brighton
Pervis Estupiñán,ec ECU,DF,26,36,30,2846.0,31.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.2,1.2,2.1,3.3,59.0,132.0,112.0,0.03,0.03,0.06,0.03,0.06,0.04,0.08,0.12,0.04,0.12,Matches,2024-2025,Brighton
Danny Welbeck,eng ENG,FW,33,36,26,2386.0,26.5,11.0,4.0,15.0,10.0,1.0,1.0,5.0,0.0,9.6,8.8,1.4,10.1,21.0,47.0,95.0,0.41,0.15,0.57,0.38,0.53,0.41,0.06,0.46,0.37,0.43,Matches,2024-2025,Brighton
Yankuba Minteh,gm GAM,"FW,MF",20,37,25,2267.0,25.2,7.0,5.0,12.0,7.0,0.0,0.0,6.0,0.0,4.1,4.1,5.0,9.1,90.0,48.0,201.0,0.28,0.2,0.48,0.28,0.48,0.2,0.24,0.44,0.2,0.44,Matches,2024-2025,Brighton
Jack Hinshelwood,eng ENG,"MF,DF",19,31,26,2262.0,25.1,5.0,2.0,7.0,5.0,0.0,0.0,6.0,0.0,2.7,2.7,1.5,4.2,19.0,68.0,54.0,0.2,0.08,0.28,0.2,0.28,0.13,0.07,0.21,0.13,0.21,Matches,2024-2025,Brighton
Yasin Ayari,se SWE,MF,20,39,25,2261.0,25.1,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.4,2.4,2.3,4.8,30.0,75.0,61.0,0.08,0.04,0.12,0.08,0.12,0.11,0.11,0.22,0.11,0.22,Matches,2024-2025,Brighton
