Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Jan Oblak,si SVN,GK,30,54,54,4950.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Atletico Madrid
Axel Witsel,be BEL,"DF,MF",34,51,45,4179.0,46.4,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,1.2,1.2,0.4,1.6,19.0,117.0,8.0,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,Matches,2023-2024,Atletico Madrid
Antoine Griezmann,fr FRA,"FW,MF",32,48,45,3902.0,43.4,24.0,8.0,32.0,20.0,4.0,6.0,7.0,0.0,16.5,12.6,8.7,21.3,68.0,185.0,253.0,0.55,0.18,0.74,0.46,0.65,0.43,0.23,0.66,0.33,0.55,Matches,2023-2024,Atletico Madrid
Mario Hermoso,es ESP,DF,28,45,42,3801.0,42.2,2.0,1.0,3.0,2.0,0.0,0.0,15.0,0.0,1.5,1.5,1.0,2.5,46.0,226.0,76.0,0.05,0.02,0.07,0.05,0.07,0.04,0.03,0.07,0.04,0.07,Matches,2023-2024,Atletico Madrid
Koke,es ESP,MF,31,50,45,3776.0,42.0,0.0,6.0,6.0,0.0,0.0,0.0,9.0,0.0,0.5,0.5,4.8,5.3,32.0,258.0,36.0,0.0,0.14,0.14,0.0,0.14,0.01,0.13,0.15,0.01,0.15,Matches,2023-2024,Atletico Madrid
Marcos Llorente,es ESP,"MF,DF",28,52,38,3595.0,39.9,6.0,6.0,12.0,6.0,0.0,0.0,6.0,0.0,4.4,4.4,7.8,12.2,88.0,135.0,230.0,0.15,0.15,0.3,0.15,0.3,0.12,0.22,0.34,0.12,0.34,Matches,2023-2024,Atletico Madrid
Rodrigo De Paul,ar ARG,MF,29,48,38,3194.0,35.5,4.0,6.0,10.0,4.0,0.0,0.0,11.0,1.0,2.5,2.5,5.8,8.3,87.0,240.0,74.0,0.11,0.17,0.28,0.11,0.28,0.08,0.19,0.28,0.08,0.28,Matches,2023-2024,Atletico Madrid
Nahuel Molina,ar ARG,DF,25,46,33,3013.0,33.5,2.0,5.0,7.0,2.0,0.0,0.0,5.0,1.0,1.4,1.4,3.7,5.0,58.0,108.0,228.0,0.06,0.15,0.21,0.06,0.21,0.05,0.13,0.17,0.05,0.17,Matches,2023-2024,Atletico Madrid
Samuel Lino,br BRA,DF,23,46,36,2983.0,33.1,8.0,8.0,16.0,8.0,0.0,0.0,4.0,0.0,7.6,7.6,5.3,12.9,157.0,98.0,263.0,0.24,0.24,0.48,0.24,0.48,0.27,0.18,0.45,0.27,0.45,Matches,2023-2024,Atletico Madrid
