Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Harry Kane,eng ENG,FW,30,45,44,3928.0,43.6,44.0,12.0,56.0,36.0,8.0,8.0,3.0,0.0,37.3,31.0,7.9,38.9,48.0,146.0,194.0,1.01,0.27,1.28,0.82,1.1,0.86,0.18,1.04,0.72,0.9,Matches,2023-2024,Bayern Munich
Joshua Kimmich,de GER,"MF,DF",28,43,42,3485.0,38.7,2.0,9.0,11.0,2.0,0.0,0.0,3.0,1.0,1.9,1.9,9.3,11.1,77.0,316.0,154.0,0.05,0.23,0.28,0.05,0.28,0.05,0.26,0.31,0.05,0.31,Matches,2023-2024,Bayern Munich
Leroy Sané,de GER,FW,27,42,38,3215.0,35.7,10.0,12.0,22.0,10.0,0.0,0.0,5.0,0.0,12.9,12.9,12.8,25.6,169.0,143.0,387.0,0.28,0.34,0.62,0.28,0.62,0.38,0.38,0.75,0.38,0.75,Matches,2023-2024,Bayern Munich
Leon Goretzka,de GER,"MF,DF",28,42,35,3105.0,34.5,6.0,9.0,15.0,6.0,0.0,0.0,5.0,0.0,5.8,5.8,7.1,12.8,85.0,218.0,80.0,0.17,0.26,0.43,0.17,0.43,0.17,0.21,0.39,0.17,0.39,Matches,2023-2024,Bayern Munich
Alphonso Davies,ca CAN,DF,22,42,34,3012.0,33.5,3.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,1.2,1.2,3.1,4.3,145.0,143.0,178.0,0.09,0.15,0.24,0.09,0.24,0.04,0.1,0.14,0.04,0.14,Matches,2023-2024,Bayern Munich
Manuel Neuer,de GER,GK,37,33,33,2953.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Bayern Munich
Jamal Musiala,de GER,"MF,FW",20,38,33,2843.0,31.6,12.0,6.0,18.0,12.0,0.0,0.0,3.0,0.0,10.0,10.0,7.8,17.8,155.0,149.0,226.0,0.38,0.19,0.57,0.38,0.57,0.34,0.27,0.61,0.34,0.61,Matches,2023-2024,Bayern Munich
Kim Min-jae,kr KOR,DF,26,36,30,2765.0,30.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.9,0.9,0.5,1.4,19.0,158.0,3.0,0.03,0.03,0.07,0.03,0.07,0.03,0.02,0.05,0.03,0.05,Matches,2023-2024,Bayern Munich
Konrad Laimer,at AUT,"MF,DF",26,43,28,2717.0,30.2,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,3.9,5.0,84.0,164.0,127.0,0.03,0.13,0.17,0.03,0.17,0.04,0.14,0.18,0.04,0.18,Matches,2023-2024,Bayern Munich
Dayot Upamecano,fr FRA,DF,24,33,26,2351.0,26.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.9,1.9,0.5,2.4,34.0,178.0,10.0,0.04,0.0,0.04,0.04,0.04,0.08,0.02,0.1,0.08,0.1,Matches,2023-2024,Bayern Munich
Thomas Müller,de GER,MF,33,41,25,2170.0,24.1,7.0,10.0,17.0,7.0,0.0,0.0,0.0,0.0,7.2,7.2,9.8,17.1,49.0,102.0,246.0,0.29,0.41,0.71,0.29,0.71,0.31,0.42,0.74,0.31,0.74,Matches,2023-2024,Bayern Munich
Noussair Mazraoui,ma MAR,DF,25,29,24,1979.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.4,3.4,51.0,142.0,111.0,0.0,0.18,0.18,0.0,0.18,0.05,0.12,0.17,0.05,0.17,Matches,2023-2024,Bayern Munich
Matthijs de Ligt,nl NED,DF,23,30,23,1927.0,21.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,0.7,2.6,18.0,115.0,6.0,0.09,0.05,0.14,0.09,0.14,0.09,0.03,0.13,0.09,0.13,Matches,2023-2024,Bayern Munich
Kingsley Coman,fr FRA,FW,27,27,21,1725.0,19.2,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,4.6,4.6,4.4,9.0,104.0,93.0,283.0,0.26,0.16,0.42,0.26,0.42,0.26,0.25,0.52,0.26,0.52,Matches,2023-2024,Bayern Munich
Eric Dier,eng ENG,DF,29,20,18,1616.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,13.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2023-2024,Bayern Munich
Raphaël Guerreiro,pt POR,"DF,FW",29,28,17,1607.0,17.9,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,2.8,2.8,2.6,5.4,40.0,120.0,111.0,0.17,0.11,0.28,0.17,0.28,0.16,0.15,0.31,0.16,0.31,Matches,2023-2024,Bayern Munich
Mathys Tel,fr FRA,"FW,MF",18,41,10,1438.0,16.0,10.0,6.0,16.0,10.0,0.0,0.0,2.0,0.0,4.5,4.5,3.3,7.8,54.0,34.0,141.0,0.63,0.38,1.0,0.63,1.0,0.34,0.25,0.58,0.34,0.58,Matches,2023-2024,Bayern Munich
Aleksandar Pavlovic,de GER,MF,19,22,16,1434.0,15.9,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.2,1.2,1.0,2.2,17.0,127.0,17.0,0.13,0.13,0.25,0.13,0.25,0.08,0.06,0.14,0.08,0.14,Matches,2023-2024,Bayern Munich
Sven Ulreich,de GER,GK,34,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Bayern Munich
Eric Maxim Choupo-Moting,cm CMR,"FW,MF",34,34,9,933.0,10.4,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,5.0,5.0,1.9,6.9,24.0,21.0,73.0,0.29,0.19,0.48,0.29,0.48,0.6,0.22,0.82,0.6,0.82,Matches,2023-2024,Bayern Munich
Serge Gnabry,de GER,FW,28,20,10,763.0,8.5,5.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,3.2,3.2,1.4,4.6,25.0,25.0,69.0,0.59,0.12,0.71,0.59,0.71,0.45,0.2,0.65,0.45,0.65,Matches,2023-2024,Bayern Munich
Bouna Sarr,sn SEN,DF,31,5,2,206.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,2.0,4.0,0.0,0.44,0.44,0.0,0.44,0.17,0.0,0.17,0.17,0.17,Matches,2023-2024,Bayern Munich
Frans Krätzig,de GER,DF,20,7,1,200.0,2.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,1.0,7.0,8.0,0.45,0.45,0.9,0.45,0.9,0.38,0.38,0.77,0.38,0.77,Matches,2023-2024,Bayern Munich
Bryan Zaragoza,es ESP,"FW,MF",22,7,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,14.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.23,0.11,0.34,0.23,0.34,Matches,2023-2024,Bayern Munich
Lovro Zvonarek,hr CRO,"FW,MF",18,5,1,163.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,7.0,7.0,9.0,0.55,0.0,0.55,0.55,0.55,0.04,0.12,0.15,0.04,0.15,Matches,2023-2024,Bayern Munich
Sacha Boey,fr FRA,DF,22,2,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2023-2024,Bayern Munich
Daniel Peretz,il ISR,GK,23,2,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Bayern Munich
Benjamin Pavard,fr FRA,DF,27,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Bayern Munich
Taichi Fukui,jp JPN,MF,19,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Bayern Munich
Matteo Perez Vinlöf,se SWE,FW,17,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Bayern Munich
