Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Marcel Hartel,de GER,MF,26,36,36,3249.0,36.1,5.0,7.0,12.0,5.0,0.0,0.0,1.0,0.0,0.14,0.19,0.33,0.14,0.33,Matches,2022-2023,St. Pauli
Jackson Irvine,au AUS,MF,29,35,35,3051.0,33.9,8.0,2.0,10.0,8.0,0.0,0.0,9.0,0.0,0.24,0.06,0.29,0.24,0.29,Matches,2022-2023,St. Pauli
Leart Paqarada,xk KVX,"MF,DF",27,34,34,3019.0,33.5,3.0,11.0,14.0,2.0,1.0,3.0,5.0,0.0,0.09,0.33,0.42,0.06,0.39,Matches,2022-2023,St. Pauli
Manolis Saliakas,gr GRE,"MF,DF",25,34,34,2795.0,31.1,4.0,4.0,8.0,4.0,0.0,0.0,7.0,1.0,0.13,0.13,0.26,0.13,0.26,Matches,2022-2023,St. Pauli
Lukas Daschner,de GER,"FW,MF",23,36,32,2788.0,31.0,10.0,6.0,16.0,10.0,0.0,0.0,5.0,0.0,0.32,0.19,0.52,0.32,0.52,Matches,2022-2023,St. Pauli
Jakov Medić,hr CRO,DF,23,30,30,2677.0,29.7,6.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2022-2023,St. Pauli
Nikola Vasilj,ba BIH,GK,26,29,29,2640.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,St. Pauli
Eric Smith,se SWE,"DF,MF",25,28,28,2475.0,27.5,3.0,2.0,5.0,3.0,0.0,0.0,5.0,0.0,0.11,0.07,0.18,0.11,0.18,Matches,2022-2023,St. Pauli
Karol Mets,ee EST,DF,29,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,St. Pauli
Connor Metcalfe,au AUS,"FW,MF",22,31,14,1366.0,15.2,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.2,0.13,0.33,0.2,0.33,Matches,2022-2023,St. Pauli
Adam Dźwigała,pl POL,DF,26,21,14,1310.0,14.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2022-2023,St. Pauli
Oladapo Afolayan,eng ENG,"FW,MF",24,16,15,1215.0,13.5,3.0,3.0,6.0,3.0,0.0,0.0,5.0,1.0,0.22,0.22,0.44,0.22,0.44,Matches,2022-2023,St. Pauli
Johannes Eggestein,de GER,FW,24,23,13,1085.0,12.1,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.41,0.17,0.58,0.41,0.58,Matches,2022-2023,St. Pauli
Aremu Afeez,ng NGA,MF,22,18,10,886.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,St. Pauli
Etienne Amenyido,tg TOG,"FW,MF",24,14,9,808.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,2022-2023,St. Pauli
Betim Fazliji,xk KVX,"DF,MF",23,21,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,St. Pauli
David Otto,de GER,FW,23,29,4,744.0,8.3,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches,2022-2023,St. Pauli
Igor Matanovic,hr CRO,FW,19,20,7,714.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches,2022-2023,St. Pauli
Dennis Smarsch,de GER,GK,23,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,St. Pauli
David Nemeth,at AUT,DF,21,8,8,594.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches,2022-2023,St. Pauli
Elias Saad,tn TUN,"FW,MF",22,7,5,411.0,4.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.44,0.22,0.66,0.44,0.66,Matches,2022-2023,St. Pauli
