Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Youri Tielemans,be BEL,MF,23,51,49,4434.0,49.3,9.0,6.0,15.0,6.0,3.0,3.0,9.0,0.0,4.5,3.0,3.3,6.3,56.0,308.0,76.0,0.18,0.12,0.3,0.12,0.24,0.1,0.08,0.18,0.07,0.15,Matches,2020-2021,Leicester City
Kasper Schmeichel,dk DEN,GK,33,48,48,4320.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Leicester City
Jamie Vardy,eng ENG,FW,33,42,38,3414.0,37.9,17.0,9.0,26.0,8.0,9.0,10.0,1.0,0.0,21.4,13.5,5.3,18.8,64.0,36.0,224.0,0.45,0.24,0.69,0.21,0.45,0.62,0.15,0.78,0.39,0.55,Matches,2020-2021,Leicester City
Jonny Evans,nir NIR,DF,32,37,37,3217.0,35.7,2.0,2.0,4.0,2.0,0.0,0.0,9.0,0.0,1.9,1.9,1.0,2.9,9.0,113.0,5.0,0.06,0.06,0.11,0.06,0.11,0.06,0.03,0.09,0.06,0.09,Matches,2020-2021,Leicester City
Wesley Fofana,fr FRA,DF,19,38,35,3080.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.9,1.9,0.6,2.4,41.0,111.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,2020-2021,Leicester City
Wilfred Ndidi,ng NGA,"MF,DF",23,36,34,2915.0,32.4,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,1.4,2.2,7.0,80.0,19.0,0.03,0.12,0.15,0.03,0.15,0.03,0.05,0.08,0.03,0.08,Matches,2020-2021,Leicester City
Timothy Castagne,be BEL,DF,24,34,32,2837.0,31.5,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,2.4,3.6,54.0,93.0,151.0,0.06,0.13,0.19,0.06,0.19,0.04,0.09,0.13,0.04,0.13,Matches,2020-2021,Leicester City
James Justin,eng ENG,DF,22,31,30,2693.0,29.9,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.7,2.7,2.1,4.8,77.0,121.0,155.0,0.1,0.03,0.13,0.1,0.13,0.1,0.07,0.17,0.1,0.17,Matches,2020-2021,Leicester City
James Maddison,eng ENG,MF,23,42,30,2679.0,29.8,11.0,9.0,20.0,11.0,0.0,0.0,4.0,0.0,5.7,5.7,7.6,13.3,54.0,154.0,134.0,0.37,0.3,0.67,0.37,0.67,0.21,0.28,0.49,0.21,0.49,Matches,2020-2021,Leicester City
