Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Kevin Müller,de GER,GK,27,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Patrick Mainka,de GER,DF,23,36,36,3240.0,36.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2018-2019,Heidenheim
Norman Theuerkauf,de GER,DF,31,37,37,3177.0,35.3,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches,2018-2019,Heidenheim
Marnon Busch,de GER,DF,23,35,35,3119.0,34.7,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2018-2019,Heidenheim
Sebastian Griesbeck,de GER,MF,27,36,35,3026.0,33.6,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,2018-2019,Heidenheim
Niklas Dorsch,de GER,MF,20,33,31,2534.0,28.2,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2018-2019,Heidenheim
Nikola Dovedan,at AUT,"MF,FW",24,32,29,2530.0,28.1,11.0,5.0,16.0,11.0,0.0,0.0,7.0,0.0,0.39,0.18,0.57,0.39,0.57,Matches,2018-2019,Heidenheim
Timo Beermann,de GER,DF,27,28,27,2374.0,26.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,2018-2019,Heidenheim
Marc Schnatterer,de GER,MF,32,34,28,2373.0,26.4,12.0,10.0,22.0,8.0,4.0,4.0,2.0,0.0,0.46,0.38,0.83,0.3,0.68,Matches,2018-2019,Heidenheim
Robert Glatzel,de GER,FW,24,29,26,2215.0,24.6,17.0,6.0,23.0,15.0,2.0,2.0,3.0,1.0,0.69,0.24,0.93,0.61,0.85,Matches,2018-2019,Heidenheim
Robert Andrich,de GER,MF,23,27,22,1887.0,21.0,4.0,2.0,6.0,4.0,0.0,0.0,6.0,1.0,0.19,0.1,0.29,0.19,0.29,Matches,2018-2019,Heidenheim
Denis Thomalla,de GER,"MF,FW",25,27,19,1844.0,20.5,8.0,4.0,12.0,8.0,0.0,0.0,1.0,0.0,0.39,0.2,0.59,0.39,0.59,Matches,2018-2019,Heidenheim
Arne Feick,de GER,DF,30,20,11,1276.0,14.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.14,0.14,0.28,0.14,0.28,Matches,2018-2019,Heidenheim
Maurice Multhaup,de GER,"MF,DF",21,24,8,946.0,10.5,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.19,0.29,0.48,0.19,0.48,Matches,2018-2019,Heidenheim
Maxi Thiel,de GER,MF,25,15,9,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Tim Skarke,de GER,MF,21,15,6,625.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Patrick Schmidt,de GER,"FW,MF",24,21,4,519.0,5.8,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.17,0.52,0.69,0.17,0.69,Matches,2018-2019,Heidenheim
Robert Strauß,de GER,"DF,MF",31,9,4,380.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,2018-2019,Heidenheim
Oliver Steurer,de GER,DF,23,4,3,302.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Kevin Lankford,de GER,MF,19,7,3,274.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,2018-2019,Heidenheim
Kolja Pusch,de GER,MF,25,7,3,258.0,2.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.7,0.0,0.7,0.7,0.7,Matches,2018-2019,Heidenheim
Mathias Wittek,de GER,DF,29,6,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Tobias Reithmeir,de GER,DF,18,3,1,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Robert Leipertz,de GER,"FW,MF",25,5,0,112.0,1.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.61,0.8,1.61,Matches,2018-2019,Heidenheim
Vitus Eicher,de GER,GK,27,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Kevin Sessa,de GER,MF,18,2,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Gökalp Kilic,de GER,MF,18,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Jonas Brändle,de GER,MF,18,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Heidenheim
Diant Ramaj,de GER,GK,16,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Heidenheim
Matthias Köbbing,de GER,GK,21,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Heidenheim
