Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Paul Bernardoni,fr FRA,GK,23,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Angers
Romain Thomas,fr FRA,DF,32,38,38,3356.0,37.3,4.0,0.0,4.0,4.0,0.0,0.0,6.0,1.0,2.6,2.6,0.2,2.8,4.0,61.0,5.0,0.11,0.0,0.11,0.11,0.11,0.08,0.0,0.08,0.08,0.08,Matches,2020-2021,Angers
Ismaël Traoré,ci CIV,DF,33,34,34,2993.0,33.3,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.5,1.5,0.9,2.4,11.0,83.0,8.0,0.09,0.09,0.18,0.09,0.18,0.04,0.03,0.07,0.04,0.07,Matches,2020-2021,Angers
Thomas Mangani,fr FRA,MF,33,39,35,2962.0,32.9,3.0,4.0,7.0,0.0,3.0,3.0,5.0,0.0,3.3,0.9,3.7,4.6,22.0,265.0,36.0,0.09,0.12,0.21,0.0,0.12,0.11,0.12,0.23,0.03,0.15,Matches,2020-2021,Angers
Angelo Fulgini,fr FRA,MF,23,36,36,2952.0,32.8,10.0,4.0,14.0,8.0,2.0,2.0,4.0,0.0,5.4,4.6,4.8,9.4,101.0,201.0,192.0,0.3,0.12,0.43,0.24,0.37,0.18,0.16,0.34,0.15,0.31,Matches,2020-2021,Angers
Vincent Manceau,fr FRA,DF,31,30,28,2554.0,28.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,37.0,123.0,103.0,0.04,0.04,0.07,0.04,0.07,0.01,0.04,0.04,0.01,0.04,Matches,2020-2021,Angers
Pierrick Capelle,fr FRA,"MF,DF",33,39,28,2388.0,26.5,3.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,2.1,5.2,38.0,97.0,90.0,0.11,0.15,0.26,0.11,0.26,0.13,0.09,0.23,0.13,0.23,Matches,2020-2021,Angers
Souleyman Doumbia,ci CIV,DF,23,28,25,2312.0,25.7,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.6,0.6,2.1,2.8,65.0,62.0,121.0,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.11,0.03,0.11,Matches,2020-2021,Angers
Stéphane Bahoken,cm CMR,FW,28,33,21,1846.0,20.5,7.0,2.0,9.0,7.0,0.0,1.0,4.0,0.0,8.3,7.5,1.0,8.5,34.0,22.0,110.0,0.34,0.1,0.44,0.34,0.44,0.46,0.06,0.52,0.42,0.48,Matches,2020-2021,Angers
