Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Julien Faussurier,fr FRA,"MF,FW",30,40,39,3482.0,38.7,8.0,12.0,20.0,8.0,0.0,0.0,5.0,0.0,0.21,0.31,0.52,0.21,0.52,Matches,2017-2018,Brest
Gautier Larsonneur,fr FRA,GK,20,37,37,3360.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Anthony Weber,fr FRA,DF,30,37,37,3306.0,36.7,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,0.03,0.03,0.05,0.03,0.05,Matches,2017-2018,Brest
Jessy Pi,fr FRA,MF,23,36,36,3112.0,34.6,6.0,2.0,8.0,4.0,2.0,3.0,5.0,0.0,0.17,0.06,0.23,0.12,0.17,Matches,2017-2018,Brest
Jean-Charles Castelletto,cm CMR,DF,22,34,34,3044.0,33.8,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2017-2018,Brest
Quentin Bernard,fr FRA,DF,28,33,31,2890.0,32.1,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,0.03,0.16,0.19,0.03,0.19,Matches,2017-2018,Brest
Gaëtan Belaud,fr FRA,DF,30,30,30,2608.0,29.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2017-2018,Brest
Habib Diallo,sn SEN,"FW,MF",22,35,25,2312.0,25.7,11.0,5.0,16.0,11.0,0.0,0.0,1.0,0.0,0.43,0.19,0.62,0.43,0.62,Matches,2017-2018,Brest
Alexandre Coeff,fr FRA,"MF,DF",25,28,25,2200.0,24.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,2017-2018,Brest
Mathias Autret,fr FRA,"MF,FW",26,36,25,2092.0,23.2,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,0.17,0.22,0.39,0.17,0.39,Matches,2017-2018,Brest
Édouard Butin,fr FRA,FW,29,39,20,1946.0,21.6,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,0.28,0.18,0.46,0.28,0.46,Matches,2017-2018,Brest
Ibrahima Sissoko,ml MLI,MF,19,21,21,1664.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,9.0,3.0,0.05,0.05,0.11,0.05,0.11,Matches,2017-2018,Brest
Gaëtan Charbonnier,fr FRA,"FW,MF",28,27,16,1609.0,17.9,11.0,2.0,13.0,10.0,1.0,1.0,3.0,0.0,0.62,0.11,0.73,0.56,0.67,Matches,2017-2018,Brest
Bruno Grougi,fr FRA,MF,34,23,16,1602.0,17.8,3.0,0.0,3.0,2.0,1.0,1.0,6.0,0.0,0.17,0.0,0.17,0.11,0.11,Matches,2017-2018,Brest
Johan Gastien,fr FRA,MF,29,24,12,1339.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Jason Berthomier,fr FRA,"MF,FW",27,32,13,1292.0,14.4,7.0,2.0,9.0,6.0,1.0,1.0,2.0,0.0,0.49,0.14,0.63,0.42,0.56,Matches,2017-2018,Brest
David Kiki,bj BEN,"DF,MF",23,9,9,720.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2017-2018,Brest
Brendan Chardonnet,fr FRA,DF,22,8,6,616.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Kévin Mayi,ga GAB,FW,24,15,6,574.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,2017-2018,Brest
Valentin Henry,fr FRA,"MF,DF",23,6,4,415.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Julien Fabri,fr FRA,GK,23,3,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Zakarie Labidi,fr FRA,MF,22,5,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Zakaria Diallo,fr FRA,DF,30,2,2,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Donovan Léon,gf GUF,GK,24,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Exaucé Ngassaki,cg CGO,FW,20,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Pierre Magnon,fr FRA,MF,21,1,1,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Brest
Lenny Pintor,fr FRA,FW,16,5,0,50.0,0.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,1.8,0.0,1.8,Matches,2017-2018,Brest
Thomas Lijour,fr FRA,GK,18,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brest
Corentin Jacob,fr FRA,MF,20,0,0,,,,,,,,,,,,,,,,Matches,2017-2018,Brest
