Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Sergi Cardona,es ESP,DF,23.0,41,36,3183.0,35.4,0.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2022-2023,Las Palmas
Álex Suárez,es ESP,DF,29.0,41,38,3064.0,34.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2022-2023,Las Palmas
Enzo Loiodice,fr FRA,MF,21.0,41,37,3061.0,34.0,4.0,3.0,7.0,4.0,0.0,0.0,11.0,1.0,0.12,0.09,0.21,0.12,0.21,Matches,2022-2023,Las Palmas
Álvaro Vallés,es ESP,GK,25.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Saúl Coco,gq EQG,DF,23.0,37,34,3025.0,33.6,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2022-2023,Las Palmas
Alberto Moleiro,es ESP,MF,18.0,42,32,2812.0,31.2,0.0,8.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,2022-2023,Las Palmas
Eric Curbelo,es ESP,DF,28.0,34,30,2651.0,29.5,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,2022-2023,Las Palmas
Jonathan Viera,es ESP,MF,32.0,32,28,2534.0,28.2,7.0,5.0,12.0,3.0,4.0,4.0,5.0,0.0,0.25,0.18,0.43,0.11,0.28,Matches,2022-2023,Las Palmas
Omenuke Mfulu,cd COD,MF,28.0,31,28,2387.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Marc Cardona,es ESP,FW,27.0,37,22,2085.0,23.2,7.0,0.0,7.0,6.0,1.0,1.0,4.0,0.0,0.3,0.0,0.3,0.26,0.26,Matches,2022-2023,Las Palmas
Pejiño,es ESP,MF,26.0,35,25,1987.0,22.1,7.0,4.0,11.0,7.0,0.0,0.0,3.0,0.0,0.32,0.18,0.5,0.32,0.5,Matches,2022-2023,Las Palmas
Óscar Clemente,es ESP,MF,23.0,33,21,1685.0,18.7,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,2022-2023,Las Palmas
Fabio González,es ESP,MF,25.0,33,14,1655.0,18.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2022-2023,Las Palmas
Álvaro Lemos,es ESP,"DF,MF",29.0,26,11,1394.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches,2022-2023,Las Palmas
Sidnei,br BRA,DF,32.0,21,15,1305.0,14.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,2022-2023,Las Palmas
Álvaro Jiménez,es ESP,MF,27.0,27,16,1289.0,14.3,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.21,0.07,0.28,0.21,0.28,Matches,2022-2023,Las Palmas
Sandro Ramírez,es ESP,"FW,MF",27.0,22,12,1235.0,13.7,7.0,3.0,10.0,7.0,0.0,0.0,4.0,0.0,0.51,0.22,0.73,0.51,0.73,Matches,2022-2023,Las Palmas
Marvin,es ESP,"DF,MF",22.0,24,5,933.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.1,0.1,0.19,0.1,0.19,Matches,2022-2023,Las Palmas
Álex Domínguez,es ESP,GK,24.0,10,10,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Enrique Clemente,es ESP,DF,23.0,16,9,766.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Florin Andone,ro ROU,FW,29.0,20,6,612.0,6.8,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,2022-2023,Las Palmas
Loren Morón,es ESP,FW,28.0,11,6,479.0,5.3,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,2022-2023,Las Palmas
Benito Ramírez,es ESP,MF,27.0,14,2,440.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.41,0.2,0.41,Matches,2022-2023,Las Palmas
Wilfrid Kaptoum,cm CMR,MF,26.0,11,3,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Kirian Rodríguez,es ESP,MF,26.0,5,4,347.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,Matches,2022-2023,Las Palmas
Joel del Pino,es ESP,FW,24.0,2,2,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Vitolo,es ESP,"FW,MF",32.0,8,0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Joaquín,es ESP,MF,21.0,1,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Pedro Alejandro García Mejías,es ESP,MF,19.0,3,1,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Julen Pérez,es ESP,MF,22.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Saliou Mandiang,,FW,,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Las Palmas
Cendón,es ESP,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Las Palmas
Alejandro Rodríguez,,DF,,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Las Palmas
Ale Gorrin,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Las Palmas
Moha,es ESP,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Las Palmas
Álvaro Santana,es ESP,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Las Palmas
