Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Jeremie Boga,ci CIV,"MF,FW",28-144,24,13,1193.0,13.3,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.9,5.9,65.0,46.0,84.0,0.23,0.15,0.38,0.23,0.38,0.23,0.22,0.45,0.23,0.45,Matches,2024-2025,Nice
Baptiste Santamaria,fr FRA,MF,30-079,14,12,1017.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.0,1.9,10.0,45.0,11.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,Matches,2024-2025,Nice
Youssoufa Moukoko,de GER,"FW,MF",20-188,22,10,849.0,9.4,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,3.5,3.5,1.6,5.1,7.0,21.0,48.0,0.32,0.21,0.53,0.32,0.53,0.43,0.2,0.63,0.43,0.63,Matches,2024-2025,Nice
Maxime Dupé,fr FRA,GK,32-084,5,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Nice
Yael Nandjou,fr FRA,DF,19-325,8,6,465.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.8,1.0,13.0,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.22,0.05,0.22,Matches,2024-2025,Nice
Issiaga Camara,gn GUI,MF,20-114,10,6,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.1,0.5,9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,Matches,2024-2025,Nice
Morgan Sanson,fr FRA,MF,30-282,6,3,235.0,2.6,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,1.6,5.0,13.0,17.0,1.15,0.0,1.15,1.15,1.15,0.58,0.02,0.6,0.58,0.6,Matches,2024-2025,Nice
Amidou Doumbouya,fr FRA,DF,17-295,3,0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Nice
Bilal Brahimi,dz ALG,MF,25-074,2,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,Matches,2024-2025,Nice
Terem Moffi,ng NGA,FW,26-002,5,0,58.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,2.3,1.0,1.0,4.0,1.55,0.0,1.55,1.55,1.55,3.53,0.0,3.53,3.53,3.53,Matches,2024-2025,Nice
