Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Daniel Parejo,es ESP,MF,29,56,54,4693.0,52.1,10.0,7.0,17.0,5.0,5.0,8.0,10.0,1.0,10.4,4.1,9.0,13.1,68.0,399.0,64.0,0.19,0.13,0.33,0.1,0.23,0.23,0.2,0.43,0.09,0.29,Matches,2018-2019,Valencia
José Luis Gayà,es ESP,DF,23,49,49,4397.0,48.9,1.0,3.0,4.0,1.0,0.0,0.0,16.0,0.0,1.1,1.1,2.7,3.9,131.0,204.0,199.0,0.02,0.06,0.08,0.02,0.08,0.03,0.06,0.09,0.03,0.09,Matches,2018-2019,Valencia
Neto,br BRA,GK,29,47,47,4230.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Valencia
Gabriel Paulista,br BRA,DF,27,46,45,4018.0,44.6,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.3,1.2,0.2,1.5,9.0,67.0,1.0,0.0,0.02,0.02,0.0,0.02,0.03,0.01,0.04,0.03,0.04,Matches,2018-2019,Valencia
Carlos Soler,es ESP,MF,21,51,42,3836.0,42.6,4.0,9.0,13.0,4.0,0.0,0.0,13.0,0.0,5.7,5.7,6.1,11.8,78.0,173.0,186.0,0.09,0.21,0.31,0.09,0.31,0.15,0.16,0.32,0.15,0.32,Matches,2018-2019,Valencia
Rodrigo,es ESP,FW,27,51,43,3768.0,41.9,15.0,9.0,24.0,15.0,0.0,1.0,8.0,1.0,15.4,14.6,7.6,22.1,117.0,140.0,286.0,0.36,0.21,0.57,0.36,0.57,0.42,0.21,0.63,0.4,0.6,Matches,2018-2019,Valencia
Daniel Wass,dk DEN,"DF,MF",29,50,42,3738.0,41.5,2.0,6.0,8.0,2.0,0.0,0.0,6.0,0.0,1.9,1.9,5.9,7.9,82.0,152.0,178.0,0.05,0.14,0.19,0.05,0.19,0.06,0.17,0.22,0.06,0.22,Matches,2018-2019,Valencia
Ezequiel Garay,ar ARG,DF,31,35,34,3008.0,33.4,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.4,2.4,0.5,2.9,20.0,104.0,2.0,0.06,0.0,0.06,0.06,0.06,0.08,0.02,0.1,0.08,0.1,Matches,2018-2019,Valencia
Cristiano Piccini,it ITA,DF,25,38,32,2892.0,32.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.7,1.3,94.0,95.0,97.0,0.03,0.0,0.03,0.03,0.03,0.02,0.02,0.05,0.02,0.05,Matches,2018-2019,Valencia
Mouctar Diakhaby,gn GUI,DF,21,38,30,2849.0,31.7,3.0,0.0,3.0,3.0,0.0,0.0,13.0,1.0,2.0,2.0,0.1,2.1,10.0,65.0,0.0,0.09,0.0,0.09,0.09,0.09,0.08,0.0,0.08,0.08,0.08,Matches,2018-2019,Valencia
Francis Coquelin,fr FRA,MF,27,42,30,2807.0,31.2,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.5,0.5,1.3,1.8,25.0,153.0,33.0,0.0,0.03,0.03,0.0,0.03,0.02,0.05,0.07,0.02,0.07,Matches,2018-2019,Valencia
Santi Mina,es ESP,"FW,MF",22,45,33,2700.0,30.0,13.0,6.0,19.0,13.0,0.0,0.0,6.0,0.0,10.8,10.7,4.8,15.4,24.0,53.0,185.0,0.43,0.2,0.63,0.43,0.63,0.41,0.18,0.59,0.4,0.58,Matches,2018-2019,Valencia
Kévin Gameiro,fr FRA,FW,31,55,27,2664.0,29.6,12.0,6.0,18.0,12.0,0.0,0.0,2.0,0.0,13.3,13.3,4.8,18.1,67.0,51.0,179.0,0.41,0.2,0.61,0.41,0.61,0.56,0.2,0.77,0.56,0.77,Matches,2018-2019,Valencia
Gonçalo Guedes,pt POR,MF,21,39,30,2464.0,27.4,8.0,4.0,12.0,8.0,0.0,0.0,4.0,0.0,4.3,3.8,3.6,7.4,130.0,144.0,245.0,0.29,0.15,0.44,0.29,0.44,0.17,0.14,0.31,0.15,0.29,Matches,2018-2019,Valencia
Denis Cheryshev,ru RUS,"MF,DF",27,41,23,2223.0,24.7,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,4.8,4.7,9.1,13.8,74.0,77.0,226.0,0.16,0.2,0.36,0.16,0.36,0.21,0.41,0.62,0.21,0.62,Matches,2018-2019,Valencia
Geoffrey Kondogbia,cf CTA,MF,25,29,22,1980.0,22.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.2,2.2,1.1,3.3,18.0,130.0,10.0,0.05,0.05,0.09,0.05,0.09,0.11,0.06,0.16,0.11,0.16,Matches,2018-2019,Valencia
Ferrán Torres,es ESP,MF,18,37,18,1756.0,19.5,3.0,2.0,5.0,3.0,0.0,0.0,6.0,0.0,1.8,1.8,2.7,4.4,47.0,41.0,106.0,0.15,0.1,0.26,0.15,0.26,0.13,0.2,0.33,0.13,0.33,Matches,2018-2019,Valencia
Jaume Doménech,es ESP,GK,27,14,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Valencia
Michy Batshuayi,be BEL,FW,24,23,10,1052.0,11.7,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,2.9,2.9,0.9,3.8,14.0,19.0,65.0,0.26,0.0,0.26,0.26,0.26,0.3,0.09,0.39,0.3,0.39,Matches,2018-2019,Valencia
Toni Lato,es ESP,DF,20,13,12,1040.0,11.6,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.6,1.1,9.0,41.0,27.0,0.09,0.26,0.35,0.09,0.35,0.07,0.07,0.14,0.07,0.14,Matches,2018-2019,Valencia
Facundo Roncaglia,ar ARG,DF,31,11,11,928.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,0.0,0.5,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2018-2019,Valencia
