Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Timon Weiner,de GER,GK,24,32,32,2910.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Tom Rothe,de GER,"MF,DF",18,35,32,2882.0,32.0,4.0,8.0,12.0,4.0,0.0,0.0,8.0,0.0,0.12,0.25,0.37,0.12,0.37,Matches,2023-2024,Holstein Kiel
Lewis Holtby,de GER,MF,32,33,27,2465.0,27.4,5.0,7.0,12.0,5.0,0.0,0.0,10.0,1.0,0.18,0.26,0.44,0.18,0.44,Matches,2023-2024,Holstein Kiel
Timo Becker,de GER,"DF,MF",26,29,27,2394.0,26.6,7.0,3.0,10.0,6.0,1.0,1.0,3.0,0.0,0.26,0.11,0.38,0.23,0.34,Matches,2023-2024,Holstein Kiel
Colin Kleine-Bekel,de GER,DF,20,26,26,2283.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Shuto Machino,jp JPN,FW,23,33,26,2169.0,24.1,5.0,4.0,9.0,4.0,1.0,1.0,3.0,0.0,0.21,0.17,0.37,0.17,0.33,Matches,2023-2024,Holstein Kiel
Patrick Erras,de GER,DF,28,25,25,2160.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2023-2024,Holstein Kiel
Philipp Sander,de GER,MF,25,26,25,2117.0,23.5,3.0,4.0,7.0,3.0,0.0,0.0,9.0,0.0,0.13,0.17,0.3,0.13,0.3,Matches,2023-2024,Holstein Kiel
Marko Ivezić,rs SRB,"DF,MF",21,31,23,2023.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2023-2024,Holstein Kiel
Steven Skrzybski,de GER,"MF,FW",30,28,25,1861.0,20.7,10.0,4.0,14.0,7.0,3.0,4.0,2.0,0.0,0.48,0.19,0.68,0.34,0.53,Matches,2023-2024,Holstein Kiel
Nicolai Remberg,de GER,MF,23,34,16,1699.0,18.9,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches,2023-2024,Holstein Kiel
Finn Porath,de GER,MF,26,28,21,1658.0,18.4,4.0,3.0,7.0,4.0,0.0,0.0,6.0,0.0,0.22,0.16,0.38,0.22,0.38,Matches,2023-2024,Holstein Kiel
Benedikt Pichler,at AUT,FW,26,24,17,1379.0,15.3,9.0,1.0,10.0,9.0,0.0,0.0,2.0,0.0,0.59,0.07,0.65,0.59,0.65,Matches,2023-2024,Holstein Kiel
Marvin Schulz,de GER,"DF,MF",28,28,14,1371.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,0.07,0.13,0.2,0.07,0.2,Matches,2023-2024,Holstein Kiel
Marco Komenda,hr CRO,DF,26,22,14,1276.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Alexander Bernhardsson,se SWE,"FW,MF",24,13,10,912.0,10.1,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.39,0.0,0.39,0.39,0.39,Matches,2023-2024,Holstein Kiel
Carl Johansson,se SWE,DF,29,13,8,800.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Jann-Fiete Arp,de GER,"FW,MF",23,17,8,770.0,8.6,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,0.58,0.23,0.82,0.58,0.82,Matches,2023-2024,Holstein Kiel
Jonas Sterner,de GER,"MF,DF",21,18,6,683.0,7.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2023-2024,Holstein Kiel
Hólmbert Friðjónsson,is ISL,FW,30,16,3,468.0,5.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.58,0.0,0.58,0.58,0.58,Matches,2023-2024,Holstein Kiel
Joshua Mees,de GER,FW,27,13,3,442.0,4.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.41,0.2,0.41,Matches,2023-2024,Holstein Kiel
Ba-Muaka Simakala,cg CGO,MF,26,13,2,403.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Lasse Rosenboom,de GER,MF,21,11,2,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Thomas Dähne,de GER,GK,29,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Marcel Engelhardt,de GER,GK,30,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Mikkel Kirkeskov,dk DEN,DF,31,6,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Niklas Niehoff,de GER,MF,18,4,0,55.0,0.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.64,0.0,1.64,1.64,1.64,Matches,2023-2024,Holstein Kiel
Aurel Badji Wagbe,de GER,MF,19,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Holstein Kiel
Lio Rothenhagen,de GER,GK,16,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Holstein Kiel
Tyler Dogan,de GER,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Holstein Kiel
Noah Oberbeck,de GER,GK,20,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Holstein Kiel
Lucas Wolf,de GER,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,Holstein Kiel
