Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Maxim Leitsch,de GER,DF,22,35,35,3133.0,34.8,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2020-2021,Bochum
Anthony Losilla,fr FRA,MF,34,35,35,3083.0,34.3,4.0,1.0,5.0,4.0,0.0,0.0,9.0,0.0,0.12,0.03,0.15,0.12,0.15,Matches,2020-2021,Bochum
Danilo Soares,br BRA,DF,28,35,34,3064.0,34.0,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,0.06,0.09,0.15,0.06,0.15,Matches,2020-2021,Bochum
Robert Tesche,de GER,MF,33,35,31,2852.0,31.7,9.0,1.0,10.0,9.0,0.0,0.0,5.0,0.0,0.28,0.03,0.32,0.28,0.32,Matches,2020-2021,Bochum
Cristian Gamboa,cr CRC,DF,30,32,32,2830.0,31.4,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2020-2021,Bochum
Robert Žulj,at AUT,MF,28,34,32,2809.0,31.2,16.0,15.0,31.0,13.0,3.0,3.0,6.0,0.0,0.51,0.48,0.99,0.42,0.9,Matches,2020-2021,Bochum
Manuel Riemann,de GER,GK,31,32,32,2802.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
Simon Zoller,de GER,"FW,MF",29,35,34,2797.0,31.1,16.0,6.0,22.0,16.0,0.0,0.0,2.0,0.0,0.51,0.19,0.71,0.51,0.71,Matches,2020-2021,Bochum
Armel Bella Kotchap,de GER,DF,18,30,28,2616.0,29.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2020-2021,Bochum
Gerrit Holtmann,ph PHI,MF,25,33,31,2442.0,27.1,5.0,6.0,11.0,5.0,0.0,0.0,3.0,1.0,0.18,0.22,0.41,0.18,0.41,Matches,2020-2021,Bochum
Herbert Bockhorn,de GER,"MF,DF",25,26,17,1426.0,15.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches,2020-2021,Bochum
Danny Blum,de GER,MF,29,24,15,1308.0,14.5,4.0,4.0,8.0,3.0,1.0,1.0,5.0,1.0,0.28,0.28,0.55,0.21,0.48,Matches,2020-2021,Bochum
Miloš Pantović,rs SRB,"MF,FW",24,31,9,1131.0,12.6,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,0.32,0.16,0.48,0.32,0.48,Matches,2020-2021,Bochum
Silvère Ganvoula M'Boussy,cg CGO,FW,24,32,7,1088.0,12.1,2.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,0.17,0.25,0.41,0.08,0.33,Matches,2020-2021,Bochum
Thomas Eisfeld,de GER,MF,27,24,7,783.0,8.7,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.23,0.34,0.57,0.23,0.57,Matches,2020-2021,Bochum
Vassilis Lambropoulos,gr GRE,DF,30,10,9,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Bochum
