Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Adrián Diéguez,es ESP,DF,21,11,11,871.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.1,0.1,0.0,0.1,10.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2017-2018,Alaves
Antonio Sivera,es ESP,GK,20,7,7,632.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Alaves
Bojan Krkić,es ESP,"FW,MF",26,15,6,586.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1,1.1,13.0,18.0,27.0,0.15,0.0,0.15,0.15,0.15,0.2,0.02,0.22,0.2,0.22,Matches,2017-2018,Alaves
Hernán Pérez,py PAR,MF,28,12,5,498.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.4,0.8,18.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.2,0.09,0.2,Matches,2017-2018,Alaves
Christian Santos,ve VEN,FW,29,12,5,489.0,5.4,3.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,0.9,0.9,0.0,1.0,0.0,6.0,16.0,0.55,0.0,0.55,0.55,0.55,0.19,0.01,0.2,0.19,0.2,Matches,2017-2018,Alaves
Ermedin Demirović,ba BIH,FW,19,6,4,372.0,4.1,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.8,2.0,1.0,11.0,0.97,0.24,1.21,0.97,1.21,0.86,0.02,0.89,0.86,0.89,Matches,2017-2018,Alaves
Óscar Romero,py PAR,"MF,FW",25,5,2,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.18,0.08,0.18,Matches,2017-2018,Alaves
Víctor López,es ESP,MF,20,3,3,240.0,2.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,1.0,5.0,0.0,0.75,0.75,0.0,0.75,0.09,0.2,0.29,0.09,0.29,Matches,2017-2018,Alaves
Enzo Zidane,es ESP,MF,22,4,2,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2017-2018,Alaves
Aleksandar Katai,rs SRB,"MF,DF",26,4,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2017-2018,Alaves
Héctor Hernández,es ESP,DF,26,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Alaves
Aritz Castro,es ESP,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Alaves
Ioritz Landeta,es ESP,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Alaves
Einar Galilea,es ESP,DF,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Alaves
