Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Daniel Brosinski,de GER,"DF,FW",29,33,32,2890.0,32.1,3.0,8.0,11.0,1.0,2.0,2.0,0.0,0.0,2.0,1.3,3.4,4.6,63.0,126.0,143.0,0.09,0.25,0.34,0.03,0.28,0.07,0.12,0.19,0.05,0.17,Matches,2017-2018,Mainz 05
Jean-Philippe Gbamin,ci CIV,"MF,DF",21,31,30,2711.0,30.1,1.0,3.0,4.0,1.0,0.0,0.0,4.0,0.0,1.2,1.2,1.5,2.7,48.0,128.0,19.0,0.03,0.1,0.13,0.03,0.13,0.04,0.05,0.09,0.04,0.09,Matches,2017-2018,Mainz 05
Abdou Diallo,sn SEN,DF,21,30,30,2685.0,29.8,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.3,2.3,0.2,2.5,30.0,100.0,24.0,0.1,0.03,0.13,0.1,0.13,0.09,0.01,0.09,0.09,0.09,Matches,2017-2018,Mainz 05
Danny Latza,de GER,MF,27,33,30,2624.0,29.2,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,1.7,1.7,2.2,3.9,27.0,139.0,57.0,0.07,0.03,0.1,0.07,0.1,0.07,0.08,0.15,0.07,0.15,Matches,2017-2018,Mainz 05
Giulio Donati,it ITA,"DF,FW",27,31,28,2494.0,27.7,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.3,0.3,1.4,1.8,28.0,65.0,80.0,0.0,0.11,0.11,0.0,0.11,0.01,0.06,0.07,0.01,0.07,Matches,2017-2018,Mainz 05
Stefan Bell,de GER,DF,25,28,27,2477.0,27.5,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.3,1.3,0.9,2.2,13.0,58.0,13.0,0.04,0.0,0.04,0.04,0.04,0.05,0.04,0.09,0.05,0.09,Matches,2017-2018,Mainz 05
Yoshinori Mutō,jp JPN,FW,25,30,21,2065.0,22.9,10.0,2.0,12.0,10.0,0.0,0.0,2.0,0.0,4.9,4.9,2.7,7.6,24.0,26.0,103.0,0.44,0.09,0.52,0.44,0.52,0.23,0.13,0.36,0.23,0.36,Matches,2017-2018,Mainz 05
Suat Serdar,de GER,MF,20,28,18,1878.0,20.9,3.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,1.7,1.7,1.2,2.9,28.0,69.0,34.0,0.14,0.0,0.14,0.14,0.14,0.09,0.06,0.15,0.09,0.15,Matches,2017-2018,Mainz 05
Pablo de Blasis,ar ARG,"FW,MF",29,28,22,1870.0,20.8,5.0,3.0,8.0,2.0,3.0,3.0,2.0,0.0,3.7,1.4,2.1,3.5,24.0,68.0,132.0,0.24,0.14,0.39,0.1,0.24,0.2,0.11,0.32,0.07,0.19,Matches,2017-2018,Mainz 05
Levin Öztunalı,de GER,"FW,MF",21,26,22,1861.0,20.7,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,2.2,2.2,2.2,4.4,51.0,39.0,143.0,0.0,0.24,0.24,0.0,0.24,0.11,0.11,0.23,0.11,0.23,Matches,2017-2018,Mainz 05
Robin Quaison,se SWE,FW,23,26,17,1555.0,17.3,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,4.9,4.9,1.3,6.2,22.0,22.0,79.0,0.23,0.06,0.29,0.23,0.29,0.31,0.08,0.4,0.31,0.4,Matches,2017-2018,Mainz 05
Robin Zentner,de GER,GK,22,17,16,1523.0,16.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Mainz 05
