Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Adrien Truffert,fr FRA,"DF,MF",23-188,35,33,2922.0,32.5,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.4,2.3,3.2,5.5,69.0,104.0,243.0,0.09,0.06,0.15,0.09,0.15,0.08,0.11,0.18,0.08,0.18,Matches,2024-2025,Rennes
Arnaud Kalimuendo,fr FRA,"FW,MF",23-127,34,32,2668.0,29.6,18.0,3.0,21.0,13.0,5.0,8.0,2.0,0.0,14.9,8.9,2.0,10.9,50.0,72.0,167.0,0.61,0.1,0.71,0.44,0.54,0.52,0.07,0.59,0.31,0.38,Matches,2024-2025,Rennes
Lorenz Assignon,tg TOG,"DF,MF",24-339,34,29,2528.0,28.1,4.0,5.0,9.0,4.0,0.0,0.0,9.0,0.0,2.2,2.2,3.5,5.7,98.0,116.0,206.0,0.14,0.18,0.32,0.14,0.32,0.08,0.14,0.22,0.08,0.22,Matches,2024-2025,Rennes
Ludovic Blas,fr FRA,"MF,FW",27-147,31,28,2455.0,27.3,6.0,8.0,14.0,6.0,0.0,0.0,6.0,0.0,5.0,5.0,4.6,9.6,83.0,116.0,184.0,0.22,0.29,0.51,0.22,0.51,0.2,0.18,0.38,0.2,0.38,Matches,2024-2025,Rennes
Azor Matusiwa,nl NED,MF,27-029,31,25,2258.0,25.1,1.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,1.8,3.1,19.0,134.0,26.0,0.04,0.16,0.2,0.04,0.2,0.05,0.08,0.13,0.05,0.13,Matches,2024-2025,Rennes
Hans Hateboer,nl NED,DF,31-138,28,20,1864.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.5,1.9,28.0,92.0,63.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,2024-2025,Rennes
Brice Samba,fr FRA,GK,31-032,18,18,1619.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Rennes
Christopher Wooh,cm CMR,DF,23-251,21,18,1529.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.3,1.3,0.1,1.4,14.0,59.0,2.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.09,0.08,0.09,Matches,2024-2025,Rennes
Steve Mandanda,fr FRA,GK,40-060,18,17,1486.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2024-2025,Rennes
Leo Skiri Østigård,no NOR,DF,25-180,18,16,1407.0,15.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.2,0.9,3.0,50.0,1.0,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,2024-2025,Rennes
Jordan James,wls WAL,MF,20-329,25,16,1346.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.9,0.9,1.9,2.8,21.0,67.0,15.0,0.07,0.07,0.13,0.07,0.13,0.07,0.15,0.21,0.07,0.21,Matches,2024-2025,Rennes
Lilian Brassier,fr FRA,DF,25-206,14,14,1234.0,13.7,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,0.3,1.8,21.0,75.0,11.0,0.07,0.07,0.15,0.07,0.15,0.11,0.02,0.13,0.11,0.13,Matches,2024-2025,Rennes
Amine Gouiri,dz ALG,"MF,FW",25-100,20,12,1127.0,12.5,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,3.5,3.5,0.4,3.9,22.0,46.0,63.0,0.24,0.16,0.4,0.24,0.4,0.3,0.03,0.34,0.3,0.34,Matches,2024-2025,Rennes
Djaoui Cissé,fr FRA,MF,21-116,14,14,1121.0,12.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.7,16.0,84.0,14.0,0.08,0.0,0.08,0.08,0.08,0.03,0.02,0.05,0.03,0.05,Matches,2024-2025,Rennes
Anthony Rouault,fr FRA,DF,23-363,11,11,972.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.0,0.5,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2024-2025,Rennes
Jérémy Jacquet,fr FRA,DF,19-318,11,11,927.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,1.6,8.0,40.0,4.0,0.0,0.1,0.1,0.0,0.1,0.08,0.08,0.16,0.08,0.16,Matches,2024-2025,Rennes
Seko Fofana,ci CIV,MF,30-020,17,10,911.0,10.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,1.2,2.9,32.0,72.0,38.0,0.1,0.1,0.2,0.1,0.2,0.19,0.13,0.31,0.19,0.31,Matches,2024-2025,Rennes
Albert Grønbaek,dk DEN,"MF,FW",24-004,18,10,895.0,9.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,1.0,2.5,23.0,30.0,58.0,0.2,0.1,0.3,0.2,0.3,0.17,0.12,0.28,0.17,0.28,Matches,2024-2025,Rennes
Alidu Seidu,gh GHA,DF,24-357,11,10,803.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.3,0.4,23.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05,Matches,2024-2025,Rennes
