Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Giovanni Simeone,ar ARG,FW,28,37,12,1108.0,12.3,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,4.7,4.7,0.6,5.3,13.0,14.0,87.0,0.24,0.0,0.24,0.24,0.24,0.47,0.06,0.53,0.47,0.53,Matches,2023-2024,Napoli
Pierluigi Gollini,it ITA,GK,28,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Napoli
Jesper Lindstrøm,dk DEN,FW,23,29,3,606.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,1.0,1.9,21.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19,0.34,0.15,0.34,Matches,2023-2024,Napoli
Pasquale Mazzocchi,it ITA,"DF,MF",28,12,6,581.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.2,0.4,13.0,24.0,22.0,0.0,0.15,0.15,0.0,0.15,0.03,0.04,0.08,0.03,0.08,Matches,2023-2024,Napoli
Elif Elmas,mk MKD,"FW,MF",23,16,4,487.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.8,19.0,20.0,32.0,0.37,0.0,0.37,0.37,0.37,0.1,0.04,0.14,0.1,0.14,Matches,2023-2024,Napoli
Hamed Junior Traorè,ci CIV,MF,23,11,6,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.9,1.8,12.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.33,0.16,0.33,Matches,2023-2024,Napoli
Cyril Ngonge,be BEL,FW,23,14,1,316.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,18.0,11.0,43.0,0.28,0.0,0.28,0.28,0.28,0.29,0.22,0.51,0.29,0.51,Matches,2023-2024,Napoli
Gianluca Gaetano,it ITA,MF,23,13,2,308.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.5,1.2,6.0,7.0,5.0,0.29,0.0,0.29,0.29,0.29,0.32,0.25,0.56,0.32,0.56,Matches,2023-2024,Napoli
Alessio Zerbin,it ITA,"DF,FW",24,9,2,217.0,2.4,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.9,6.0,3.0,18.0,0.83,0.0,0.83,0.83,0.83,0.15,0.37,0.52,0.15,0.52,Matches,2023-2024,Napoli
Alessandro Zanoli,it ITA,DF,22,6,1,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2023-2024,Napoli
Diego Demme,de GER,MF,31,3,2,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Napoli
Leander Dendoncker,be BEL,MF,28,3,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2023-2024,Napoli
Nikita Contini Baranovsky,it ITA,GK,27,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Napoli
Lorenzo Russo,it ITA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Napoli
Francesco Gioielli,it ITA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Napoli
Karim Zedadka,fr FRA,"DF,MF",23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Napoli
Hirving Lozano,mx MEX,"FW,MF",28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Napoli
Hubert Idasiak,pl POL,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Napoli
Luigi D'Avino,it ITA,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Napoli
