Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Nikola Vasilj,ba BIH,GK,29-175,35,35,3179.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,St. Pauli
Hauke Wahl,de GER,DF,31-041,35,35,3130.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.5,1.4,30.0,142.0,10.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,Matches,2024-2025,St. Pauli
Philipp Treu,de GER,"MF,DF",24-174,35,35,3091.0,34.3,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.2,1.2,2.5,3.7,58.0,105.0,117.0,0.0,0.09,0.09,0.0,0.09,0.04,0.08,0.12,0.04,0.12,Matches,2024-2025,St. Pauli
Eric Smith,se SWE,"DF,MF",28-138,34,34,3037.0,33.7,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.4,1.4,1.5,2.9,16.0,118.0,11.0,0.06,0.03,0.09,0.06,0.09,0.05,0.05,0.09,0.05,0.09,Matches,2024-2025,St. Pauli
Jackson Irvine,au AUS,MF,32-080,31,31,2820.0,31.3,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,3.2,3.0,3.9,7.0,19.0,117.0,58.0,0.0,0.19,0.19,0.0,0.19,0.11,0.14,0.25,0.1,0.24,Matches,2024-2025,St. Pauli
Manolis Saliakas,gr GRE,"MF,DF",28-256,31,27,2400.0,26.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.5,1.5,2.6,4.1,28.0,93.0,80.0,0.07,0.04,0.11,0.07,0.11,0.06,0.1,0.16,0.06,0.16,Matches,2024-2025,St. Pauli
David Nemeth,at AUT,DF,24-069,24,24,2137.0,23.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.1,0.3,14.0,65.0,5.0,0.0,0.04,0.04,0.0,0.04,0.01,0.01,0.01,0.01,0.01,Matches,2024-2025,St. Pauli
Johannes Eggestein,de GER,FW,27-018,29,24,2059.0,22.9,4.0,6.0,10.0,3.0,1.0,2.0,3.0,0.0,4.7,3.1,2.1,5.2,25.0,43.0,138.0,0.17,0.26,0.44,0.13,0.39,0.23,0.1,0.33,0.15,0.25,Matches,2024-2025,St. Pauli
Morgan Guilavogui,gn GUI,"FW,MF",27-077,27,23,1967.0,21.9,7.0,4.0,11.0,7.0,0.0,0.0,7.0,0.0,7.1,7.1,1.9,9.1,42.0,41.0,135.0,0.32,0.18,0.5,0.32,0.5,0.36,0.1,0.45,0.36,0.45,Matches,2024-2025,St. Pauli
Oladapo Afolayan,eng ENG,"FW,MF",27-103,34,18,1767.0,19.6,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.1,3.1,3.8,7.0,53.0,32.0,108.0,0.15,0.05,0.2,0.15,0.2,0.17,0.21,0.38,0.17,0.38,Matches,2024-2025,St. Pauli
Carlo Boukhalfa,ma MAR,MF,26-023,27,19,1696.0,18.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,1.1,2.6,10.0,41.0,44.0,0.11,0.0,0.11,0.11,0.11,0.08,0.06,0.14,0.08,0.14,Matches,2024-2025,St. Pauli
Danel Sinani,lu LUX,"FW,MF",28-051,27,14,1261.0,14.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.7,1.7,3.0,4.6,16.0,60.0,64.0,0.14,0.14,0.29,0.14,0.29,0.12,0.21,0.33,0.12,0.33,Matches,2024-2025,St. Pauli
Noah Weißhaupt,de GER,"FW,MF",23-248,19,13,1160.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.1,2.1,1.8,3.9,42.0,33.0,94.0,0.08,0.0,0.08,0.08,0.08,0.16,0.14,0.3,0.16,0.3,Matches,2024-2025,St. Pauli
Karol Mets,ee EST,DF,32-010,12,12,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,5.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2024-2025,St. Pauli
Lars Ritzka,de GER,"DF,MF",27-019,23,11,976.0,10.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,8.0,21.0,34.0,0.18,0.0,0.18,0.18,0.18,0.04,0.02,0.06,0.04,0.06,Matches,2024-2025,St. Pauli
Elias Saad,tn TUN,"FW,MF",25-150,19,10,950.0,10.6,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,2.8,2.8,0.8,3.6,29.0,27.0,76.0,0.28,0.19,0.47,0.28,0.47,0.28,0.08,0.36,0.28,0.36,Matches,2024-2025,St. Pauli
Siebe Van Der Heyden,be BEL,"DF,MF",26-361,13,11,872.0,9.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.7,1.7,0.0,1.8,10.0,28.0,26.0,0.1,0.0,0.1,0.1,0.1,0.18,0.0,0.18,0.18,0.18,Matches,2024-2025,St. Pauli
Robert Wagner,de GER,MF,21-316,14,7,567.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2024-2025,St. Pauli
James Sands,us USA,"MF,DF",24-324,7,5,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2024-2025,St. Pauli
