Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Marcel Hartel,de GER,"MF,FW",27,37,37,3377.0,37.5,21.0,14.0,35.0,15.0,6.0,6.0,1.0,0.0,0.56,0.37,0.93,0.4,0.77,Matches,2023-2024,St. Pauli
Hauke Wahl,de GER,DF,29,37,36,3293.0,36.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.03,0.0,0.03,0.03,0.03,Matches,2023-2024,St. Pauli
Karol Mets,ee EST,DF,30,36,36,3254.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Nikola Vasilj,ba BIH,GK,27,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Manolis Saliakas,gr GRE,"MF,DF",26,35,32,2897.0,32.2,2.0,2.0,4.0,2.0,0.0,0.0,8.0,1.0,0.06,0.06,0.12,0.06,0.12,Matches,2023-2024,St. Pauli
Jackson Irvine,au AUS,MF,30,30,29,2635.0,29.3,6.0,9.0,15.0,6.0,0.0,0.0,9.0,0.0,0.2,0.31,0.51,0.2,0.51,Matches,2023-2024,St. Pauli
Eric Smith,se SWE,"DF,MF",26,30,30,2618.0,29.1,2.0,6.0,8.0,2.0,0.0,0.0,8.0,0.0,0.07,0.21,0.28,0.07,0.28,Matches,2023-2024,St. Pauli
Johannes Eggestein,de GER,FW,25,33,29,2463.0,27.4,11.0,4.0,15.0,11.0,0.0,0.0,2.0,0.0,0.4,0.15,0.55,0.4,0.55,Matches,2023-2024,St. Pauli
Elias Saad,tn TUN,"FW,MF",23,34,27,2361.0,26.2,9.0,2.0,11.0,9.0,0.0,0.0,9.0,1.0,0.34,0.08,0.42,0.34,0.42,Matches,2023-2024,St. Pauli
Oladapo Afolayan,eng ENG,"FW,MF",25,34,28,2357.0,26.2,10.0,3.0,13.0,10.0,0.0,0.0,4.0,0.0,0.38,0.11,0.5,0.38,0.5,Matches,2023-2024,St. Pauli
Connor Metcalfe,au AUS,"MF,FW",23,33,22,2002.0,22.2,3.0,5.0,8.0,3.0,0.0,0.0,6.0,0.0,0.13,0.22,0.36,0.13,0.36,Matches,2023-2024,St. Pauli
Philipp Treu,de GER,"MF,DF",22,30,21,1918.0,21.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.05,0.09,0.14,0.05,0.14,Matches,2023-2024,St. Pauli
Lars Ritzka,de GER,MF,25,32,19,1636.0,18.2,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.11,0.06,0.17,0.11,0.17,Matches,2023-2024,St. Pauli
Aljoscha Kemlein,de GER,MF,18,18,13,1060.0,11.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,2023-2024,St. Pauli
Adam Dźwigała,pl POL,DF,27,19,7,790.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Andreas Albers,dk DEN,FW,33,18,4,501.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,Matches,2023-2024,St. Pauli
David Nemeth,at AUT,DF,22,8,4,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Sascha Burchert,de GER,GK,33,4,4,420.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Etienne Amenyido,tg TOG,"FW,MF",25,22,2,330.0,3.7,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.27,0.55,0.82,0.27,0.82,Matches,2023-2024,St. Pauli
Danel Sinani,lu LUX,"FW,MF",26,10,2,267.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.34,0.34,0.67,0.34,0.67,Matches,2023-2024,St. Pauli
Carlo Boukhalfa,ma MAR,MF,24,19,0,148.0,1.6,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.22,0.0,1.22,1.22,1.22,Matches,2023-2024,St. Pauli
Simon Zoller,de GER,"FW,MF",32,5,1,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Maurides,br BRA,FW,29,9,0,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Jakov Medić,hr CRO,DF,24,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Scott Banks,sct SCO,MF,21,4,0,70.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.29,1.29,0.0,1.29,Matches,2023-2024,St. Pauli
Tjark Scheller,de GER,"DF,MF",21,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Eric da Silva Moreira,de GER,DF,17,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,St. Pauli
Erik Ahlstrand,se SWE,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,St. Pauli
Aremu Afeez,ng NGA,MF,23,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,St. Pauli
Luca Günther,de GER,MF,21,0,0,,,,,,,,,,,,,,,,Matches,2023-2024,St. Pauli
