Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Budu Zivzivadze,ge GEO,FW,31-077,17,11,1108.0,12.3,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.4,2.4,1.5,3.9,11.0,24.0,49.0,0.16,0.24,0.41,0.16,0.41,0.2,0.13,0.32,0.2,0.32,Matches,2024-2025,Heidenheim
Mikkel Kaufmann,dk DEN,FW,24-143,15,8,713.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.7,1.7,0.2,1.8,11.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.26,0.24,0.26,Matches,2024-2025,Heidenheim
Norman Theuerkauf,de GER,MF,38-122,10,8,687.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,6.0,26.0,15.0,0.13,0.0,0.13,0.13,0.13,0.08,0.06,0.15,0.08,0.15,Matches,2024-2025,Heidenheim
Maximilian Breunig,de GER,"FW,MF",24-285,20,6,643.0,7.1,5.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,3.7,2.9,0.3,3.2,6.0,9.0,24.0,0.7,0.0,0.7,0.56,0.56,0.58,0.04,0.62,0.45,0.5,Matches,2024-2025,Heidenheim
Frank Feller,de GER,GK,21-139,5,4,421.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Heidenheim
Stefan Schimmer,de GER,"FW,MF",31-028,14,1,337.0,3.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.3,1.3,0.0,3.0,15.0,0.27,0.0,0.27,0.27,0.27,0.39,0.09,0.48,0.39,0.48,Matches,2024-2025,Heidenheim
Julian Niehues,de GER,MF,24-039,10,2,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.4,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.08,0.12,Matches,2024-2025,Heidenheim
Thomas Keller,de GER,"DF,MF",25-294,8,4,283.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.0,0.8,0.0,9.0,0.0,0.32,0.0,0.32,0.32,0.32,0.27,0.0,0.27,0.27,0.27,Matches,2024-2025,Heidenheim
Denis Thomalla,de GER,MF,32-283,3,1,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Heidenheim
Vitus Eicher,de GER,GK,34-202,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Heidenheim
Christopher Negele,de GER,FW,20-045,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2024-2025,Heidenheim
Luka Janes,de GER,MF,21-127,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Heidenheim
