Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Mathieu Gorgelin,fr FRA,GK,29,36,36,3184.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Victor Lekhal,dz ALG,MF,26,34,34,2998.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Fernand Mayembo,cg CGO,DF,24,33,32,2892.0,32.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Pierre Gibaud,fr FRA,DF,32,36,32,2882.0,32.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2020-2021,Le Havre
Romain Basque,fr FRA,"MF,DF",25,35,31,2759.0,30.7,3.0,1.0,4.0,2.0,1.0,1.0,4.0,0.0,0.1,0.03,0.13,0.07,0.1,Matches,2020-2021,Le Havre
Umut Meraş,tr TUR,"DF,MF",24,31,31,2649.0,29.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches,2020-2021,Le Havre
Jamal Thiaré,sn SEN,FW,27,33,30,2542.0,28.2,8.0,2.0,10.0,6.0,2.0,3.0,2.0,0.0,0.28,0.07,0.35,0.21,0.28,Matches,2020-2021,Le Havre
Jean-Pascal Fontaine,fr FRA,MF,31,29,28,2395.0,26.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.08,0.08,0.0,0.08,Matches,2020-2021,Le Havre
Woyo Coulibaly,fr FRA,"DF,MF",21,26,25,2104.0,23.4,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2020-2021,Le Havre
Alexandre Bonnet,fr FRA,"MF,FW",33,29,21,2026.0,22.5,7.0,0.0,7.0,2.0,5.0,5.0,8.0,1.0,0.31,0.0,0.31,0.09,0.09,Matches,2020-2021,Le Havre
Himad Abdelli,dz ALG,"FW,MF",20,26,17,1408.0,15.6,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.13,0.06,0.19,0.06,0.13,Matches,2020-2021,Le Havre
Quentin Cornette,fr FRA,"MF,FW",26,28,18,1367.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.07,0.13,0.2,0.07,0.2,Matches,2020-2021,Le Havre
Nabil Alioui,fr FRA,"MF,FW",21,25,13,1326.0,14.7,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.2,0.14,0.34,0.2,0.34,Matches,2020-2021,Le Havre
Ertuğrul Ersoy,tr TUR,DF,23,14,14,1205.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Nolan Mbemba,cg CGO,MF,25,24,14,1098.0,12.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.08,0.0,0.08,0.08,0.08,Matches,2020-2021,Le Havre
Aymen Ben Mohamed,tn TUN,"DF,MF",25,13,12,1038.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2020-2021,Le Havre
Khalid Boutaïb,ma MAR,FW,33,16,9,896.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2020-2021,Le Havre
Hervé Bazile,ht HAI,"MF,FW",30,18,7,731.0,8.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.12,0.12,0.25,0.12,0.25,Matches,2020-2021,Le Havre
Elies Mahmoud,fr FRA,"MF,FW",19,16,4,605.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,Matches,2020-2021,Le Havre
Yacouba Coulibaly,bf BFA,"DF,MF",25,4,4,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Yahia Fofana,ci CIV,GK,19,4,3,324.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Godwin Bentil,gh GHA,FW,19,7,4,312.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.29,0.0,0.29,0.29,0.29,Matches,2020-2021,Le Havre
Mamadou Fofana,fr FRA,MF,19,10,2,280.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,2020-2021,Le Havre
Abdoullah Ba,fr FRA,MF,17,3,2,194.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches,2020-2021,Le Havre
Arouna Sangante,sn SEN,DF,18,2,2,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Josué Casimir,fr FRA,"FW,MF",18,6,0,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Abdelwahed Wahib,ma MAR,DF,20,3,0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Ylan Gomes,fr FRA,MF,18,5,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Amir Richardson,ma MAR,MF,18,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Melvin Bachelet,fr FRA,DF,17,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Mathéo Bodmer,fr FRA,DF,16,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Imani Barker,fr FRA,DF,17,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Yassine Kechta,ma MAR,MF,18,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Aristide Wam,cm CMR,MF,18,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Alan Dzabana,fr FRA,FW,23,2,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Souleymane Touré,fr FRA,DF,17,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Le Havre
Nikola Curcija,hr CRO,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Le Havre
Daylam Meddah,fr FRA,MF,17,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Le Havre
