Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Juan Carlos,es ESP,GK,33,40,40,3600.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Girona
Juanpe,es ESP,DF,30,41,40,3527.0,39.2,2.0,1.0,3.0,2.0,0.0,0.0,10.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,2021-2022,Girona
Bernardo Espinosa,co COL,DF,32,41,40,3505.0,38.9,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,2021-2022,Girona
Arnau Martinez,es ESP,"DF,MF",18,38,38,3309.0,36.8,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,0.03,0.14,0.16,0.03,0.16,Matches,2021-2022,Girona
Aleix García,es ESP,MF,24,41,36,3233.0,35.9,1.0,4.0,5.0,1.0,0.0,0.0,7.0,0.0,0.03,0.11,0.14,0.03,0.14,Matches,2021-2022,Girona
Santiago Bueno,uy URU,DF,22,35,33,2962.0,32.9,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,2021-2022,Girona
Alex Baena,es ESP,"MF,FW",20,41,35,2905.0,32.3,5.0,6.0,11.0,5.0,0.0,0.0,17.0,1.0,0.15,0.19,0.34,0.15,0.34,Matches,2021-2022,Girona
Cristhian Stuani,uy URU,FW,34,38,27,2627.0,29.2,22.0,1.0,23.0,17.0,5.0,8.0,12.0,0.0,0.75,0.03,0.79,0.58,0.62,Matches,2021-2022,Girona
Jairo Izquierdo,es ESP,"DF,MF",27,36,30,2577.0,28.6,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.14,0.14,0.0,0.14,Matches,2021-2022,Girona
