Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Timo Becker,de GER,DF,28-062,32,30,2593.0,28.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.8,2.2,28.0,57.0,38.0,0.0,0.07,0.07,0.0,0.07,0.05,0.03,0.08,0.05,0.08,Matches,2024-2025,Holstein Kiel
Nicolai Remberg,de GER,MF,24-341,33,27,2492.0,27.7,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,1.5,1.5,0.8,2.3,25.0,80.0,31.0,0.0,0.04,0.04,0.0,0.04,0.06,0.03,0.09,0.06,0.09,Matches,2024-2025,Holstein Kiel
Timon Weiner,de GER,GK,26-128,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Holstein Kiel
Shuto Machino,jp JPN,"FW,MF",25-238,34,25,2133.0,23.7,12.0,2.0,14.0,10.0,2.0,2.0,3.0,0.0,6.5,4.9,3.0,7.9,30.0,59.0,108.0,0.51,0.08,0.59,0.42,0.51,0.3,0.14,0.44,0.23,0.36,Matches,2024-2025,Holstein Kiel
Finn Porath,de GER,"DF,MF",28-092,33,22,2128.0,23.6,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,1.9,1.8,2.0,3.8,42.0,58.0,69.0,0.08,0.17,0.25,0.08,0.25,0.09,0.09,0.18,0.08,0.18,Matches,2024-2025,Holstein Kiel
Armin Gigovic,ba BIH,MF,23-050,32,24,1985.0,22.1,5.0,1.0,6.0,5.0,0.0,0.0,6.0,0.0,1.9,1.9,2.1,3.9,37.0,50.0,45.0,0.23,0.05,0.27,0.23,0.27,0.09,0.1,0.19,0.09,0.19,Matches,2024-2025,Holstein Kiel
Magnus Knudsen,no NOR,MF,23-345,33,22,1896.0,21.1,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.7,0.7,1.3,2.0,16.0,54.0,25.0,0.0,0.05,0.05,0.0,0.05,0.03,0.06,0.1,0.03,0.1,Matches,2024-2025,Holstein Kiel
Marko Ivezić,rs SRB,DF,23-175,25,20,1822.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.2,0.8,3.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,2024-2025,Holstein Kiel
Lasse Rosenboom,de GER,DF,23-127,28,21,1791.0,19.9,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,1.9,1.9,1.1,3.0,19.0,34.0,50.0,0.2,0.1,0.3,0.2,0.3,0.1,0.06,0.16,0.1,0.16,Matches,2024-2025,Holstein Kiel
Phil Harres,de GER,FW,23-062,27,18,1634.0,18.2,8.0,1.0,9.0,8.0,0.0,0.0,3.0,0.0,5.9,5.9,1.3,7.2,12.0,16.0,71.0,0.44,0.06,0.5,0.44,0.5,0.34,0.07,0.42,0.34,0.42,Matches,2024-2025,Holstein Kiel
David Zec,si SVN,DF,25-141,18,18,1541.0,17.1,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.2,1.2,0.5,1.8,3.0,34.0,2.0,0.12,0.0,0.12,0.12,0.12,0.07,0.03,0.1,0.07,0.1,Matches,2024-2025,Holstein Kiel
Steven Skrzybski,de GER,"MF,FW",32-189,25,16,1382.0,15.4,6.0,3.0,9.0,5.0,1.0,1.0,0.0,0.0,3.5,2.7,2.9,5.6,17.0,64.0,71.0,0.39,0.2,0.59,0.33,0.52,0.24,0.2,0.44,0.19,0.38,Matches,2024-2025,Holstein Kiel
Max Geschwill,de GER,DF,23-323,20,14,1372.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.8,1.6,6.0,58.0,16.0,0.07,0.13,0.2,0.07,0.2,0.06,0.05,0.12,0.06,0.12,Matches,2024-2025,Holstein Kiel
