Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Asier Illarramendi,es ESP,MF,27,44,41,3737.0,41.5,7.0,5.0,12.0,7.0,0.0,0.0,12.0,1.0,3.3,3.3,2.8,6.1,86.0,415.0,45.0,0.17,0.12,0.29,0.17,0.29,0.08,0.07,0.15,0.08,0.15,Matches,2017-2018,Real Sociedad
Álvaro Odriozola,es ESP,DF,21,41,38,3458.0,38.4,1.0,4.0,5.0,1.0,0.0,0.0,3.0,1.0,0.7,0.7,4.4,5.1,229.0,134.0,310.0,0.03,0.1,0.13,0.03,0.13,0.02,0.11,0.13,0.02,0.13,Matches,2017-2018,Real Sociedad
Mikel Oyarzabal,es ESP,"FW,MF",20,43,38,3291.0,36.6,14.0,6.0,20.0,14.0,0.0,0.0,3.0,0.0,11.3,11.3,6.9,18.3,119.0,108.0,310.0,0.38,0.16,0.55,0.38,0.55,0.32,0.19,0.51,0.32,0.51,Matches,2017-2018,Real Sociedad
Willian José,br BRA,FW,25,40,37,3154.0,35.0,20.0,4.0,24.0,17.0,3.0,4.0,4.0,0.0,17.4,14.2,6.1,20.3,23.0,69.0,203.0,0.57,0.11,0.68,0.49,0.6,0.5,0.17,0.67,0.41,0.58,Matches,2017-2018,Real Sociedad
Gerónimo Rulli,ar ARG,GK,25,34,34,3046.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Real Sociedad
Diego Llorente,es ESP,DF,23,34,32,2910.0,32.3,7.0,1.0,8.0,7.0,0.0,0.0,9.0,1.0,3.5,3.5,0.0,3.5,34.0,117.0,6.0,0.22,0.03,0.25,0.22,0.25,0.11,0.0,0.11,0.11,0.11,Matches,2017-2018,Real Sociedad
Sergio Canales,es ESP,"MF,FW",26,45,28,2665.0,29.6,5.0,11.0,16.0,5.0,0.0,0.0,5.0,0.0,4.8,4.8,8.6,13.4,105.0,174.0,194.0,0.17,0.37,0.54,0.17,0.54,0.17,0.31,0.49,0.17,0.49,Matches,2017-2018,Real Sociedad
David Zurutuza,es ESP,MF,31,37,31,2643.0,29.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.6,2.6,1.6,4.1,48.0,144.0,54.0,0.03,0.07,0.1,0.03,0.1,0.09,0.05,0.14,0.09,0.14,Matches,2017-2018,Real Sociedad
Xabi Prieto,es ESP,"MF,FW",33,34,32,2556.0,28.4,3.0,9.0,12.0,2.0,1.0,1.0,2.0,0.0,3.5,2.7,7.3,10.1,59.0,202.0,184.0,0.11,0.32,0.42,0.07,0.39,0.13,0.27,0.41,0.1,0.38,Matches,2017-2018,Real Sociedad
