Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Lucas Ocampos,ar ARG,"FW,MF",24,40,37,3207.0,35.6,5.0,8.0,13.0,5.0,0.0,0.0,13.0,1.0,6.7,6.7,3.4,10.1,96.0,60.0,234.0,0.14,0.22,0.36,0.14,0.36,0.2,0.1,0.3,0.2,0.3,Matches,2018-2019,Marseille
Luiz Gustavo,br BRA,"MF,DF",31,38,33,3119.0,34.7,4.0,0.0,4.0,4.0,0.0,0.0,11.0,0.0,2.8,2.8,0.5,3.3,46.0,141.0,24.0,0.12,0.0,0.12,0.12,0.12,0.09,0.01,0.1,0.09,0.1,Matches,2018-2019,Marseille
Steve Mandanda,fr FRA,GK,33,34,34,3035.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Marseille
Florian Thauvin,fr FRA,"FW,MF",25,37,34,2928.0,32.5,18.0,9.0,27.0,16.0,2.0,2.0,6.0,1.0,13.2,11.6,7.7,19.3,149.0,132.0,326.0,0.55,0.28,0.83,0.49,0.77,0.42,0.25,0.66,0.37,0.61,Matches,2018-2019,Marseille
Hiroki Sakai,jp JPN,DF,28,32,31,2809.0,31.2,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,3.2,4.4,42.0,113.0,139.0,0.03,0.16,0.19,0.03,0.19,0.04,0.11,0.15,0.04,0.15,Matches,2018-2019,Marseille
Boubacar Kamara,fr FRA,DF,18,36,32,2778.0,30.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,1.0,0.5,1.5,24.0,101.0,11.0,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,Matches,2018-2019,Marseille
Maxime Lopez,fr FRA,MF,20,39,31,2747.0,30.5,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,4.2,4.8,74.0,313.0,54.0,0.03,0.13,0.16,0.03,0.16,0.02,0.15,0.16,0.02,0.16,Matches,2018-2019,Marseille
Morgan Sanson,fr FRA,MF,23,37,31,2694.0,29.9,5.0,4.0,9.0,5.0,0.0,0.0,9.0,0.0,2.6,2.6,2.6,5.2,76.0,158.0,105.0,0.17,0.13,0.3,0.17,0.3,0.09,0.09,0.19,0.09,0.19,Matches,2018-2019,Marseille
Bouna Sarr,sn SEN,"DF,MF",26,37,28,2657.0,29.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.5,1.5,2.1,3.6,119.0,114.0,134.0,0.03,0.03,0.07,0.03,0.07,0.05,0.08,0.13,0.05,0.13,Matches,2018-2019,Marseille
Jordan Amavi,fr FRA,DF,24,33,29,2634.0,29.3,0.0,2.0,2.0,0.0,0.0,0.0,9.0,2.0,0.8,0.8,2.3,3.1,78.0,92.0,106.0,0.0,0.07,0.07,0.0,0.07,0.03,0.08,0.11,0.03,0.11,Matches,2018-2019,Marseille
Valère Germain,fr FRA,FW,28,42,27,2551.0,28.3,8.0,2.0,10.0,8.0,0.0,0.0,1.0,0.0,5.5,5.5,3.2,8.7,9.0,31.0,126.0,0.28,0.07,0.35,0.28,0.35,0.21,0.12,0.33,0.21,0.33,Matches,2018-2019,Marseille
Dimitri Payet,fr FRA,"MF,FW",31,38,29,2452.0,27.2,6.0,6.0,12.0,4.0,2.0,4.0,6.0,0.0,6.3,3.9,8.5,12.5,70.0,147.0,187.0,0.22,0.22,0.44,0.15,0.37,0.25,0.34,0.59,0.16,0.49,Matches,2018-2019,Marseille
