Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Kevin Müller,de GER,GK,30,35,35,3180.0,35.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Oliver Hüsing,de GER,DF,28,34,34,3090.0,34.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches,2021-2022,Heidenheim
Norman Theuerkauf,de GER,"MF,DF",34,35,34,3087.0,34.3,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2021-2022,Heidenheim
Patrick Mainka,de GER,DF,26,33,32,2899.0,32.2,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,0.12,0.03,0.16,0.12,0.16,Matches,2021-2022,Heidenheim
Tobias Mohr,de GER,"MF,FW",25,34,32,2617.0,29.1,8.0,7.0,15.0,6.0,2.0,2.0,3.0,0.0,0.28,0.24,0.52,0.21,0.45,Matches,2021-2022,Heidenheim
Tim Kleindienst,de GER,FW,25,31,28,2558.0,28.4,10.0,2.0,12.0,10.0,0.0,1.0,8.0,0.0,0.35,0.07,0.42,0.35,0.42,Matches,2021-2022,Heidenheim
Marnon Busch,de GER,"DF,MF",26,29,28,2520.0,28.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches,2021-2022,Heidenheim
Jan Schöppner,de GER,MF,22,33,27,2363.0,26.3,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.08,0.11,0.04,0.11,Matches,2021-2022,Heidenheim
Jonas Föhrenbach,de GER,DF,25,26,23,1973.0,21.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2021-2022,Heidenheim
Robert Leipertz,de GER,"MF,FW",28,33,16,1666.0,18.5,6.0,6.0,12.0,6.0,0.0,0.0,3.0,0.0,0.32,0.32,0.65,0.32,0.65,Matches,2021-2022,Heidenheim
Christian Kühlwetter,de GER,"MF,FW",25,32,20,1638.0,18.2,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,0.22,0.11,0.33,0.22,0.33,Matches,2021-2022,Heidenheim
Dženis Burnić,ba BIH,MF,23,29,21,1559.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2021-2022,Heidenheim
Stefan Schimmer,de GER,FW,27,31,9,1098.0,12.2,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.33,0.08,0.41,0.33,0.41,Matches,2021-2022,Heidenheim
Kevin Sessa,de GER,"MF,DF",21,21,9,942.0,10.5,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.19,0.1,0.29,0.19,0.29,Matches,2021-2022,Heidenheim
Denis Thomalla,de GER,"MF,FW",28,15,9,840.0,9.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2021-2022,Heidenheim
Maurice Malone,de GER,"MF,FW",20,20,6,699.0,7.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2021-2022,Heidenheim
Tim Siersleben,de GER,DF,21,15,6,654.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2021-2022,Heidenheim
Andreas Geipl,de GER,"MF,DF",29,16,9,610.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Marvin-Lee Rittmüller,de GER,"DF,MF",22,10,5,448.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Florian Pick,de GER,MF,25,11,1,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Patrick Schmidt,de GER,FW,27,5,1,136.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.66,0.66,Matches,2021-2022,Heidenheim
Konstantin Kerschbaumer,at AUT,MF,29,5,0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Melvin Ramusović,de GER,MF,20,6,0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Julian Stark,de GER,MF,20,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Tim Seifert,de GER,DF,19,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Heidenheim
Vitus Eicher,de GER,GK,30,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Heidenheim
Levis Schaber,de GER,MF,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Heidenheim
Mert Arslan,de GER,DF,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Heidenheim
Frank Feller,de GER,GK,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Heidenheim
Paul Tschernuth,at AUT,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Heidenheim
