Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Lautaro Martínez,ar ARG,FW,24,57,45,4112.0,45.7,28.0,10.0,38.0,27.0,1.0,2.0,8.0,0.0,21.0,19.4,7.2,26.6,60.0,111.0,222.0,0.61,0.22,0.83,0.59,0.81,0.53,0.18,0.71,0.49,0.67,Matches,2022-2023,Inter
Nicolò Barella,it ITA,MF,25,52,48,4011.0,44.6,9.0,9.0,18.0,9.0,0.0,0.0,10.0,0.0,4.6,4.6,6.3,10.9,112.0,265.0,199.0,0.2,0.2,0.4,0.2,0.4,0.12,0.16,0.27,0.12,0.27,Matches,2022-2023,Inter
Francesco Acerbi,it ITA,DF,34,49,40,3836.0,42.6,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.4,1.4,1.2,2.7,47.0,129.0,33.0,0.02,0.05,0.07,0.02,0.07,0.04,0.03,0.07,0.04,0.07,Matches,2022-2023,Inter
André Onana,cm CMR,GK,26,41,41,3720.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Inter
Alessandro Bastoni,it ITA,DF,23,46,43,3525.0,39.2,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,1.3,1.3,4.7,5.9,65.0,187.0,65.0,0.0,0.15,0.15,0.0,0.15,0.04,0.13,0.17,0.04,0.17,Matches,2022-2023,Inter
Hakan Çalhanoğlu,tr TUR,MF,28,49,41,3484.0,38.7,4.0,8.0,12.0,3.0,1.0,1.0,5.0,0.0,3.5,2.7,6.3,9.1,56.0,210.0,95.0,0.1,0.21,0.31,0.08,0.28,0.1,0.18,0.28,0.08,0.26,Matches,2022-2023,Inter
Denzel Dumfries,nl NED,DF,26,51,39,3435.0,38.2,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,5.4,5.4,5.3,10.7,83.0,74.0,232.0,0.05,0.1,0.16,0.05,0.16,0.16,0.15,0.31,0.16,0.31,Matches,2022-2023,Inter
Matteo Darmian,it ITA,DF,32,48,38,3336.0,37.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.1,1.1,2.2,3.3,28.0,106.0,111.0,0.05,0.05,0.11,0.05,0.11,0.03,0.07,0.1,0.03,0.1,Matches,2022-2023,Inter
Henrikh Mkhitaryan,am ARM,MF,33,49,40,3318.0,36.9,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,4.6,4.5,2.5,7.0,66.0,175.0,99.0,0.14,0.05,0.19,0.14,0.19,0.14,0.08,0.22,0.14,0.22,Matches,2022-2023,Inter
Federico Dimarco,it ITA,DF,24,50,40,3146.0,35.0,6.0,8.0,14.0,6.0,0.0,0.0,3.0,0.0,4.4,4.4,9.8,14.2,69.0,122.0,248.0,0.17,0.23,0.4,0.17,0.4,0.14,0.32,0.46,0.14,0.46,Matches,2022-2023,Inter
Edin Džeko,ba BIH,FW,36,52,33,2892.0,32.1,14.0,4.0,18.0,14.0,0.0,0.0,5.0,0.0,12.9,12.9,4.2,17.1,46.0,93.0,193.0,0.44,0.12,0.56,0.44,0.56,0.46,0.15,0.6,0.46,0.6,Matches,2022-2023,Inter
Marcelo Brozović,hr CRO,MF,29,40,26,2512.0,27.9,3.0,6.0,9.0,3.0,0.0,0.0,10.0,0.0,2.7,2.7,3.0,5.7,38.0,151.0,46.0,0.11,0.21,0.32,0.11,0.32,0.1,0.12,0.22,0.1,0.22,Matches,2022-2023,Inter
Stefan de Vrij,nl NED,DF,30,38,27,2494.0,27.7,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.2,2.2,0.2,2.4,13.0,55.0,0.0,0.04,0.0,0.04,0.04,0.04,0.09,0.01,0.1,0.09,0.1,Matches,2022-2023,Inter
Milan Škriniar,sk SVK,DF,27,31,27,2403.0,26.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.9,0.9,0.5,1.5,20.0,98.0,13.0,0.0,0.04,0.04,0.0,0.04,0.04,0.02,0.06,0.04,0.06,Matches,2022-2023,Inter
Romelu Lukaku,be BEL,FW,29,37,20,1992.0,22.1,14.0,7.0,21.0,10.0,4.0,4.0,4.0,1.0,11.6,9.3,4.7,14.0,43.0,50.0,178.0,0.63,0.32,0.95,0.45,0.77,0.57,0.23,0.8,0.45,0.68,Matches,2022-2023,Inter
Robin Gosens,de GER,DF,28,49,16,1846.0,20.5,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,3.3,3.3,3.4,6.7,35.0,56.0,138.0,0.2,0.0,0.2,0.2,0.2,0.18,0.19,0.38,0.18,0.38,Matches,2022-2023,Inter
Joaquín Correa,ar ARG,FW,27,41,16,1417.0,15.7,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,4.1,4.1,2.0,6.1,22.0,44.0,77.0,0.25,0.19,0.44,0.25,0.44,0.29,0.14,0.44,0.29,0.44,Matches,2022-2023,Inter
Samir Handanović,si SVN,GK,38,16,16,1413.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Inter
Danilo D'Ambrosio,it ITA,DF,33,24,11,1068.0,11.9,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,0.7,1.1,9.0,43.0,19.0,0.0,0.17,0.17,0.0,0.17,0.05,0.07,0.11,0.05,0.11,Matches,2022-2023,Inter
Roberto Gagliardini,it ITA,MF,28,29,9,1056.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.9,0.9,0.5,1.4,22.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.14,0.09,0.14,Matches,2022-2023,Inter
Kristjan Asllani,al ALB,MF,20,29,7,877.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,1.2,2.5,6.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.31,0.16,0.31,Matches,2022-2023,Inter
Raoul Bellanova,it ITA,"DF,MF",22,22,4,670.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.1,29.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.16,0.09,0.16,Matches,2022-2023,Inter
Valentin Carboni,ar ARG,FW,17,6,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2022-2023,Inter
Mattia Zanotti,it ITA,DF,19,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,2022-2023,Inter
Alex Cordaz,it ITA,GK,39,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Inter
Dennis Curatolo,it ITA,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Alessandro Fontanarosa,it ITA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Nikolaos Botis,gr GRE,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Aleksandar Stanković,rs SRB,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Gabriel Brazão,br BRA,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Eddie Salcedo,it ITA,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Lucien Agoume,fr FRA,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Ebenezer Akinsanmiro,ng NGA,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
Issiaka Kamate,fr FRA,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Inter
