Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Harry Kane,eng ENG,FW,28,49,46,4209.0,46.8,25.0,10.0,35.0,21.0,4.0,4.0,5.0,0.0,20.4,17.2,9.7,26.9,94.0,154.0,235.0,0.53,0.21,0.75,0.45,0.66,0.52,0.25,0.77,0.44,0.69,Matches,2021-2022,Tottenham
Pierre Højbjerg,dk DEN,MF,25,47,43,3989.0,44.3,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,2.5,2.5,3.0,5.4,50.0,261.0,49.0,0.07,0.09,0.16,0.07,0.16,0.07,0.08,0.14,0.07,0.14,Matches,2021-2022,Tottenham
Hugo Lloris,fr FRA,GK,34,43,43,3900.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2021-2022,Tottenham
Ben Davies,wls WAL,DF,28,41,39,3619.0,40.2,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,2.5,2.5,1.0,3.5,75.0,156.0,66.0,0.02,0.02,0.05,0.02,0.05,0.08,0.03,0.11,0.08,0.11,Matches,2021-2022,Tottenham
Son Heung-min,kr KOR,"MF,FW",29,44,39,3526.0,39.2,24.0,8.0,32.0,24.0,0.0,0.0,3.0,0.0,16.7,16.7,8.2,24.9,123.0,93.0,253.0,0.61,0.2,0.82,0.61,0.82,0.48,0.24,0.71,0.48,0.71,Matches,2021-2022,Tottenham
Eric Dier,eng ENG,DF,27,39,38,3407.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3,1.3,1.2,2.5,14.0,107.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches,2021-2022,Tottenham
Emerson,br BRA,"DF,MF",22,41,31,2832.0,31.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.8,1.8,2.3,4.1,75.0,74.0,183.0,0.03,0.03,0.06,0.03,0.06,0.07,0.09,0.15,0.07,0.15,Matches,2021-2022,Tottenham
Davinson Sánchez,co COL,DF,25,32,25,2399.0,26.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,2.1,2.1,0.4,2.5,21.0,72.0,8.0,0.08,0.0,0.08,0.08,0.08,0.1,0.02,0.12,0.1,0.12,Matches,2021-2022,Tottenham
Cristian Romero,ar ARG,DF,23,28,27,2398.0,26.6,1.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.5,0.5,0.5,1.0,25.0,69.0,11.0,0.04,0.0,0.04,0.04,0.04,0.02,0.02,0.05,0.02,0.05,Matches,2021-2022,Tottenham
Lucas Moura,br BRA,"FW,MF",28,44,25,2352.0,26.1,6.0,8.0,14.0,6.0,0.0,0.0,4.0,0.0,3.8,3.8,5.6,9.4,58.0,108.0,105.0,0.23,0.31,0.54,0.23,0.54,0.17,0.26,0.43,0.17,0.43,Matches,2021-2022,Tottenham
Sergio Reguilón,es ESP,"DF,MF",24,31,26,2304.0,25.6,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,3.1,3.1,3.5,6.6,73.0,57.0,153.0,0.08,0.12,0.2,0.08,0.2,0.14,0.15,0.29,0.14,0.29,Matches,2021-2022,Tottenham
Oliver Skipp,eng ENG,MF,20,28,22,2035.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.8,1.2,36.0,98.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,Matches,2021-2022,Tottenham
Harry Winks,eng ENG,MF,25,28,15,1524.0,16.9,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,2.1,2.3,12.0,87.0,18.0,0.06,0.12,0.18,0.06,0.18,0.02,0.17,0.19,0.02,0.19,Matches,2021-2022,Tottenham
Matt Doherty,ie IRL,DF,29,24,17,1473.0,16.4,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.0,4.6,41.0,29.0,97.0,0.12,0.24,0.37,0.12,0.37,0.21,0.16,0.37,0.21,0.37,Matches,2021-2022,Tottenham
Dejan Kulusevski,se SWE,"MF,FW",21,20,15,1388.0,15.4,5.0,8.0,13.0,5.0,0.0,0.0,3.0,0.0,2.7,2.7,3.4,6.2,51.0,35.0,100.0,0.32,0.52,0.84,0.32,0.84,0.2,0.25,0.44,0.2,0.44,Matches,2021-2022,Tottenham
Rodrigo Bentancur,uy URU,MF,24,18,16,1375.0,15.3,0.0,4.0,4.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,2.6,3.4,20.0,76.0,11.0,0.0,0.26,0.26,0.0,0.26,0.05,0.17,0.23,0.05,0.23,Matches,2021-2022,Tottenham
Japhet Tanganga,eng ENG,DF,22,19,17,1372.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,0.2,0.7,16.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,2021-2022,Tottenham
Ryan Sessegnon,eng ENG,"DF,MF",21,19,16,1270.0,14.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.4,0.4,2.7,3.1,31.0,23.0,81.0,0.0,0.14,0.14,0.0,0.14,0.03,0.23,0.26,0.03,0.26,Matches,2021-2022,Tottenham
Dele Alli,eng ENG,MF,25,17,13,1034.0,11.5,2.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.6,1.0,0.3,1.3,18.0,28.0,38.0,0.17,0.09,0.26,0.0,0.09,0.27,0.03,0.3,0.1,0.13,Matches,2021-2022,Tottenham
Tanguy Ndombele,fr FRA,MF,24,16,10,913.0,10.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.5,0.5,1.0,1.6,21.0,35.0,29.0,0.2,0.1,0.3,0.2,0.3,0.07,0.14,0.22,0.07,0.22,Matches,2021-2022,Tottenham
Steven Bergwijn,nl NED,"FW,MF",23,31,8,871.0,9.7,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,2.6,2.6,0.9,3.6,31.0,18.0,64.0,0.41,0.1,0.52,0.41,0.52,0.35,0.12,0.47,0.35,0.47,Matches,2021-2022,Tottenham
Pierluigi Gollini,it ITA,GK,26,8,8,750.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Tottenham
Giovani Lo Celso,ar ARG,"MF,FW",25,17,8,740.0,8.2,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,1.1,2.3,18.0,29.0,28.0,0.12,0.24,0.36,0.12,0.36,0.27,0.23,0.5,0.27,0.5,Matches,2021-2022,Tottenham
Bryan Gil,es ESP,"FW,MF",20,18,7,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,17.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,2021-2022,Tottenham
Joe Rodon,wls WAL,DF,23,10,5,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2021-2022,Tottenham
Dane Scarlett,eng ENG,MF,17,6,2,182.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Tottenham
Dilan Markanday,eng ENG,"FW,MF",19,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Tottenham
Maksim Paskotši,ee EST,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021-2022,Tottenham
Brooklyn Lyons-Foster,eng ENG,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2021-2022,Tottenham
