Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Jean-Louis Leca,fr FRA,GK,33,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Florian Sotoca,fr FRA,"FW,MF",28,30,27,2396.0,26.6,9.0,4.0,13.0,7.0,2.0,2.0,5.0,0.0,0.34,0.15,0.49,0.26,0.41,Matches,2019-2020,Lens
Zakaria Diallo,fr FRA,DF,32,26,25,2294.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Clément Michelin,fr FRA,"MF,DF",22,26,25,2235.0,24.8,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,0.04,0.12,0.16,0.04,0.16,Matches,2019-2020,Lens
Guillaume Gillet,be BEL,MF,35,28,23,2155.0,23.9,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2019-2020,Lens
Tony Mauricio,fr FRA,"FW,MF",25,30,23,1954.0,21.7,4.0,3.0,7.0,0.0,4.0,5.0,1.0,0.0,0.18,0.14,0.32,0.0,0.14,Matches,2019-2020,Lens
Cheick Doucouré,ml MLI,"DF,MF",19,24,21,1946.0,21.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,2019-2020,Lens
Gaëtan Robail,fr FRA,"FW,MF",25,27,21,1833.0,20.4,7.0,5.0,12.0,7.0,0.0,0.0,1.0,0.0,0.34,0.25,0.59,0.34,0.59,Matches,2019-2020,Lens
Yannick Cahuzac,fr FRA,MF,34,25,22,1824.0,20.3,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.05,0.05,0.0,0.05,Matches,2019-2020,Lens
Massadio Haïdara,ml MLI,MF,26,22,20,1720.0,19.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.05,0.1,0.16,0.05,0.16,Matches,2019-2020,Lens
Aleksandar Radovanović,rs SRB,DF,25,19,19,1625.0,18.1,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,Matches,2019-2020,Lens
Simon Banza,cd COD,FW,22,28,13,1420.0,15.8,8.0,4.0,12.0,7.0,1.0,2.0,4.0,1.0,0.51,0.25,0.76,0.44,0.7,Matches,2019-2020,Lens
Steven Fortes,cv CPV,DF,27,15,14,1265.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Manuel Perez,fr FRA,MF,28,20,11,1131.0,12.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,2019-2020,Lens
Jonathan Gradit,fr FRA,DF,26,13,11,995.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2019-2020,Lens
Charles Boli,fr FRA,"MF,FW",20,14,10,927.0,10.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,2019-2020,Lens
Arial Mendy,sn SEN,"DF,MF",24,10,9,883.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Cheick Traoré,ml MLI,MF,24,13,6,706.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Corentin Jean,fr FRA,"FW,MF",24,9,5,495.0,5.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.55,0.55,Matches,2019-2020,Lens
Walid Mesloub,dz ALG,MF,33,12,5,449.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,Matches,2019-2020,Lens
Vitor Costa,br BRA,DF,25,5,5,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Seif Teka,tn TUN,DF,28,4,4,301.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
Thomas Vincensini,fr FRA,GK,25,3,3,300.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lens
