Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Saúl Ñíguez,es ESP,MF,22,56,52,4752.0,52.8,6.0,3.0,9.0,6.0,0.0,0.0,14.0,0.0,5.6,5.6,4.5,10.1,92.0,267.0,112.0,0.11,0.06,0.17,0.11,0.17,0.11,0.09,0.2,0.11,0.2,Matches,2017-2018,Atletico Madrid
Jan Oblak,si SVN,GK,24,49,49,4410.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Atletico Madrid
Koke,es ESP,MF,25,51,49,4086.0,45.4,6.0,7.0,13.0,6.0,0.0,0.0,4.0,0.0,3.9,3.9,8.9,12.8,61.0,328.0,163.0,0.13,0.15,0.29,0.13,0.29,0.09,0.21,0.3,0.09,0.3,Matches,2017-2018,Atletico Madrid
Diego Godín,uy URU,DF,31,45,43,3904.0,43.4,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,2.7,2.7,0.9,3.6,12.0,80.0,8.0,0.02,0.0,0.02,0.02,0.02,0.07,0.02,0.09,0.07,0.09,Matches,2017-2018,Atletico Madrid
Antoine Griezmann,fr FRA,FW,26,49,45,3862.0,42.9,29.0,14.0,43.0,26.0,3.0,3.0,8.0,1.0,20.6,18.2,9.7,27.9,100.0,168.0,290.0,0.68,0.33,1.0,0.61,0.93,0.5,0.24,0.74,0.45,0.68,Matches,2017-2018,Atletico Madrid
Gabi,es ESP,MF,34,50,38,3506.0,39.0,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,0.6,0.6,3.1,3.7,37.0,290.0,34.0,0.03,0.05,0.08,0.03,0.08,0.02,0.09,0.1,0.02,0.1,Matches,2017-2018,Atletico Madrid
Lucas Hernández,fr FRA,DF,21,44,40,3495.0,38.8,0.0,2.0,2.0,0.0,0.0,0.0,9.0,1.0,0.7,0.7,0.9,1.6,49.0,70.0,66.0,0.0,0.05,0.05,0.0,0.05,0.02,0.03,0.05,0.02,0.05,Matches,2017-2018,Atletico Madrid
Thomas Partey,gh GHA,"MF,DF",24,50,40,3439.0,38.2,5.0,0.0,5.0,5.0,0.0,0.0,7.0,0.0,1.9,1.9,1.0,2.9,59.0,211.0,54.0,0.13,0.0,0.13,0.13,0.13,0.05,0.03,0.08,0.05,0.08,Matches,2017-2018,Atletico Madrid
Ángel Correa,ar ARG,"MF,FW",22,56,38,3250.0,36.1,9.0,9.0,18.0,9.0,0.0,0.0,7.0,1.0,7.1,7.1,5.4,12.4,134.0,114.0,260.0,0.25,0.25,0.5,0.25,0.5,0.21,0.16,0.37,0.21,0.37,Matches,2017-2018,Atletico Madrid
Stefan Savić,me MNE,DF,26,37,34,3032.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.3,0.3,0.2,0.4,7.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2017-2018,Atletico Madrid
José María Giménez,uy URU,DF,22,38,31,2925.0,32.5,2.0,2.0,4.0,2.0,0.0,0.0,7.0,0.0,1.4,1.4,0.5,1.9,6.0,47.0,9.0,0.06,0.06,0.12,0.06,0.12,0.05,0.02,0.07,0.05,0.07,Matches,2017-2018,Atletico Madrid
