Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Pedro Porro,es ESP,DF,24,51,44,4133.0,45.9,4.0,9.0,13.0,4.0,0.0,0.0,7.0,0.0,2.8,2.8,7.7,10.5,84.0,212.0,150.0,0.09,0.2,0.28,0.09,0.28,0.07,0.19,0.25,0.07,0.25,Matches,2024-2025,Tottenham
Dejan Kulusevski,se SWE,"MF,FW",24,50,35,3452.0,38.4,10.0,11.0,21.0,10.0,0.0,0.0,5.0,0.0,5.0,5.0,7.5,12.5,145.0,147.0,263.0,0.26,0.29,0.55,0.26,0.55,0.15,0.23,0.38,0.15,0.38,Matches,2024-2025,Tottenham
Dominic Solanke,eng ENG,FW,26,45,37,3389.0,37.7,16.0,8.0,24.0,13.0,3.0,3.0,0.0,0.0,16.1,13.8,4.6,18.3,49.0,70.0,125.0,0.42,0.21,0.64,0.35,0.56,0.48,0.14,0.62,0.41,0.55,Matches,2024-2025,Tottenham
Brennan Johnson,wls WAL,FW,23,51,36,3315.0,36.8,18.0,4.0,22.0,18.0,0.0,0.0,7.0,0.0,13.5,13.5,3.5,17.0,73.0,89.0,241.0,0.49,0.11,0.6,0.49,0.6,0.41,0.11,0.51,0.41,0.51,Matches,2024-2025,Tottenham
Archie Gray,eng ENG,"DF,MF",18,46,35,3252.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,19.0,71.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2024-2025,Tottenham
Son Heung-min,kr KOR,FW,32,46,37,3179.0,35.3,11.0,11.0,22.0,9.0,2.0,3.0,1.0,0.0,9.8,7.4,9.7,17.1,132.0,145.0,360.0,0.31,0.31,0.62,0.25,0.57,0.32,0.32,0.63,0.24,0.56,Matches,2024-2025,Tottenham
Guglielmo Vicario,it ITA,GK,27,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Tottenham
Rodrigo Bentancur,uy URU,MF,27,44,37,2967.0,33.0,2.0,1.0,3.0,2.0,0.0,0.0,14.0,0.0,1.7,1.7,0.8,2.4,43.0,144.0,50.0,0.06,0.03,0.09,0.06,0.09,0.06,0.03,0.08,0.06,0.08,Matches,2024-2025,Tottenham
Pape Matar Sarr,sn SEN,MF,21,55,33,2927.0,32.5,6.0,3.0,9.0,6.0,0.0,0.0,8.0,0.0,4.6,4.6,1.7,6.3,42.0,113.0,83.0,0.18,0.09,0.28,0.18,0.28,0.16,0.06,0.22,0.16,0.22,Matches,2024-2025,Tottenham
Destiny Udogie,it ITA,DF,21,36,33,2813.0,31.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.7,2.1,86.0,152.0,131.0,0.0,0.03,0.03,0.0,0.03,0.01,0.06,0.07,0.01,0.07,Matches,2024-2025,Tottenham
James Maddison,eng ENG,MF,27,45,32,2702.0,30.0,12.0,10.0,22.0,12.0,0.0,0.0,8.0,0.0,7.8,7.8,5.8,13.6,62.0,221.0,132.0,0.4,0.33,0.73,0.4,0.73,0.28,0.21,0.49,0.28,0.49,Matches,2024-2025,Tottenham
Yves Bissouma,ml MLI,MF,27,44,27,2515.0,27.9,2.0,0.0,2.0,2.0,0.0,0.0,12.0,0.0,0.8,0.8,0.5,1.3,24.0,103.0,9.0,0.07,0.0,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06,Matches,2024-2025,Tottenham
Djed Spence,eng ENG,DF,23,35,25,2419.0,26.9,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,0.6,0.6,2.2,2.8,70.0,116.0,85.0,0.07,0.11,0.19,0.07,0.19,0.03,0.1,0.13,0.03,0.13,Matches,2024-2025,Tottenham
Lucas Bergvall,se SWE,MF,18,45,24,2340.0,26.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,1.4,1.4,1.3,2.7,47.0,91.0,59.0,0.04,0.08,0.12,0.04,0.12,0.06,0.06,0.12,0.06,0.12,Matches,2024-2025,Tottenham
Radu Drăgușin,ro ROU,DF,22,28,25,2179.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.4,0.5,7.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2024-2025,Tottenham
Ben Davies,wls WAL,DF,31,28,23,2178.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,0.4,0.9,24.0,96.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,Matches,2024-2025,Tottenham
Cristian Romero,ar ARG,DF,26,26,26,2097.0,23.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,1.9,1.9,1.5,3.4,15.0,93.0,3.0,0.04,0.04,0.09,0.04,0.09,0.08,0.07,0.15,0.08,0.15,Matches,2024-2025,Tottenham
Micky van de Ven,nl NED,DF,23,22,21,1673.0,18.6,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.3,2.2,13.0,95.0,2.0,0.0,0.11,0.11,0.0,0.11,0.05,0.07,0.12,0.05,0.12,Matches,2024-2025,Tottenham
Mathys Tel,fr FRA,FW,19,20,14,1256.0,14.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,0.0,3.4,2.6,2.7,5.3,32.0,27.0,85.0,0.21,0.07,0.29,0.14,0.21,0.27,0.22,0.49,0.21,0.43,Matches,2024-2025,Tottenham
Fraser Forster,eng ENG,GK,36,13,13,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Tottenham
Kevin Danso,at AUT,DF,25,15,12,1130.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,12.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,2024-2025,Tottenham
Wilson Odobert,fr FRA,"FW,MF",19,21,11,1007.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.1,3.1,1.2,4.4,54.0,34.0,82.0,0.27,0.0,0.27,0.27,0.27,0.28,0.11,0.4,0.28,0.4,Matches,2024-2025,Tottenham
Timo Werner,de GER,"FW,MF",28,27,10,953.0,10.6,1.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,3.2,4.7,57.0,40.0,110.0,0.09,0.28,0.38,0.09,0.38,0.19,0.41,0.6,0.19,0.6,Matches,2024-2025,Tottenham
Richarlison,br BRA,FW,27,24,11,942.0,10.5,5.0,2.0,7.0,4.0,1.0,1.0,3.0,0.0,5.2,4.4,1.6,6.0,18.0,23.0,57.0,0.48,0.19,0.67,0.38,0.57,0.53,0.16,0.7,0.45,0.61,Matches,2024-2025,Tottenham
Antonín Kinský,cz CZE,GK,21,10,10,930.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2024-2025,Tottenham
Mikey Moore,eng ENG,FW,16,19,8,818.0,9.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,30.0,30.0,85.0,0.11,0.22,0.33,0.11,0.33,0.12,0.1,0.22,0.12,0.22,Matches,2024-2025,Tottenham
Sergio Reguilón,es ESP,DF,27,6,2,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,5.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.07,0.05,0.07,Matches,2024-2025,Tottenham
Brandon Austin,eng ENG,GK,25,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Tottenham
Will Lankshear,eng ENG,"FW,MF",19,6,2,146.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.5,1.5,0.1,1.5,3.0,1.0,14.0,0.62,0.0,0.62,0.62,0.62,0.9,0.05,0.95,0.9,0.95,Matches,2024-2025,Tottenham
Dane Scarlett,eng ENG,"FW,MF",20,5,0,60.0,0.7,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,3.0,3.0,1.5,3.0,4.5,1.5,4.5,0.37,0.24,0.61,0.37,0.61,Matches,2024-2025,Tottenham
Alfie Dorrington,eng ENG,DF,19,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Tottenham
Oyindamola Ajayi,eng ENG,FW,18,1,0,10.0,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,1.0,9.0,0.0,9.0,9.0,9.0,1.04,0.18,1.22,1.04,1.22,Matches,2024-2025,Tottenham
Callum Olusesi,eng ENG,MF,17,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Tottenham
Alfie Devine,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Tottenham
Alfie Whiteman,eng ENG,GK,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Tottenham
Maeson King,eng ENG,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Tottenham
