Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Thibaut Courtois,be BEL,GK,29,52,52,4770.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Real Madrid
Éder Militão,br BRA,DF,23,50,50,4491.0,49.9,2.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,3.2,3.2,1.1,4.3,28.0,122.0,17.0,0.04,0.04,0.08,0.04,0.08,0.07,0.02,0.09,0.07,0.09,Matches,2021-2022,Real Madrid
Vinicius Júnior,br BRA,FW,21,52,47,4253.0,47.3,22.0,16.0,38.0,22.0,0.0,0.0,7.0,0.0,16.4,16.4,11.5,27.9,298.0,156.0,641.0,0.47,0.34,0.8,0.47,0.8,0.38,0.27,0.65,0.38,0.65,Matches,2021-2022,Real Madrid
David Alaba,at AUT,DF,29,46,46,4066.0,45.2,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,1.9,1.9,2.5,4.4,55.0,182.0,84.0,0.07,0.09,0.15,0.07,0.15,0.05,0.06,0.11,0.05,0.11,Matches,2021-2022,Real Madrid
Casemiro,br BRA,MF,29,48,46,3918.0,43.5,1.0,3.0,4.0,1.0,0.0,0.0,16.0,0.0,3.0,3.0,3.1,6.1,30.0,206.0,35.0,0.02,0.07,0.09,0.02,0.09,0.08,0.08,0.16,0.08,0.16,Matches,2021-2022,Real Madrid
Karim Benzema,fr FRA,FW,33,46,45,3905.0,43.4,44.0,14.0,58.0,33.0,11.0,15.0,1.0,0.0,32.2,21.2,10.5,31.7,130.0,237.0,338.0,1.01,0.32,1.34,0.76,1.08,0.79,0.26,1.05,0.52,0.78,Matches,2021-2022,Real Madrid
Luka Modrić,hr CRO,MF,35,45,40,3416.0,38.0,3.0,12.0,15.0,2.0,1.0,1.0,6.0,0.0,3.8,3.0,7.2,10.2,97.0,314.0,115.0,0.08,0.32,0.4,0.05,0.37,0.11,0.21,0.32,0.09,0.3,Matches,2021-2022,Real Madrid
Toni Kroos,de GER,MF,31,45,40,3388.0,37.6,3.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,2.6,2.6,3.9,6.5,52.0,356.0,52.0,0.08,0.08,0.16,0.08,0.16,0.08,0.12,0.19,0.08,0.19,Matches,2021-2022,Real Madrid
Federico Valverde,uy URU,"MF,FW",23,46,29,2864.0,31.8,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.4,1.4,3.1,4.4,107.0,167.0,118.0,0.03,0.06,0.09,0.03,0.09,0.05,0.11,0.15,0.05,0.15,Matches,2021-2022,Real Madrid
