Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Wesley Fofana,fr FRA,DF,24-160,14,14,1172.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.4,0.8,19.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.06,Matches,2024-2025,Chelsea
Axel Disasi,fr FRA,DF,27-076,15,13,1114.0,12.4,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,0.8,0.8,0.4,1.3,9.0,35.0,3.0,0.16,0.16,0.32,0.16,0.32,0.09,0.04,0.13,0.09,0.13,Matches,2024-2025,Chelsea
Tyrique George,eng ENG,FW,19-111,23,10,1083.0,12.0,2.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,2.2,2.2,3.6,5.9,47.0,32.0,110.0,0.17,0.42,0.58,0.17,0.58,0.21,0.35,0.56,0.21,0.56,Matches,2024-2025,Chelsea
Renato Veiga,pt POR,"DF,MF",21-301,16,10,991.0,11.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.3,8.0,53.0,12.0,0.18,0.09,0.27,0.18,0.27,0.07,0.1,0.17,0.07,0.17,Matches,2024-2025,Chelsea
João Félix,pt POR,"FW,MF",25-197,20,9,954.0,10.6,7.0,2.0,9.0,7.0,0.0,0.0,4.0,0.0,5.4,5.4,2.4,7.8,37.0,54.0,54.0,0.66,0.19,0.85,0.66,0.85,0.69,0.31,1.0,0.69,1.0,Matches,2024-2025,Chelsea
Roméo Lavia,be BEL,MF,21-140,17,12,842.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,3.0,31.0,7.0,0.0,0.11,0.11,0.0,0.11,0.03,0.08,0.11,0.03,0.11,Matches,2024-2025,Chelsea
Joshua Acheampong,eng ENG,DF,19-021,12,9,783.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.2,0.6,14.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,2024-2025,Chelsea
Mykhailo Mudryk,ua UKR,FW,24-141,13,7,691.0,7.7,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1.1,1.1,2.5,3.6,30.0,10.0,57.0,0.39,0.26,0.65,0.39,0.65,0.19,0.44,0.63,0.19,0.63,Matches,2024-2025,Chelsea
Marc Guiu,es ESP,FW,19-142,11,5,461.0,5.1,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,3.2,3.2,0.3,3.5,6.0,4.0,25.0,1.17,0.0,1.17,1.17,1.17,0.82,0.08,0.89,0.82,0.89,Matches,2024-2025,Chelsea
Cesare Casadei,it ITA,MF,22-136,6,4,425.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.1,0.2,4.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,2024-2025,Chelsea
Carney Chukwuemeka,eng ENG,MF,21-218,5,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.9,15.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.56,0.1,0.66,0.56,0.66,Matches,2024-2025,Chelsea
Shumaira Mheuka,eng ENG,MF,17-218,5,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2024-2025,Chelsea
Samuel Rak-Sakyi,eng ENG,MF,20-060,4,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.19,0.15,0.19,Matches,2024-2025,Chelsea
Reggie Walsh,eng ENG,FW,16-218,2,1,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21,Matches,2024-2025,Chelsea
Harvey Vale,eng ENG,"FW,MF",21-257,2,0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.8,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.96,0.03,0.98,0.96,0.98,Matches,2024-2025,Chelsea
Ben Chilwell,eng ENG,"DF,MF",28-156,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2024-2025,Chelsea
Ato Ampah,eng ENG,FW,19-034,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,2024-2025,Chelsea
Harrison Murray-Campbell,eng ENG,DF,18-295,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Chelsea
Mathis Amougou,fr FRA,MF,19-128,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Chelsea
