Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Conor Gallagher,eng ENG,MF,23,50,46,4061.0,45.1,7.0,9.0,16.0,7.0,0.0,0.0,10.0,1.0,4.2,4.2,5.0,9.2,62.0,172.0,122.0,0.16,0.2,0.35,0.16,0.35,0.12,0.15,0.27,0.12,0.27,Matches,2023-2024,Chelsea
Moisés Caicedo,ec ECU,MF,21,48,44,3922.0,43.6,1.0,4.0,5.0,1.0,0.0,0.0,14.0,0.0,0.4,0.4,2.6,3.0,27.0,173.0,27.0,0.02,0.09,0.11,0.02,0.11,0.01,0.08,0.09,0.01,0.09,Matches,2023-2024,Chelsea
Axel Disasi,fr FRA,DF,25,44,41,3688.0,41.0,3.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,2.4,2.4,0.3,2.7,30.0,112.0,21.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches,2023-2024,Chelsea
Cole Palmer,eng ENG,"FW,MF",21,45,40,3629.0,40.3,25.0,15.0,40.0,16.0,9.0,9.0,8.0,0.0,18.2,11.1,11.1,22.2,117.0,197.0,195.0,0.62,0.37,0.99,0.4,0.77,0.63,0.38,1.01,0.38,0.77,Matches,2023-2024,Chelsea
Nicolas Jackson,sn SEN,FW,22,44,39,3518.0,39.1,17.0,6.0,23.0,17.0,0.0,0.0,10.0,0.0,18.6,18.6,4.3,22.9,70.0,67.0,200.0,0.43,0.15,0.59,0.43,0.59,0.6,0.14,0.74,0.6,0.74,Matches,2023-2024,Chelsea
Enzo Fernández,ar ARG,MF,22,40,36,3083.0,34.3,7.0,3.0,10.0,6.0,1.0,2.0,10.0,0.0,6.2,4.6,3.4,8.0,52.0,210.0,54.0,0.2,0.09,0.29,0.18,0.26,0.25,0.14,0.39,0.19,0.33,Matches,2023-2024,Chelsea
Thiago Silva,br BRA,DF,38,38,33,3047.0,33.9,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,0.8,0.8,1.0,1.8,2.0,102.0,5.0,0.12,0.03,0.15,0.12,0.15,0.03,0.04,0.06,0.03,0.06,Matches,2023-2024,Chelsea
Đorđe Petrović,rs SRB,GK,23,31,30,2767.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Chelsea
Raheem Sterling,eng ENG,"FW,MF",28,43,31,2751.0,30.6,10.0,8.0,18.0,10.0,0.0,1.0,8.0,0.0,6.5,6.5,4.5,11.0,120.0,78.0,242.0,0.33,0.26,0.59,0.33,0.59,0.29,0.2,0.5,0.29,0.5,Matches,2023-2024,Chelsea
Malo Gusto,fr FRA,DF,20,37,26,2499.0,27.8,0.0,9.0,9.0,0.0,0.0,0.0,7.0,1.0,0.9,0.9,4.3,5.2,78.0,86.0,135.0,0.0,0.32,0.32,0.0,0.32,0.05,0.22,0.27,0.05,0.27,Matches,2023-2024,Chelsea
Levi Colwill,eng ENG,DF,20,32,27,2433.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,1.2,2.5,23.0,73.0,27.0,0.04,0.04,0.07,0.04,0.07,0.06,0.06,0.12,0.06,0.12,Matches,2023-2024,Chelsea
Marc Cucurella,es ESP,DF,25,26,25,2228.0,24.8,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,1.1,1.1,1.1,2.2,31.0,50.0,73.0,0.04,0.08,0.12,0.04,0.12,0.06,0.05,0.11,0.06,0.11,Matches,2023-2024,Chelsea
Mykhailo Mudryk,ua UKR,FW,22,41,23,2042.0,22.7,7.0,2.0,9.0,7.0,0.0,0.0,7.0,0.0,4.4,4.4,4.1,8.5,92.0,45.0,139.0,0.31,0.09,0.4,0.31,0.4,0.25,0.23,0.48,0.25,0.48,Matches,2023-2024,Chelsea
Robert Sánchez,es ESP,GK,25,21,21,1883.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Chelsea
Benoît Badiashile,fr FRA,DF,22,22,19,1694.0,18.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,1.5,1.8,3.0,46.0,3.0,0.05,0.05,0.11,0.05,0.11,0.02,0.1,0.12,0.02,0.12,Matches,2023-2024,Chelsea
Noni Madueke,eng ENG,FW,21,34,19,1591.0,17.7,8.0,3.0,11.0,6.0,2.0,2.0,2.0,0.0,2.5,1.7,2.6,4.3,76.0,52.0,136.0,0.45,0.17,0.62,0.34,0.51,0.21,0.23,0.44,0.14,0.37,Matches,2023-2024,Chelsea
Trevoh Chalobah,eng ENG,DF,24,17,13,1230.0,13.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,5.0,31.0,9.0,0.07,0.0,0.07,0.07,0.07,0.02,0.01,0.02,0.02,0.02,Matches,2023-2024,Chelsea
Ben Chilwell,eng ENG,DF,26,21,13,1172.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2,2.2,3.4,22.0,25.0,59.0,0.0,0.08,0.08,0.0,0.08,0.14,0.26,0.41,0.14,0.41,Matches,2023-2024,Chelsea
Armando Broja,al ALB,FW,21,19,8,728.0,8.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.4,2.4,0.2,2.5,11.0,6.0,37.0,0.25,0.0,0.25,0.25,0.25,0.47,0.03,0.5,0.47,0.5,Matches,2023-2024,Chelsea
Lesley Ugochukwu,fr FRA,MF,19,15,6,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,8.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2023-2024,Chelsea
Christopher Nkunku,fr FRA,"FW,MF",25,14,2,553.0,6.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.3,2.3,0.2,2.5,10.0,19.0,35.0,0.49,0.0,0.49,0.49,0.49,0.47,0.05,0.52,0.47,0.52,Matches,2023-2024,Chelsea
Reece James,eng ENG,DF,23,11,6,479.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3,0.3,1.7,2.1,19.0,21.0,35.0,0.0,0.38,0.38,0.0,0.38,0.07,0.37,0.44,0.07,0.44,Matches,2023-2024,Chelsea
Alfie Gilchrist,eng ENG,DF,19,17,5,435.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,7.0,4.0,0.21,0.0,0.21,0.21,0.21,0.14,0.0,0.14,0.14,0.14,Matches,2023-2024,Chelsea
Ian Maatsen,nl NED,"FW,MF",21,15,3,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.9,9.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.35,0.04,0.39,0.35,0.39,Matches,2023-2024,Chelsea
Carney Chukwuemeka,eng ENG,"MF,FW",19,12,2,261.0,2.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,4.0,12.0,19.0,0.69,0.34,1.03,0.69,1.03,0.06,0.13,0.19,0.06,0.19,Matches,2023-2024,Chelsea
Bashir Humphreys,eng ENG,DF,20,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Chelsea
Cesare Casadei,it ITA,"FW,MF",20,11,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2023-2024,Chelsea
Mason Burstow,eng ENG,FW,19,3,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Chelsea
Diego Moreira,pt POR,"DF,MF",18,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Chelsea
Roméo Lavia,be BEL,MF,19,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Chelsea
Deivid Washington,br BRA,"DF,FW",18,3,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,3.23,3.23,3.23,Matches,2023-2024,Chelsea
Leo Castledine,eng ENG,MF,17,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Chelsea
Joshua Acheampong,eng ENG,DF,17,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Chelsea
Alex Matos,eng ENG,MF,18,2,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Chelsea
Michael Golding,eng ENG,MF,17,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2023-2024,Chelsea
