Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Kevin Müller,de GER,GK,26,34,34,3090.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Marc Schnatterer,de GER,MF,31,35,33,2811.0,31.2,9.0,16.0,25.0,7.0,2.0,2.0,3.0,0.0,0.29,0.51,0.8,0.22,0.74,Matches,2017-2018,Heidenheim
Arne Feick,de GER,DF,29,31,31,2753.0,30.6,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,0.07,0.1,0.16,0.07,0.16,Matches,2017-2018,Heidenheim
Sebastian Griesbeck,de GER,MF,26,31,29,2588.0,28.8,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2017-2018,Heidenheim
Marcel Titsch-Rivero,de GER,MF,27,33,28,2319.0,25.8,1.0,5.0,6.0,1.0,0.0,0.0,9.0,0.0,0.04,0.19,0.23,0.04,0.23,Matches,2017-2018,Heidenheim
Timo Beermann,de GER,DF,26,24,24,2190.0,24.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches,2017-2018,Heidenheim
Mathias Wittek,de GER,"DF,MF",28,26,25,2174.0,24.2,2.0,2.0,4.0,2.0,0.0,0.0,12.0,1.0,0.08,0.08,0.17,0.08,0.17,Matches,2017-2018,Heidenheim
Norman Theuerkauf,de GER,"DF,MF",30,29,24,2130.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
Maxi Thiel,de GER,MF,24,29,23,1987.0,22.1,8.0,5.0,13.0,8.0,0.0,0.0,5.0,0.0,0.36,0.23,0.59,0.36,0.59,Matches,2017-2018,Heidenheim
Robert Strauß,de GER,DF,30,24,23,1956.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Heidenheim
John Verhoek,nl NED,FW,28,29,21,1827.0,20.3,10.0,2.0,12.0,10.0,0.0,0.0,4.0,0.0,0.49,0.1,0.59,0.49,0.59,Matches,2017-2018,Heidenheim
Kevin Kraus,de GER,DF,24,22,19,1803.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.1,0.0,0.1,0.1,0.1,Matches,2017-2018,Heidenheim
Nikola Dovedan,at AUT,"MF,FW",23,31,17,1787.0,19.9,6.0,6.0,12.0,6.0,0.0,0.0,5.0,0.0,0.3,0.3,0.6,0.3,0.6,Matches,2017-2018,Heidenheim
Robert Glatzel,de GER,FW,23,32,19,1729.0,19.2,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,0.36,0.16,0.52,0.36,0.52,Matches,2017-2018,Heidenheim
Kolja Pusch,de GER,"MF,FW",24,20,11,1012.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,7.0,1.0,0.27,0.0,0.27,0.27,0.27,Matches,2017-2018,Heidenheim
