Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Waldemar Anton,de GER,DF,27,37,36,3246.0,36.1,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,1.7,1.7,1.0,2.7,38.0,172.0,15.0,0.03,0.11,0.14,0.03,0.14,0.05,0.03,0.09,0.05,0.09,Matches,2023-2024,Stuttgart
Alexander Nübel,de GER,GK,26,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Stuttgart
Atakan Karazor,,MF,26,37,35,2978.0,33.1,0.0,4.0,4.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,2.6,3.6,24.0,142.0,31.0,0.0,0.12,0.12,0.0,0.12,0.04,0.09,0.13,0.03,0.12,Matches,2023-2024,Stuttgart
Angelo Stiller,de GER,MF,22,34,33,2964.0,32.9,1.0,6.0,7.0,1.0,0.0,0.0,5.0,0.0,1.6,1.6,5.1,6.7,37.0,220.0,71.0,0.03,0.18,0.21,0.03,0.21,0.05,0.17,0.22,0.05,0.22,Matches,2023-2024,Stuttgart
Chris Führich,de GER,"FW,MF",25,38,37,2894.0,32.2,9.0,7.0,16.0,9.0,0.0,1.0,2.0,0.0,6.6,5.8,8.0,13.8,153.0,145.0,259.0,0.28,0.22,0.5,0.28,0.5,0.23,0.28,0.51,0.2,0.49,Matches,2023-2024,Stuttgart
Hiroki Ito,jp JPN,DF,24,29,28,2498.0,27.8,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,2.0,2.9,29.0,121.0,32.0,0.0,0.07,0.07,0.0,0.07,0.04,0.08,0.12,0.04,0.12,Matches,2023-2024,Stuttgart
Enzo Millot,fr FRA,"MF,FW",21,35,30,2476.0,27.5,6.0,7.0,13.0,5.0,1.0,1.0,5.0,0.0,5.3,4.5,3.9,8.4,46.0,127.0,167.0,0.22,0.25,0.47,0.18,0.44,0.21,0.16,0.37,0.18,0.34,Matches,2023-2024,Stuttgart
Serhou Guirassy,gn GUI,FW,27,30,27,2372.0,26.4,30.0,4.0,34.0,26.0,4.0,4.0,0.0,0.0,20.8,17.6,6.6,24.2,32.0,56.0,183.0,1.14,0.15,1.29,0.99,1.14,0.85,0.27,1.12,0.72,0.99,Matches,2023-2024,Stuttgart
Deniz Undav,de GER,"FW,MF",27,33,26,2328.0,25.9,19.0,10.0,29.0,19.0,0.0,1.0,5.0,0.0,15.0,14.3,6.5,20.8,45.0,120.0,182.0,0.73,0.39,1.12,0.73,1.12,0.65,0.28,0.93,0.61,0.9,Matches,2023-2024,Stuttgart
