Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Malang Sarr,fr FRA,DF,23,17,12,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,84.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Monaco
Takumi Minamino,jp JPN,"MF,FW",27,23,13,945.0,10.5,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,1.8,3.8,29.0,37.0,84.0,0.1,0.29,0.38,0.1,0.38,0.21,0.19,0.4,0.21,0.4,Matches,2022-2023,Monaco
Kevin Volland,de GER,"FW,MF",30,22,9,878.0,9.8,6.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,2.8,2.8,2.0,4.8,8.0,37.0,84.0,0.62,0.21,0.82,0.62,0.82,0.29,0.21,0.5,0.29,0.5,Matches,2022-2023,Monaco
Chrislain Matsima,fr FRA,DF,20,10,6,517.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,1.2,3.0,29.0,15.0,0.0,0.17,0.17,0.0,0.17,0.12,0.09,0.21,0.12,0.21,Matches,2022-2023,Monaco
Maghnes Akliouche,fr FRA,"MF,FW",20,13,6,507.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.6,1.1,10.0,18.0,48.0,0.18,0.0,0.18,0.18,0.18,0.1,0.12,0.22,0.1,0.22,Matches,2022-2023,Monaco
Gelson Martins,pt POR,"MF,FW",27,13,4,436.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.4,1.1,15.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.19,0.09,0.27,0.19,0.27,Matches,2022-2023,Monaco
Myron Boadu,nl NED,FW,21,16,3,413.0,4.6,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.7,2.7,0.5,3.1,6.0,7.0,34.0,0.65,0.0,0.65,0.65,0.65,0.62,0.11,0.73,0.62,0.73,Matches,2022-2023,Monaco
Jean Lucas,br BRA,MF,24,9,3,359.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,8.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.18,0.05,0.23,0.18,0.23,Matches,2022-2023,Monaco
Edan Diop,fr FRA,"DF,FW",17,8,1,283.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,1.0,2.2,10.0,18.0,30.0,0.32,0.0,0.32,0.32,0.32,0.43,0.36,0.79,0.43,0.79,Matches,2022-2023,Monaco
Soungoutou Magassa,fr FRA,MF,18,3,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Monaco
Thomas Didillon,fr FRA,GK,26,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2022-2023,Monaco
Sofiane Diop,fr FRA,MF,22,1,1,65.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,1.1,5.0,2.0,10.0,1.38,0.0,1.38,1.38,1.38,1.4,0.11,1.51,1.4,1.51,Matches,2022-2023,Monaco
Félix Lemaréchal,fr FRA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Monaco
Yllan Okou,fr FRA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Monaco
Yann Liénard,fr FRA,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Monaco
Nazim Babai,dz ALG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2022-2023,Monaco
