Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Cristian Romero,ar ARG,DF,21,33,33,2877.0,32.0,1.0,1.0,2.0,1.0,0.0,0.0,16.0,1.0,2.0,2.0,0.5,2.5,19.0,54.0,11.0,0.03,0.03,0.06,0.03,0.06,0.07,0.02,0.09,0.07,0.09,Matches,2019-2020,Genoa
Lasse Schöne,dk DEN,MF,33,34,31,2609.0,29.0,3.0,3.0,6.0,3.0,0.0,1.0,5.0,0.0,3.6,2.8,4.6,7.4,38.0,135.0,38.0,0.1,0.1,0.21,0.1,0.21,0.13,0.17,0.3,0.1,0.28,Matches,2019-2020,Genoa
Andrea Pinamonti,it ITA,FW,20,34,25,2416.0,26.8,7.0,1.0,8.0,6.0,1.0,2.0,1.0,0.0,6.0,4.3,0.7,5.0,33.0,37.0,161.0,0.26,0.04,0.3,0.22,0.26,0.24,0.03,0.27,0.17,0.2,Matches,2019-2020,Genoa
Domenico Criscito,it ITA,DF,32,28,26,2233.0,24.8,10.0,0.0,10.0,1.0,9.0,11.0,7.0,0.0,8.3,0.4,1.2,1.6,28.0,104.0,54.0,0.4,0.0,0.4,0.04,0.04,0.36,0.05,0.42,0.02,0.07,Matches,2019-2020,Genoa
Davide Biraschi,it ITA,DF,25,26,24,2151.0,23.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,0.5,0.9,36.0,100.0,33.0,0.0,0.04,0.04,0.0,0.04,0.02,0.02,0.04,0.02,0.04,Matches,2019-2020,Genoa
Paolo Ghiglione,it ITA,"DF,FW",22,27,22,1927.0,21.4,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,1.8,1.8,2.4,4.2,40.0,58.0,108.0,0.05,0.23,0.28,0.05,0.28,0.1,0.13,0.22,0.1,0.22,Matches,2019-2020,Genoa
Mattia Perin,it ITA,GK,26,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2019-2020,Genoa
Cristián Zapata,co COL,DF,32,22,21,1860.0,20.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,0.7,1.4,9.0,38.0,4.0,0.05,0.0,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,Matches,2019-2020,Genoa
Ionuț Radu,ro ROU,GK,22,19,19,1740.0,19.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Genoa
Goran Pandev,mk MKD,"FW,MF",36,35,18,1705.0,18.9,9.0,1.0,10.0,9.0,0.0,0.0,6.0,1.0,5.4,5.4,1.8,7.1,44.0,80.0,138.0,0.48,0.05,0.53,0.48,0.53,0.29,0.09,0.38,0.29,0.38,Matches,2019-2020,Genoa
Francesco Cassata,it ITA,MF,22,26,20,1664.0,18.5,2.0,1.0,3.0,2.0,0.0,0.0,11.0,2.0,1.2,1.2,0.8,2.0,39.0,57.0,45.0,0.11,0.05,0.16,0.11,0.16,0.07,0.05,0.12,0.07,0.12,Matches,2019-2020,Genoa
Ivan Radovanović,rs SRB,MF,30,22,16,1525.0,16.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.8,1.7,9.0,93.0,12.0,0.0,0.06,0.06,0.0,0.06,0.06,0.06,0.12,0.06,0.12,Matches,2019-2020,Genoa
Lukas Lerager,dk DEN,MF,26,22,16,1477.0,16.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,1.5,2.3,6.0,56.0,62.0,0.06,0.06,0.12,0.06,0.12,0.05,0.1,0.15,0.05,0.15,Matches,2019-2020,Genoa
Antonio Sanabria,py PAR,FW,23,24,16,1387.0,15.4,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,4.6,4.6,1.9,6.5,30.0,27.0,92.0,0.39,0.13,0.52,0.39,0.52,0.3,0.12,0.42,0.3,0.42,Matches,2019-2020,Genoa
Andrea Masiello,it ITA,DF,33,15,15,1324.0,14.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.5,0.8,21.0,89.0,23.0,0.0,0.07,0.07,0.0,0.07,0.02,0.03,0.05,0.02,0.05,Matches,2019-2020,Genoa
Stefano Sturaro,it ITA,MF,26,18,15,1290.0,14.3,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.8,1.8,1.4,3.2,16.0,36.0,33.0,0.07,0.14,0.21,0.07,0.21,0.13,0.1,0.23,0.13,0.23,Matches,2019-2020,Genoa
Antonio Barreca,it ITA,"DF,FW",24,19,12,1215.0,13.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.8,33.0,25.0,58.0,0.0,0.07,0.07,0.0,0.07,0.02,0.05,0.07,0.02,0.07,Matches,2019-2020,Genoa
Valon Behrami,ch SUI,MF,34,18,14,1171.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.0,0.2,5.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2019-2020,Genoa
Peter Ankersen,dk DEN,DF,28,19,11,1063.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.6,1.0,16.0,36.0,65.0,0.0,0.08,0.08,0.0,0.08,0.04,0.05,0.08,0.04,0.08,Matches,2019-2020,Genoa
Christian Kouamé,ci CIV,FW,21,12,11,987.0,11.0,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,1.8,1.8,1.0,2.8,13.0,26.0,76.0,0.46,0.18,0.64,0.46,0.64,0.17,0.1,0.28,0.17,0.28,Matches,2019-2020,Genoa
Edoardo Goldaniga,it ITA,DF,25,14,9,904.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.3,1.3,10.0,34.0,7.0,0.1,0.0,0.1,0.1,0.1,0.12,0.03,0.15,0.12,0.15,Matches,2019-2020,Genoa
Marko Pajač,hr CRO,"DF,FW",26,12,9,849.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,1.7,2.0,28.0,14.0,63.0,0.0,0.11,0.11,0.0,0.11,0.04,0.2,0.24,0.04,0.24,Matches,2019-2020,Genoa
Kevin Agudelo,co COL,"MF,FW",20,12,9,826.0,9.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.2,1.2,1.6,2.8,39.0,41.0,34.0,0.11,0.11,0.22,0.11,0.22,0.17,0.21,0.38,0.17,0.38,Matches,2019-2020,Genoa
Andrea Favilli,it ITA,FW,22,22,8,796.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.3,1.3,0.9,2.2,14.0,11.0,56.0,0.11,0.0,0.11,0.11,0.11,0.18,0.13,0.3,0.18,0.3,Matches,2019-2020,Genoa
Adama Soumaoro,fr FRA,DF,27,8,7,637.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,0.0,9.0,1.0,0.14,0.0,0.14,0.14,0.14,0.05,0.01,0.07,0.05,0.07,Matches,2019-2020,Genoa
Filip Jagiełło,pl POL,MF,21,12,7,623.0,6.9,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,15.0,24.0,21.0,0.0,0.43,0.43,0.0,0.43,0.05,0.14,0.18,0.05,0.18,Matches,2019-2020,Genoa
Iago Falque,es ESP,MF,29,10,6,519.0,5.8,2.0,1.0,3.0,0.0,2.0,3.0,0.0,0.0,2.9,0.6,0.7,1.3,21.0,32.0,45.0,0.35,0.17,0.52,0.0,0.17,0.51,0.13,0.63,0.1,0.23,Matches,2019-2020,Genoa
Jawad El Yamiq,ma MAR,DF,27,4,2,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,2019-2020,Genoa
Mattia Destro,it ITA,"FW,MF",28,9,1,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches,2019-2020,Genoa
Riccardo Saponara,it ITA,"MF,FW",27,5,3,197.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3,0.3,0.1,0.4,6.0,7.0,9.0,0.46,0.0,0.46,0.46,0.46,0.14,0.05,0.19,0.14,0.19,Matches,2019-2020,Genoa
Denilho Cleonise,nl NED,FW,17,5,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,2019-2020,Genoa
Nicolò Rovella,it ITA,MF,17,3,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2019-2020,Genoa
Sinan Gümüş,,"FW,MF",25,3,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2019-2020,Genoa
Jandrei,br BRA,GK,26,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2019-2020,Genoa
Rômulo,it ITA,DF,32,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Genoa
Federico Marchetti,it ITA,GK,36,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Nicolo Radaelli,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Vasco Oliveira,pt POR,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Flavio Junior Bianchi,it ITA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Salvador Ichazo,uy URU,GK,27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Sebastian Eriksson,se SWE,"DF,MF",30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Augustinas Klimavicius,lt LTU,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
Steeve-Mike Ebongue,fr FRA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,Genoa
