Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Hugo Lloris,fr FRA,GK,33,47,47,4290.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Tottenham
Pierre Højbjerg,dk DEN,MF,24,51,44,4174.0,46.4,2.0,5.0,7.0,2.0,0.0,0.0,12.0,0.0,1.4,1.4,1.6,3.0,38.0,248.0,31.0,0.04,0.11,0.15,0.04,0.15,0.03,0.04,0.07,0.03,0.07,Matches,2020-2021,Tottenham
Son Heung-min,kr KOR,FW,28,49,42,3806.0,42.3,21.0,14.0,35.0,20.0,1.0,1.0,0.0,0.0,11.3,10.5,9.3,19.8,98.0,92.0,306.0,0.5,0.33,0.83,0.47,0.8,0.29,0.24,0.54,0.27,0.52,Matches,2020-2021,Tottenham
Harry Kane,eng ENG,FW,27,46,41,3788.0,42.1,28.0,16.0,44.0,24.0,4.0,4.0,2.0,0.0,24.2,21.1,8.5,29.5,81.0,145.0,212.0,0.67,0.38,1.05,0.57,0.95,0.65,0.23,0.87,0.56,0.79,Matches,2020-2021,Tottenham
Eric Dier,eng ENG,DF,26,38,37,3380.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,0.3,1.6,25.0,87.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,2020-2021,Tottenham
Toby Alderweireld,be BEL,DF,31,33,33,2945.0,32.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.8,1.6,3.0,74.0,1.0,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.06,0.03,0.06,Matches,2020-2021,Tottenham
Sergio Reguilón,es ESP,DF,23,35,32,2769.0,30.8,0.0,5.0,5.0,0.0,0.0,0.0,7.0,0.0,1.1,1.1,2.2,3.3,58.0,76.0,165.0,0.0,0.16,0.16,0.0,0.16,0.04,0.08,0.12,0.04,0.12,Matches,2020-2021,Tottenham
Tanguy Ndombele,fr FRA,MF,23,44,34,2697.0,30.0,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,1.8,1.8,2.3,4.1,74.0,129.0,70.0,0.17,0.13,0.3,0.17,0.3,0.07,0.09,0.16,0.07,0.16,Matches,2020-2021,Tottenham
Ben Davies,wls WAL,DF,27,35,28,2635.0,29.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.4,0.4,1.3,1.6,47.0,98.0,90.0,0.03,0.07,0.1,0.03,0.1,0.01,0.05,0.07,0.01,0.07,Matches,2020-2021,Tottenham
Davinson Sánchez,co COL,DF,24,29,28,2536.0,28.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,56.0,0.0,0.07,0.0,0.07,0.07,0.07,0.04,0.0,0.04,0.04,0.04,Matches,2020-2021,Tottenham
Moussa Sissoko,fr FRA,MF,30,40,24,2461.0,27.3,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.2,0.4,35.0,90.0,43.0,0.04,0.04,0.07,0.04,0.07,0.01,0.01,0.02,0.01,0.02,Matches,2020-2021,Tottenham
Lucas Moura,br BRA,"FW,MF",27,47,27,2425.0,26.9,8.0,7.0,15.0,8.0,0.0,0.0,2.0,0.0,4.3,4.3,3.7,7.9,70.0,78.0,130.0,0.3,0.26,0.56,0.3,0.56,0.19,0.16,0.36,0.19,0.36,Matches,2020-2021,Tottenham
Matt Doherty,ie IRL,DF,28,27,23,2131.0,23.7,0.0,4.0,4.0,0.0,0.0,0.0,6.0,1.0,0.5,0.5,2.5,3.0,31.0,86.0,107.0,0.0,0.17,0.17,0.0,0.17,0.02,0.12,0.15,0.02,0.15,Matches,2020-2021,Tottenham
Serge Aurier,ci CIV,DF,27,26,25,2125.0,23.6,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,3.4,4.6,35.0,72.0,103.0,0.08,0.13,0.21,0.08,0.21,0.06,0.16,0.22,0.06,0.22,Matches,2020-2021,Tottenham
Harry Winks,eng ENG,MF,24,28,20,1845.0,20.5,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,0.4,0.4,1.8,2.2,19.0,121.0,8.0,0.1,0.1,0.2,0.1,0.2,0.03,0.1,0.13,0.03,0.13,Matches,2020-2021,Tottenham
Gareth Bale,wls WAL,FW,31,34,19,1665.0,18.5,16.0,4.0,20.0,15.0,1.0,1.0,1.0,0.0,8.9,8.1,3.2,11.3,45.0,72.0,132.0,0.86,0.22,1.08,0.81,1.03,0.55,0.2,0.75,0.5,0.7,Matches,2020-2021,Tottenham
Steven Bergwijn,nl NED,"FW,MF",22,32,17,1612.0,17.9,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,2.6,2.6,1.7,4.4,49.0,32.0,113.0,0.06,0.17,0.22,0.06,0.22,0.16,0.11,0.27,0.16,0.27,Matches,2020-2021,Tottenham
Giovani Lo Celso,ar ARG,MF,24,25,16,1353.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,2.8,2.8,3.0,5.7,30.0,105.0,54.0,0.2,0.07,0.27,0.2,0.27,0.2,0.21,0.41,0.2,0.41,Matches,2020-2021,Tottenham
Érik Lamela,ar ARG,"FW,MF",28,33,12,1318.0,14.6,3.0,2.0,5.0,3.0,0.0,0.0,7.0,1.0,2.1,2.1,2.6,4.8,43.0,57.0,73.0,0.2,0.14,0.34,0.2,0.34,0.19,0.23,0.41,0.19,0.41,Matches,2020-2021,Tottenham
Dele Alli,eng ENG,MF,24,27,15,1251.0,13.9,2.0,5.0,7.0,1.0,1.0,1.0,3.0,0.0,3.6,2.8,3.1,5.9,27.0,42.0,75.0,0.14,0.36,0.5,0.07,0.43,0.3,0.26,0.56,0.24,0.5,Matches,2020-2021,Tottenham
Carlos Vinícius,br BRA,FW,25,22,10,1025.0,11.4,10.0,3.0,13.0,10.0,0.0,0.0,2.0,0.0,7.1,7.1,2.6,9.7,6.0,13.0,44.0,0.88,0.26,1.14,0.88,1.14,0.82,0.3,1.12,0.82,1.12,Matches,2020-2021,Tottenham
Japhet Tanganga,eng ENG,DF,21,13,11,921.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.6,1.6,8.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19,Matches,2020-2021,Tottenham
Joe Rodon,wls WAL,DF,22,14,9,824.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Tottenham
Joe Hart,eng ENG,GK,33,8,8,711.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Tottenham
Gedson Fernandes,pt POR,MF,21,2,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2020-2021,Tottenham
