Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Álvaro Vallés,es ESP,GK,26,37,37,3263.0,36.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Las Palmas
Kirian Rodríguez,es ESP,MF,27,38,36,3234.0,35.9,6.0,2.0,8.0,6.0,0.0,0.0,8.0,0.0,2.1,2.1,1.6,3.7,46.0,296.0,78.0,0.17,0.06,0.22,0.17,0.22,0.06,0.05,0.1,0.06,0.1,Matches,2023-2024,Las Palmas
Mika Mármol,es ESP,DF,22,36,36,3178.0,35.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,1.0,1.1,36.0,142.0,13.0,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.03,Matches,2023-2024,Las Palmas
Sergi Cardona,es ESP,DF,24,36,31,2904.0,32.3,1.0,2.0,3.0,1.0,0.0,0.0,11.0,0.0,2.7,2.7,2.8,5.5,60.0,160.0,165.0,0.03,0.06,0.09,0.03,0.09,0.09,0.09,0.18,0.09,0.18,Matches,2023-2024,Las Palmas
Álex Suárez,es ESP,DF,30,34,32,2741.0,30.5,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.2,1.2,0.2,1.4,12.0,109.0,15.0,0.07,0.0,0.07,0.07,0.07,0.04,0.01,0.05,0.04,0.05,Matches,2023-2024,Las Palmas
Javier Muñoz,es ESP,MF,28,37,30,2640.0,29.3,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,2.5,2.5,1.4,4.0,33.0,122.0,126.0,0.07,0.1,0.17,0.07,0.17,0.09,0.05,0.14,0.09,0.14,Matches,2023-2024,Las Palmas
Munir El Haddadi,ma MAR,FW,27,39,32,2490.0,27.7,4.0,2.0,6.0,4.0,0.0,1.0,3.0,0.0,4.3,3.5,1.9,5.5,26.0,78.0,167.0,0.14,0.07,0.22,0.14,0.22,0.16,0.07,0.23,0.13,0.2,Matches,2023-2024,Las Palmas
Saúl Coco,gq EQG,DF,24,31,26,2325.0,25.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.1,1.1,0.0,1.1,9.0,69.0,1.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,Matches,2023-2024,Las Palmas
Enzo Loiodice,fr FRA,MF,22,37,21,2007.0,22.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.3,1.9,27.0,97.0,72.0,0.0,0.04,0.04,0.0,0.04,0.03,0.07,0.09,0.03,0.09,Matches,2023-2024,Las Palmas
Marvin,es ESP,"FW,DF",23,32,17,1909.0,21.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,2.5,3.5,60.0,36.0,177.0,0.0,0.09,0.09,0.0,0.09,0.05,0.12,0.17,0.05,0.17,Matches,2023-2024,Las Palmas
Alberto Moleiro,es ESP,"FW,MF",19,31,21,1903.0,21.1,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,2.7,4.6,86.0,87.0,184.0,0.19,0.19,0.38,0.19,0.38,0.1,0.13,0.23,0.1,0.23,Matches,2023-2024,Las Palmas
Sandro Ramírez,es ESP,FW,28,27,21,1808.0,20.1,1.0,3.0,4.0,1.0,0.0,1.0,3.0,0.0,3.7,3.0,2.6,5.6,61.0,54.0,209.0,0.05,0.15,0.2,0.05,0.2,0.19,0.13,0.32,0.15,0.28,Matches,2023-2024,Las Palmas
Máximo Perrone,ar ARG,MF,20,31,21,1689.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,0.5,0.8,12.0,78.0,22.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,2023-2024,Las Palmas
Julian Araujo,mx MEX,DF,21,28,17,1652.0,18.4,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.7,0.7,1.2,1.9,23.0,74.0,47.0,0.11,0.0,0.11,0.11,0.11,0.04,0.07,0.11,0.04,0.11,Matches,2023-2024,Las Palmas
