Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Maxime Dupé,fr FRA,GK,27,37,37,3330.0,37.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2020-2021,Toulouse
Kelvin Amian,fr FRA,DF,22,33,33,2970.0,33.0,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,0.12,0.03,0.15,0.12,0.15,Matches,2020-2021,Toulouse
Ruben Gabrielsen,no NOR,DF,28,32,32,2839.0,31.5,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,2020-2021,Toulouse
Deiver Machado,co COL,"MF,DF",26,32,32,2792.0,31.0,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.03,0.13,0.16,0.03,0.16,Matches,2020-2021,Toulouse
Steven Moreira,cv CPV,"DF,MF",25,32,28,2580.0,28.7,1.0,4.0,5.0,1.0,0.0,0.0,5.0,1.0,0.03,0.14,0.17,0.03,0.17,Matches,2020-2021,Toulouse
Branco van den Boomen,nl NED,MF,25,37,29,2577.0,28.6,5.0,9.0,14.0,4.0,1.0,1.0,6.0,0.0,0.17,0.31,0.49,0.14,0.45,Matches,2020-2021,Toulouse
Amine Adli,ma MAR,"FW,MF",20,33,29,2507.0,27.9,8.0,7.0,15.0,8.0,0.0,0.0,5.0,1.0,0.29,0.25,0.54,0.29,0.54,Matches,2020-2021,Toulouse
Manu Koné,fr FRA,MF,19,39,26,2400.0,26.7,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,0.15,0.04,0.19,0.15,0.19,Matches,2020-2021,Toulouse
Stijn Spierings,nl NED,MF,24,30,28,2382.0,26.5,10.0,2.0,12.0,2.0,8.0,9.0,10.0,0.0,0.38,0.08,0.45,0.08,0.15,Matches,2020-2021,Toulouse
Brecht Dejaegere,be BEL,MF,29,32,29,2337.0,26.0,3.0,10.0,13.0,3.0,0.0,0.0,5.0,0.0,0.12,0.39,0.5,0.12,0.5,Matches,2020-2021,Toulouse
Bafodé Diakité,fr FRA,DF,19,25,21,1940.0,21.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.09,0.0,0.09,0.09,0.09,Matches,2020-2021,Toulouse
Rhys Healey,wls WAL,FW,25,33,18,1763.0,19.6,14.0,2.0,16.0,12.0,2.0,2.0,5.0,0.0,0.71,0.1,0.82,0.61,0.71,Matches,2020-2021,Toulouse
Vakoun Issouf Bayo,ci CIV,FW,23,33,19,1736.0,19.3,12.0,3.0,15.0,12.0,0.0,0.0,3.0,0.0,0.62,0.16,0.78,0.62,0.78,Matches,2020-2021,Toulouse
Sam Sanna,fr FRA,"MF,DF",21,24,18,1542.0,17.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches,2020-2021,Toulouse
Janis Antiste,fr FRA,FW,17,34,15,1410.0,15.7,8.0,3.0,11.0,8.0,0.0,0.0,2.0,1.0,0.51,0.19,0.7,0.51,0.7,Matches,2020-2021,Toulouse
Anthony Rouault,fr FRA,DF,19,18,16,1347.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Sébastien Dewaest,be BEL,DF,29,14,14,1254.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Moussa Diarra,ml MLI,"DF,MF",19,20,9,830.0,9.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,2020-2021,Toulouse
Efthimis Koulouris,gr GRE,FW,24,12,6,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Nathan N'Goumou,cm CMR,"MF,FW",20,13,6,561.0,6.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches,2020-2021,Toulouse
Tom Rapnouil,mq MTQ,MF,19,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Isak Pettersson,se SWE,GK,23,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Steve Mvoué,cm CMR,MF,18,5,2,214.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
Sacha Semaoun,fr FRA,DF,19,3,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Toulouse
