Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Robin Himmelmann,de GER,GK,30,34,34,3090.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Ryo Miyaichi,jp JPN,MF,26,30,29,2633.0,29.3,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,0.03,0.21,0.24,0.03,0.24,Matches,2019-2020,St. Pauli
Daniel Buballa,de GER,DF,29,29,29,2571.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Leo Skiri Østigård,no NOR,DF,19,29,27,2437.0,27.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2019-2020,St. Pauli
Waldemar Sobota,pl POL,MF,32,29,27,2329.0,25.9,5.0,3.0,8.0,4.0,1.0,1.0,6.0,0.0,0.19,0.12,0.31,0.15,0.27,Matches,2019-2020,St. Pauli
Sebastian Ohlsson,se SWE,"DF,MF",26,25,25,2130.0,23.7,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2019-2020,St. Pauli
Marvin Knoll,de GER,"MF,DF",28,26,23,2012.0,22.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,2019-2020,St. Pauli
Viktor Gyökeres,se SWE,"MF,FW",21,28,21,1820.0,20.2,7.0,4.0,11.0,7.0,0.0,0.0,2.0,0.0,0.35,0.2,0.54,0.35,0.54,Matches,2019-2020,St. Pauli
Finn Ole Becker,de GER,MF,19,29,19,1795.0,19.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2019-2020,St. Pauli
Dimitris Diamantakos,gr GRE,FW,26,22,19,1576.0,17.5,12.0,2.0,14.0,10.0,2.0,4.0,2.0,1.0,0.69,0.11,0.8,0.57,0.69,Matches,2019-2020,St. Pauli
Mats Møller Dæhli,no NOR,MF,24,18,17,1506.0,16.7,1.0,8.0,9.0,1.0,0.0,0.0,2.0,0.0,0.06,0.48,0.54,0.06,0.54,Matches,2019-2020,St. Pauli
Henk Veerman,nl NED,FW,26,22,16,1450.0,16.1,11.0,2.0,13.0,11.0,0.0,1.0,1.0,0.0,0.68,0.12,0.81,0.68,0.81,Matches,2019-2020,St. Pauli
Luca-Milan Zander,de GER,"DF,MF",23,17,16,1412.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,2019-2020,St. Pauli
Matt Penney,eng ENG,"MF,DF",21,18,14,1143.0,12.7,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.08,0.08,0.16,0.08,0.16,Matches,2019-2020,St. Pauli
James Lawrence,wls WAL,DF,26,14,11,1005.0,11.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2019-2020,St. Pauli
Rico Benatelli,de GER,"MF,FW",27,15,10,986.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Johannes Flum,de GER,MF,31,17,7,737.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Christian Conteh,de GER,"MF,FW",19,9,6,520.0,5.8,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.35,0.17,0.52,0.35,0.52,Matches,2019-2020,St. Pauli
Jan-Philipp Kalla,de GER,DF,32,9,6,473.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Christopher Buchtmann,de GER,MF,27,13,5,454.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Borys Tashchy,ua UKR,FW,26,20,2,424.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,2019-2020,St. Pauli
Luis Coordes,do DOM,MF,20,11,4,418.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Philipp Ziereis,de GER,DF,26,6,3,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Niklas Hoffmann,de GER,MF,22,6,3,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,St. Pauli
Kevin Lankford,de GER,MF,20,8,1,295.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,Matches,2019-2020,St. Pauli
