Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Péter Gulácsi,hu HUN,GK,29,42,42,3753.0,41.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.01,0.01,0.0,0.01,Matches,2019-2020,RB Leipzig
Lukas Klostermann,de GER,DF,23,43,42,3632.0,40.4,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,3.2,3.2,3.2,6.4,50.0,174.0,106.0,0.1,0.05,0.15,0.1,0.15,0.08,0.08,0.17,0.08,0.17,Matches,2019-2020,RB Leipzig
Timo Werner,de GER,"FW,MF",23,45,42,3576.0,39.7,34.0,12.0,46.0,29.0,5.0,5.0,5.0,0.0,26.1,22.1,10.7,32.8,182.0,122.0,441.0,0.86,0.3,1.16,0.73,1.03,0.7,0.28,0.98,0.59,0.87,Matches,2019-2020,RB Leipzig
Marcel Sabitzer,at AUT,"MF,FW",25,44,42,3548.0,39.4,16.0,10.0,26.0,16.0,0.0,0.0,6.0,0.0,8.7,8.7,7.1,15.8,95.0,245.0,239.0,0.41,0.25,0.66,0.41,0.66,0.24,0.19,0.43,0.24,0.43,Matches,2019-2020,RB Leipzig
Marcel Halstenberg,de GER,DF,27,38,36,3216.0,35.7,3.0,3.0,6.0,3.0,0.0,0.0,8.0,1.0,2.5,2.5,4.3,6.8,75.0,187.0,108.0,0.08,0.08,0.17,0.08,0.17,0.08,0.13,0.2,0.08,0.2,Matches,2019-2020,RB Leipzig
Dayot Upamecano,fr FRA,DF,20,38,37,3177.0,35.3,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,2.3,2.3,1.2,3.4,49.0,242.0,9.0,0.0,0.03,0.03,0.0,0.03,0.07,0.03,0.1,0.07,0.1,Matches,2019-2020,RB Leipzig
Konrad Laimer,at AUT,"MF,DF",22,42,38,3048.0,33.9,4.0,6.0,10.0,4.0,0.0,0.0,10.0,1.0,2.0,2.0,2.9,4.9,62.0,186.0,84.0,0.12,0.18,0.3,0.12,0.3,0.07,0.09,0.16,0.07,0.16,Matches,2019-2020,RB Leipzig
Nordi Mukiele,fr FRA,DF,21,37,30,2661.0,29.6,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.2,3.2,2.0,5.2,55.0,148.0,176.0,0.1,0.03,0.14,0.1,0.14,0.12,0.07,0.19,0.12,0.19,Matches,2019-2020,RB Leipzig
Christopher Nkunku,fr FRA,"FW,MF",21,44,30,2595.0,28.8,5.0,13.0,18.0,5.0,0.0,0.0,3.0,0.0,8.5,8.5,10.0,18.6,95.0,119.0,227.0,0.17,0.45,0.62,0.17,0.62,0.32,0.37,0.69,0.32,0.69,Matches,2019-2020,RB Leipzig
Yussuf Poulsen,dk DEN,"FW,MF",25,33,21,2068.0,23.0,5.0,10.0,15.0,5.0,0.0,0.0,4.0,0.0,7.1,7.1,2.1,9.1,32.0,36.0,165.0,0.22,0.44,0.65,0.22,0.65,0.35,0.1,0.46,0.35,0.46,Matches,2019-2020,RB Leipzig
Diego Demme,de GER,MF,27,24,20,1756.0,19.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,1.0,2.4,31.0,154.0,22.0,0.05,0.0,0.05,0.05,0.05,0.08,0.06,0.14,0.08,0.14,Matches,2019-2020,RB Leipzig
Emil Forsberg,se SWE,"MF,FW",27,32,20,1753.0,19.5,10.0,4.0,14.0,6.0,4.0,4.0,1.0,0.0,6.5,3.3,4.8,8.1,60.0,111.0,107.0,0.51,0.21,0.72,0.31,0.51,0.35,0.26,0.61,0.18,0.44,Matches,2019-2020,RB Leipzig
Patrik Schick,cz CZE,FW,23,28,18,1628.0,18.1,10.0,2.0,12.0,10.0,0.0,0.0,3.0,0.0,8.8,8.8,2.8,11.6,22.0,26.0,139.0,0.55,0.11,0.66,0.55,0.66,0.52,0.16,0.68,0.52,0.68,Matches,2019-2020,RB Leipzig
Angeliño,es ESP,"DF,MF",22,18,17,1545.0,17.2,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,2.5,3.5,33.0,74.0,129.0,0.06,0.29,0.35,0.06,0.35,0.07,0.15,0.22,0.07,0.22,Matches,2019-2020,RB Leipzig
Willi Orban,hu HUN,DF,26,18,14,1250.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,7.0,72.0,3.0,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07,Matches,2019-2020,RB Leipzig
Amadou Haidara,ml MLI,"MF,FW",21,28,8,1108.0,12.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,2.4,3.3,23.0,73.0,43.0,0.0,0.08,0.08,0.0,0.08,0.07,0.21,0.29,0.07,0.29,Matches,2019-2020,RB Leipzig
Tyler Adams,us USA,"MF,DF",20,17,10,1035.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.2,11.0,41.0,53.0,0.09,0.0,0.09,0.09,0.09,0.05,0.05,0.1,0.05,0.1,Matches,2019-2020,RB Leipzig
Kevin Kampl,si SVN,MF,28,15,11,963.0,10.7,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.3,0.3,2.5,2.9,23.0,81.0,27.0,0.19,0.19,0.37,0.19,0.37,0.03,0.24,0.27,0.03,0.27,Matches,2019-2020,RB Leipzig
Dani Olmo,es ESP,MF,21,15,11,919.0,10.2,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.3,3.3,17.0,54.0,65.0,0.49,0.1,0.59,0.49,0.59,0.21,0.13,0.34,0.21,0.34,Matches,2019-2020,RB Leipzig
Ibrahima Konaté,fr FRA,DF,20,11,9,771.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,12.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2019-2020,RB Leipzig
Stefan Ilsanker,at AUT,DF,30,7,5,483.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,0.15,0.16,Matches,2019-2020,RB Leipzig
Yvon Mvogo,ch SUI,GK,25,6,5,477.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,RB Leipzig
Ademola Lookman,ng NGA,FW,21,13,2,387.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,2.3,22.0,24.0,44.0,0.0,0.0,0.0,0.0,0.0,0.31,0.23,0.55,0.31,0.55,Matches,2019-2020,RB Leipzig
Matheus Cunha,br BRA,FW,20,13,2,367.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.9,3.9,0.9,4.7,13.0,14.0,21.0,0.0,0.25,0.25,0.0,0.25,0.96,0.22,1.18,0.96,1.18,Matches,2019-2020,RB Leipzig
Marcelo Saracchi,uy URU,DF,21,7,3,359.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.9,1.2,18.0,13.0,25.0,0.25,0.0,0.25,0.25,0.25,0.09,0.23,0.32,0.09,0.32,Matches,2019-2020,RB Leipzig
Ethan Ampadu,wls WAL,DF,18,7,2,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2019-2020,RB Leipzig
Hannes Wolf,at AUT,"FW,MF",20,5,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2019-2020,RB Leipzig
Dennis Borkowski,de GER,"FW,MF",17,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,RB Leipzig
Tom Krauß,de GER,MF,18,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,RB Leipzig
Hugo Novoa,es ESP,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,RB Leipzig
Philipp Tschauner,de GER,GK,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,RB Leipzig
Joscha Wosz,de GER,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,RB Leipzig
Fabrice Hartmann,de GER,FW,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,RB Leipzig
Frederik Jäkel,de GER,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,RB Leipzig
Jean-Kévin Augustin,fr FRA,FW,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2019-2020,RB Leipzig
