Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Fabio Lucioni,it ITA,DF,31,37,37,3222.0,35.8,3.0,0.0,3.0,3.0,0.0,0.0,8.0,1.0,1.7,1.7,0.1,1.8,7.0,82.0,3.0,0.08,0.0,0.08,0.08,0.08,0.05,0.0,0.05,0.05,0.05,Matches,2019-2020,Lecce
Gabriel,br BRA,GK,26,35,35,3087.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2019-2020,Lecce
Marco Mancosu,it ITA,"MF,FW",30,33,28,2440.0,27.1,14.0,2.0,16.0,5.0,9.0,11.0,3.0,0.0,15.5,6.9,2.9,9.8,61.0,95.0,148.0,0.52,0.07,0.59,0.18,0.26,0.57,0.11,0.68,0.25,0.36,Matches,2019-2020,Lecce
Luca Rossettini,it ITA,DF,34,27,26,2351.0,26.1,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.9,1.1,4.0,41.0,0.0,0.0,0.08,0.08,0.0,0.08,0.01,0.04,0.04,0.01,0.04,Matches,2019-2020,Lecce
Jacopo Petriccione,it ITA,MF,24,33,26,2285.0,25.4,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.5,0.5,2.1,2.6,33.0,150.0,45.0,0.0,0.2,0.2,0.0,0.2,0.02,0.09,0.11,0.02,0.11,Matches,2019-2020,Lecce
Marco Calderoni,it ITA,DF,30,27,25,2154.0,23.9,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,0.7,0.7,2.4,3.1,39.0,59.0,97.0,0.13,0.08,0.21,0.13,0.21,0.03,0.1,0.13,0.03,0.13,Matches,2019-2020,Lecce
Filippo Falco,it ITA,"FW,MF",27,31,25,2090.0,23.2,5.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,2.8,2.8,4.5,7.3,120.0,139.0,169.0,0.22,0.26,0.47,0.22,0.47,0.13,0.2,0.33,0.13,0.33,Matches,2019-2020,Lecce
Panagiotis Tachtsidis,gr GRE,MF,28,29,25,2065.0,22.9,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.8,0.8,2.0,2.8,40.0,144.0,18.0,0.0,0.09,0.09,0.0,0.09,0.04,0.09,0.13,0.04,0.13,Matches,2019-2020,Lecce
Andrea Rispoli,it ITA,DF,30,29,21,1999.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2,1.3,2.5,63.0,73.0,98.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,2019-2020,Lecce
