Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Denis Caverzasi,it ITA,MF,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Andrea D'Errico,it ITA,MF,26.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Luca Guidetti,it ITA,MF,32.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Luca Liverani,it ITA,GK,29.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Ruggero Riva,it ITA,DF,28.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Gianluca Barba,it ITA,"DF,MF",23.0,2,2,165.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.55,0.55,Matches,2018-2019,Monza
Giacomo Tomaselli,it ITA,MF,19.0,2,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Luca Giudici,it ITA,FW,26.0,2,1,126.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Giuseppe Ponsat,it ITA,MF,22.0,2,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Alberto Tentardini,it ITA,DF,21.0,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Lorenzo Adorni,it ITA,DF,19.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Stefano Negro,it ITA,DF,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Maicol Origlio,it ITA,MF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Sacha Cori,it ITA,FW,29.0,2,1,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Reginaldo,br BRA,FW,35.0,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Luca Palesi,it ITA,MF,21.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Monza
Riccardo Andreoli,,DF,,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Monza
Tommaso Brignoli,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Monza
Alessandro Di Munno,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Monza
Giorgio Galli,it ITA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Monza
Herve Otele,fr FRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Monza
Daniele Sommariva,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,Monza
Squad Total,,,25.5,2,22,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,,2018-2019,Monza
Opponent Total,,,26.2,2,22,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,,2018-2019,Monza
