Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Carlens Arcus,ht HAI,DF,24,38,36,3238.0,36.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,2020-2021,Auxerre
Donovan Léon,gf GUF,GK,27,36,36,3132.0,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Mickaël Le Bihan,fr FRA,FW,30,37,36,3082.0,34.2,19.0,5.0,24.0,19.0,0.0,2.0,5.0,0.0,0.55,0.15,0.7,0.55,0.7,Matches,2020-2021,Auxerre
Jubal,br BRA,DF,26,34,34,3060.0,34.0,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.06,0.03,0.09,0.06,0.09,Matches,2020-2021,Auxerre
Hamza Sakhi,fr FRA,MF,24,38,34,3000.0,33.3,5.0,11.0,16.0,5.0,0.0,0.0,4.0,0.0,0.15,0.33,0.48,0.15,0.48,Matches,2020-2021,Auxerre
Quentin Bernard,fr FRA,DF,31,34,33,2903.0,32.3,1.0,3.0,4.0,1.0,0.0,0.0,6.0,0.0,0.03,0.09,0.12,0.03,0.12,Matches,2020-2021,Auxerre
Mathias Autret,fr FRA,MF,29,36,34,2760.0,30.7,6.0,12.0,18.0,6.0,0.0,0.0,3.0,0.0,0.2,0.39,0.59,0.2,0.59,Matches,2020-2021,Auxerre
Alexandre Coeff,fr FRA,"DF,MF",28,36,29,2735.0,30.4,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,2020-2021,Auxerre
Birama Touré,ml MLI,MF,28,29,29,2533.0,28.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Rémy Dugimont,fr FRA,MF,34,37,26,2381.0,26.5,14.0,4.0,18.0,12.0,2.0,2.0,2.0,0.0,0.53,0.15,0.68,0.45,0.6,Matches,2020-2021,Auxerre
Gautier Lloris,fr FRA,DF,25,26,26,2333.0,25.9,4.0,1.0,5.0,4.0,0.0,0.0,7.0,1.0,0.15,0.04,0.19,0.15,0.19,Matches,2020-2021,Auxerre
Gauthier Hein,fr FRA,"MF,FW",23,35,24,2087.0,23.2,4.0,3.0,7.0,4.0,0.0,1.0,3.0,1.0,0.17,0.13,0.3,0.17,0.3,Matches,2020-2021,Auxerre
Axel Ngando,fr FRA,MF,27,31,21,1737.0,19.3,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.1,0.16,0.26,0.1,0.26,Matches,2020-2021,Auxerre
Kevin Fortune,mq MTQ,"MF,FW",30,27,10,1083.0,12.0,3.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,0.25,0.0,0.25,0.17,0.17,Matches,2020-2021,Auxerre
Kenji-Van Boto,mg MAD,DF,24,14,9,906.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
François Bellugou,fr FRA,MF,33,14,5,571.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,2020-2021,Auxerre
Aly Ndom,fr FRA,MF,24,20,3,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Sonny Laiton,mg MAD,GK,20,6,4,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Yanis Begraoui,ma MAR,"FW,MF",19,21,2,333.0,3.7,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54,Matches,2020-2021,Auxerre
Alec Georgen,fr FRA,DF,21,3,3,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Ousoumane Camara,fr FRA,MF,21,6,3,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Samuel Souprayen,fr FRA,DF,31,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Dejan Sorgić,rs SRB,FW,30,1,1,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Lassine Sinayoko,ml MLI,"FW,MF",20,2,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Mohamed Ben Fredj,tn TUN,FW,20,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Ji Xiaoxuan,cn CHN,DF,27,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Auxerre
Théo De Percin,mq MTQ,GK,19,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Auxerre
Mathieu Michel,fr FRA,GK,28,0,0,,,,,,,,,,,,,,,,Matches,2020-2021,Auxerre
