Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Carlos Vicente,es ESP,"FW,MF",25,38,36,3168.0,35.2,5.0,6.0,11.0,4.0,1.0,1.0,3.0,0.0,3.5,2.7,5.4,8.1,104.0,68.0,226.0,0.14,0.17,0.31,0.11,0.28,0.1,0.16,0.26,0.08,0.24,Matches,2024-2025,Alaves
Nahuel Tenaglia,ar ARG,DF,28,35,34,3005.0,33.4,2.0,1.0,3.0,2.0,0.0,0.0,11.0,0.0,2.2,2.2,1.6,3.7,42.0,103.0,98.0,0.06,0.03,0.09,0.06,0.09,0.07,0.05,0.12,0.07,0.12,Matches,2024-2025,Alaves
Antonio Sivera,es ESP,GK,27,33,33,2930.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Alaves
Antonio Blanco,es ESP,MF,24,37,33,2829.0,31.4,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.8,0.8,1.6,2.4,13.0,146.0,19.0,0.0,0.03,0.03,0.0,0.03,0.03,0.05,0.08,0.03,0.08,Matches,2024-2025,Alaves
Manu Sánchez,es ESP,DF,23,34,31,2754.0,30.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.7,1.7,1.2,2.9,47.0,78.0,97.0,0.03,0.0,0.03,0.03,0.03,0.06,0.04,0.1,0.06,0.1,Matches,2024-2025,Alaves
Kiké,es ESP,FW,34,36,29,2608.0,29.0,15.0,0.0,15.0,11.0,4.0,4.0,5.0,1.0,9.6,7.2,0.9,8.2,25.0,50.0,158.0,0.52,0.0,0.52,0.38,0.38,0.34,0.03,0.37,0.26,0.29,Matches,2024-2025,Alaves
Abdel Abqar,ma MAR,DF,25,29,29,2463.0,27.4,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.9,0.9,0.3,1.2,16.0,79.0,4.0,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,Matches,2024-2025,Alaves
Jon Guridi,es ESP,"MF,FW",29,34,28,2134.0,23.7,3.0,1.0,4.0,2.0,1.0,1.0,6.0,0.0,4.2,3.4,1.2,4.6,27.0,79.0,90.0,0.13,0.04,0.17,0.08,0.13,0.18,0.05,0.23,0.15,0.2,Matches,2024-2025,Alaves
Santiago Mouriño,uy URU,DF,22,27,22,2059.0,22.9,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.9,0.9,0.9,1.8,14.0,46.0,1.0,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.09,0.05,0.09,Matches,2024-2025,Alaves
Ander Guevara,es ESP,MF,27,35,21,2022.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,1.5,14.0,112.0,19.0,0.0,0.04,0.04,0.0,0.04,0.04,0.03,0.07,0.04,0.07,Matches,2024-2025,Alaves
Moussa Diarra,ml MLI,DF,23,27,21,1956.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.1,0.2,12.0,70.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2024-2025,Alaves
Joan Jordán,es ESP,MF,30,27,17,1624.0,18.0,5.0,2.0,7.0,2.0,3.0,4.0,4.0,0.0,4.8,1.6,2.3,4.0,7.0,104.0,35.0,0.28,0.11,0.39,0.11,0.22,0.3,0.15,0.45,0.1,0.25,Matches,2024-2025,Alaves
Carlos Martín,es ESP,"FW,MF",22,27,16,1338.0,14.9,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,2.3,2.3,2.7,5.0,13.0,21.0,67.0,0.13,0.13,0.27,0.13,0.27,0.15,0.19,0.34,0.15,0.34,Matches,2024-2025,Alaves
Toni Martínez,es ESP,FW,27,30,10,1113.0,12.4,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,0.6,4.2,13.0,11.0,57.0,0.32,0.0,0.32,0.32,0.32,0.32,0.05,0.37,0.32,0.37,Matches,2024-2025,Alaves
Carles Aleñá,es ESP,"MF,FW",26,14,13,1090.0,12.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.3,2.0,18.0,58.0,43.0,0.0,0.17,0.17,0.0,0.17,0.06,0.11,0.17,0.06,0.17,Matches,2024-2025,Alaves
Tomás Conechny,ar ARG,"FW,MF",26,24,10,979.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.4,2.4,0.3,2.7,14.0,23.0,61.0,0.09,0.0,0.09,0.09,0.09,0.26,0.03,0.29,0.26,0.29,Matches,2024-2025,Alaves
Stoichkov,es ESP,"MF,FW",30,17,7,784.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,1.2,2.3,9.0,26.0,41.0,0.0,0.11,0.11,0.0,0.11,0.14,0.15,0.3,0.14,0.3,Matches,2024-2025,Alaves
Aleksandar Sedlar,rs SRB,DF,32,10,8,714.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Alaves
Facundo Garcés,ar ARG,DF,24,10,7,678.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.8,0.9,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches,2024-2025,Alaves
Pica,es ESP,DF,22,10,6,589.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06,Matches,2024-2025,Alaves
Jesús Owono,gq EQG,GK,23,7,6,577.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Alaves
Carlos Benavídez,uy URU,MF,26,20,6,569.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.9,4.0,26.0,5.0,0.16,0.16,0.32,0.16,0.32,0.05,0.11,0.16,0.05,0.16,Matches,2024-2025,Alaves
Abderrahman Rebbach,dz ALG,"FW,MF",25,10,4,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,16.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches,2024-2025,Alaves
Asier Villalibre,es ESP,FW,26,18,4,452.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.6,0.8,1.0,1.8,4.0,7.0,18.0,0.2,0.2,0.4,0.0,0.2,0.43,0.27,0.69,0.21,0.48,Matches,2024-2025,Alaves
Luka Romero,ar ARG,"FW,MF",19,8,3,321.0,3.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8,0.0,0.2,0.2,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.37,0.08,0.45,0.01,0.09,Matches,2024-2025,Alaves
Hugo Novoa,es ESP,"DF,MF",21,5,2,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,7.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.18,0.07,0.26,0.18,0.26,Matches,2024-2025,Alaves
Pau Cabanes,es ESP,"MF,FW",19,6,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,15.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,2024-2025,Alaves
Adrian Rodriguez,es ESP,GK,23,2,1,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Alaves
Egoitz Muñoz,es ESP,DF,19,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2024-2025,Alaves
Luis Rioja,es ESP,FW,30,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57,Matches,2024-2025,Alaves
Alejandro Jay Agustín,es ESP,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
Eneko Ortiz,es ESP,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
Grégoire Swiderski,ca CAN,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
Joaquín Panichelli,ar ARG,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
Julen Lartitegi,es ESP,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
Daouda Doumbia,ml MLI,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
Lander Pinillos,es ESP,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Alaves
