Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Erhan Mašović,rs SRB,DF,26-185,17,11,986.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.9,1.5,1.0,35.0,4.0,0.09,0.09,0.18,0.09,0.18,0.06,0.09,0.15,0.06,0.15,Matches,2024-2025,Bochum
Lukas Daschner,de GER,"MF,FW",26-237,15,4,482.0,5.4,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.7,1.9,0.7,2.6,8.0,11.0,19.0,0.19,0.19,0.37,0.19,0.37,0.6,0.15,0.74,0.42,0.57,Matches,2024-2025,Bochum
Koji Miyoshi,jp JPN,"FW,MF",28-061,15,6,464.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1,1.1,0.8,1.9,11.0,15.0,23.0,0.19,0.0,0.19,0.19,0.19,0.21,0.15,0.36,0.21,0.36,Matches,2024-2025,Bochum
Mats Pannewig,de GER,MF,20-210,14,2,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,3.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.27,0.04,0.31,0.27,0.31,Matches,2024-2025,Bochum
Cristian Gamboa,cr CRC,DF,35-214,12,1,226.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.3,2.0,5.0,9.0,0.4,0.0,0.4,0.4,0.4,0.06,0.07,0.14,0.06,0.14,Matches,2024-2025,Bochum
Moritz-Broni Kwarteng,gh GHA,"MF,FW",27-028,7,0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,4.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.19,0.1,0.19,Matches,2024-2025,Bochum
Aliou Badara Baldé,gn GUI,"MF,FW",22-165,5,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.35,0.18,0.35,Matches,2024-2025,Bochum
Noah Loosli,ch SUI,DF,28-123,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2024-2025,Bochum
Samuel Bamba,de GER,"FW,MF",21-102,6,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.35,0.1,0.45,0.35,0.45,Matches,2024-2025,Bochum
Agon Elezi,mk MKD,MF,24-086,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2024-2025,Bochum
Kacper Koscierski,de GER,DF,17-337,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Bochum
Paul Grave,de GER,GK,24-046,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Bochum
Mohammed Tolba,de GER,DF,20-311,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Bochum
Niklas Jahn,de GER,FW,20-304,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Bochum
