Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Robin Himmelmann,de GER,GK,29,33,33,3000.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Marvin Knoll,de GER,MF,27,31,30,2701.0,30.0,4.0,7.0,11.0,2.0,2.0,2.0,4.0,0.0,0.13,0.23,0.37,0.07,0.3,Matches,2018-2019,St. Pauli
Mats Møller Dæhli,no NOR,MF,23,33,31,2613.0,29.0,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,0.07,0.14,0.21,0.07,0.21,Matches,2018-2019,St. Pauli
Daniel Buballa,de GER,DF,28,28,27,2445.0,27.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2018-2019,St. Pauli
Christopher Avevor,de GER,DF,26,26,26,2370.0,26.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2018-2019,St. Pauli
Jeremy Dudziak,tn TUN,"DF,MF",22,25,25,2157.0,24.0,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.08,0.04,0.13,0.08,0.13,Matches,2018-2019,St. Pauli
Christopher Buchtmann,de GER,MF,26,24,23,1911.0,21.2,5.0,2.0,7.0,5.0,0.0,0.0,7.0,0.0,0.24,0.09,0.33,0.24,0.33,Matches,2018-2019,St. Pauli
Johannes Flum,de GER,MF,30,22,19,1630.0,18.1,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.06,0.06,0.11,0.06,0.11,Matches,2018-2019,St. Pauli
Philipp Ziereis,de GER,DF,25,17,17,1560.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Sami Allagui,tn TUN,"FW,MF",32,23,20,1557.0,17.3,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,0.23,0.06,0.29,0.23,0.29,Matches,2018-2019,St. Pauli
Ryo Miyaichi,jp JPN,MF,25,25,17,1383.0,15.4,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.33,0.0,0.33,0.33,0.33,Matches,2018-2019,St. Pauli
Justin Hoogma,nl NED,DF,20,14,13,1171.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Florian Carstens,de GER,DF,19,18,12,1124.0,12.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches,2018-2019,St. Pauli
Alexander Meier,de GER,FW,35,16,11,976.0,10.8,6.0,1.0,7.0,4.0,2.0,2.0,0.0,0.0,0.55,0.09,0.65,0.37,0.46,Matches,2018-2019,St. Pauli
Dimitris Diamantakos,gr GRE,FW,25,19,10,971.0,10.8,7.0,0.0,7.0,7.0,0.0,0.0,3.0,0.0,0.65,0.0,0.65,0.65,0.65,Matches,2018-2019,St. Pauli
Luca-Milan Zander,de GER,DF,22,12,11,949.0,10.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,2018-2019,St. Pauli
Henk Veerman,nl NED,FW,25,17,7,922.0,10.2,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,0.59,0.39,0.98,0.59,0.98,Matches,2018-2019,St. Pauli
Richard Neudecker,de GER,MF,21,17,9,918.0,10.2,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.29,0.1,0.39,0.29,0.39,Matches,2018-2019,St. Pauli
Waldemar Sobota,pl POL,MF,31,16,9,914.0,10.2,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2018-2019,St. Pauli
Jan-Philipp Kalla,de GER,"DF,MF",31,10,10,787.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Ersin Zehir,de GER,MF,20,17,3,599.0,6.7,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.3,0.3,0.0,0.3,Matches,2018-2019,St. Pauli
Park Yi-young,kr KOR,"DF,MF",24,7,6,496.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Cenk Şahin,tr TUR,MF,23,8,4,410.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Finn Ole Becker,de GER,MF,18,5,3,301.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.3,0.3,0.0,0.3,Matches,2018-2019,St. Pauli
Kevin Lankford,de GER,MF,19,5,3,289.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Jan-Marc Schneider,de GER,"FW,MF",24,9,0,188.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Bernd Nehrig,de GER,MF,31,7,2,183.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.49,0.49,0.98,0.49,0.98,Matches,2018-2019,St. Pauli
Svend Brodersen,de GER,GK,21,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Brian Koglin,de GER,DF,21,2,2,150.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Luis Coordes,do DOM,MF,19,2,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,St. Pauli
Korbinian Müller,de GER,GK,27,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,St. Pauli
Clemens Schoppenhauer,de GER,DF,26,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,St. Pauli
Christian Conteh,de GER,"FW,MF",18,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,St. Pauli
Marc Hornschuh,de GER,"DF,MF",27,0,0,,,,,,,,,,,,,,,,Matches,2018-2019,St. Pauli
