Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Elias Cobbaut,be BEL,DF,23,35,35,3149.0,35.0,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,1.5,2.8,40.0,110.0,24.0,0.06,0.09,0.14,0.06,0.14,0.04,0.04,0.08,0.04,0.08,Matches,2021-2022,Parma
Franco Vázquez,ar ARG,MF,32,35,35,3040.0,33.8,14.0,4.0,18.0,14.0,0.0,0.0,9.0,2.0,7.0,7.0,7.5,14.5,125.0,240.0,201.0,0.41,0.12,0.53,0.41,0.53,0.21,0.23,0.44,0.21,0.44,Matches,2021-2022,Parma
Enrico Del Prato,it ITA,DF,21,34,33,2855.0,31.7,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,1.6,1.6,1.0,2.5,23.0,110.0,68.0,0.03,0.06,0.09,0.03,0.09,0.05,0.03,0.08,0.05,0.08,Matches,2021-2022,Parma
Stanko Jurić,hr CRO,MF,24,37,30,2612.0,29.0,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,2.6,2.6,1.1,3.6,26.0,79.0,70.0,0.1,0.03,0.14,0.1,0.14,0.09,0.04,0.13,0.09,0.13,Matches,2021-2022,Parma
Danilo Larangeira,br BRA,DF,37,29,29,2571.0,28.6,1.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.8,0.8,0.1,0.9,5.0,48.0,4.0,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.03,0.03,0.03,Matches,2021-2022,Parma
Gianluigi Buffon,it ITA,GK,43,26,25,2272.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Parma
Dennis Man,ro ROU,"DF,FW",22,27,22,1848.0,20.5,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.1,3.1,3.0,6.1,109.0,109.0,128.0,0.15,0.05,0.19,0.15,0.19,0.16,0.15,0.31,0.16,0.31,Matches,2021-2022,Parma
Adrian Benedyczak,pl POL,FW,20,32,20,1669.0,18.5,6.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,5.4,5.4,1.1,6.5,31.0,24.0,94.0,0.32,0.05,0.38,0.32,0.38,0.3,0.06,0.36,0.3,0.36,Matches,2021-2022,Parma
Simon Sohm,ch SUI,"MF,DF",20,29,16,1627.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,1.3,2.1,23.0,62.0,29.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches,2021-2022,Parma
