Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Daniel Muñoz,co COL,DF,28,46,46,4020.0,44.7,6.0,7.0,13.0,6.0,0.0,0.0,13.0,0.0,4.9,4.9,5.5,10.5,62.0,97.0,208.0,0.13,0.16,0.29,0.13,0.29,0.14,0.15,0.29,0.14,0.29,Matches,2024-2025,Crystal Palace
Dean Henderson,eng ENG,GK,27,44,44,3960.0,44.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Crystal Palace
Marc Guéhi,eng ENG,DF,24,44,44,3929.0,43.7,3.0,2.0,5.0,3.0,0.0,0.0,10.0,1.0,2.0,2.0,1.7,3.7,22.0,134.0,10.0,0.07,0.05,0.11,0.07,0.11,0.06,0.05,0.11,0.06,0.11,Matches,2024-2025,Crystal Palace
Maxence Lacroix,fr FRA,DF,24,43,43,3836.0,42.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,3.4,3.4,1.0,4.4,8.0,65.0,7.0,0.02,0.02,0.05,0.02,0.05,0.1,0.03,0.13,0.1,0.13,Matches,2024-2025,Crystal Palace
Tyrick Mitchell,eng ENG,DF,24,45,45,3755.0,41.7,0.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,6.4,7.7,62.0,70.0,171.0,0.0,0.14,0.14,0.0,0.14,0.04,0.19,0.22,0.04,0.22,Matches,2024-2025,Crystal Palace
Jean-Philippe Mateta,fr FRA,FW,27,46,42,3287.0,36.5,17.0,4.0,21.0,15.0,2.0,3.0,3.0,0.0,13.6,12.0,3.2,15.2,45.0,53.0,122.0,0.47,0.11,0.57,0.41,0.52,0.46,0.11,0.57,0.41,0.52,Matches,2024-2025,Crystal Palace
Eberechi Eze,eng ENG,"MF,FW",26,43,40,3283.0,36.5,15.0,11.0,26.0,14.0,1.0,2.0,1.0,0.0,10.4,8.9,6.2,15.1,68.0,97.0,153.0,0.41,0.3,0.71,0.38,0.69,0.36,0.22,0.58,0.31,0.52,Matches,2024-2025,Crystal Palace
Ismaila Sarr,sn SEN,MF,26,47,36,3244.0,36.0,11.0,7.0,18.0,11.0,0.0,0.0,4.0,0.0,10.8,10.8,8.5,19.3,76.0,86.0,183.0,0.31,0.19,0.5,0.31,0.5,0.36,0.28,0.64,0.36,0.64,Matches,2024-2025,Crystal Palace
Jefferson Lerma,co COL,"MF,DF",29,42,31,2806.0,31.2,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.1,1.1,1.5,2.6,12.0,97.0,26.0,0.0,0.03,0.03,0.0,0.03,0.04,0.06,0.1,0.04,0.1,Matches,2024-2025,Crystal Palace
Chris Richards,us USA,DF,24,32,29,2633.0,29.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,1.3,1.3,0.1,1.4,6.0,39.0,2.0,0.03,0.03,0.07,0.03,0.07,0.06,0.0,0.07,0.06,0.07,Matches,2024-2025,Crystal Palace
Will Hughes,eng ENG,MF,29,41,29,2524.0,28.0,0.0,4.0,4.0,0.0,0.0,0.0,12.0,0.0,1.1,1.1,3.1,4.2,20.0,87.0,27.0,0.0,0.14,0.14,0.0,0.14,0.05,0.13,0.18,0.05,0.18,Matches,2024-2025,Crystal Palace
Daichi Kamada,jp JPN,MF,27,43,21,2207.0,24.5,2.0,3.0,5.0,2.0,0.0,0.0,6.0,1.0,1.1,1.1,1.9,3.0,25.0,88.0,56.0,0.08,0.12,0.2,0.08,0.2,0.06,0.11,0.17,0.06,0.17,Matches,2024-2025,Crystal Palace
Adam Wharton,eng ENG,MF,20,27,21,1694.0,18.8,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,3.0,3.4,14.0,107.0,11.0,0.0,0.16,0.16,0.0,0.16,0.03,0.21,0.23,0.03,0.23,Matches,2024-2025,Crystal Palace
Eddie Nketiah,eng ENG,"FW,MF",25,37,12,1429.0,15.9,7.0,2.0,9.0,7.0,0.0,0.0,7.0,1.0,5.7,5.7,1.7,7.4,41.0,19.0,78.0,0.44,0.13,0.57,0.44,0.57,0.5,0.15,0.64,0.5,0.64,Matches,2024-2025,Crystal Palace
Trevoh Chalobah,eng ENG,DF,25,14,14,1240.0,13.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.2,1.2,0.4,1.6,11.0,34.0,6.0,0.22,0.0,0.22,0.22,0.22,0.1,0.03,0.14,0.1,0.14,Matches,2024-2025,Crystal Palace
