Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Enzo Le Fée,fr FRA,MF,24,10,6,459.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,17.0,33.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches,2024-2025,Roma
Saud Abdulhamid,sa KSA,DF,25,8,4,380.0,4.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,1.2,14.0,16.0,40.0,0.24,0.24,0.47,0.24,0.47,0.1,0.18,0.28,0.1,0.28,Matches,2024-2025,Roma
Lucas Gourna-Douath,fr FRA,MF,20,6,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,4.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches,2024-2025,Roma
Victor Nelsson,dk DEN,DF,25,5,1,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2024-2025,Roma
Anass Salah-Eddine,nl NED,DF,22,3,2,152.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,8.0,2.0,15.0,0.0,0.59,0.59,0.0,0.59,0.19,0.08,0.27,0.19,0.27,Matches,2024-2025,Roma
Mathew Ryan,au AUS,GK,32,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,2024-2025,Roma
Samuel Dahl,se SWE,"DF,MF",24,3,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Roma
Tammy Abraham,eng ENG,FW,26,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Roma
Federico Nardin,it ITA,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Giorgio De Marzi,us USA,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Renato Marin,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Buba Sangaré,es ESP,DF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Alessio Marcaccini,it ITA,GK,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Alessandro Romano,ch SUI,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
João Costa,br BRA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Edoardo Bove,it ITA,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Pierluigi Gollini,it ITA,GK,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
Chris Smalling,eng ENG,DF,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2024-2025,Roma
