Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Raphael Framberger,de GER,"DF,MF",22,8,7,668.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,1.5,23.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches,2018-2019,Augsburg
Sergio Córdova,ve VEN,FW,20,22,4,636.0,7.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2,1.2,8.0,11.0,27.0,0.42,0.0,0.42,0.42,0.42,0.17,0.03,0.2,0.17,0.2,Matches,2018-2019,Augsburg
Reece Oxford,eng ENG,DF,19,9,7,595.0,6.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.1,0.4,2.0,14.0,1.0,0.0,0.15,0.15,0.0,0.15,0.06,0.01,0.07,0.06,0.07,Matches,2018-2019,Augsburg
Georg Teigl,at AUT,"MF,FW",27,7,3,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,2018-2019,Augsburg
Fabian Giefer,de GER,GK,28,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2018-2019,Augsburg
Fredrik Jensen,fi FIN,"FW,MF",20,9,2,270.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.0,3.0,3.0,9.0,0.0,0.33,0.33,0.0,0.33,0.12,0.33,0.45,0.12,0.45,Matches,2018-2019,Augsburg
Julian Schieber,de GER,FW,29,9,3,258.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.6,1.3,2.0,7.0,24.0,0.35,0.0,0.35,0.35,0.35,0.23,0.21,0.44,0.23,0.44,Matches,2018-2019,Augsburg
Felix Götze,de GER,MF,20,9,1,209.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.0,1.1,0.0,4.0,2.0,0.43,0.0,0.43,0.43,0.43,0.75,0.0,0.75,0.75,0.75,Matches,2018-2019,Augsburg
Simon Asta,de GER,DF,17,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,2018-2019,Augsburg
Christoph Janker,de GER,"MF,FW",33,4,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Augsburg
Jan-Ingwer Callsen-Bracker,de GER,DF,33,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.86,0.86,0.86,Matches,2018-2019,Augsburg
Jozo Stanić,hr CRO,MF,19,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2018-2019,Augsburg
Maurice Malone,de GER,"FW,MF",17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Augsburg
Cheon Seonghoon,kr KOR,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Augsburg
Benjamin Leneis,de GER,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Augsburg
Romario Rösch,de GER,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Augsburg
Stefano Russo,de GER,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2018-2019,Augsburg
