Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Luka Jović,rs SRB,"FW,MF",25,30,11,1255.0,13.9,9.0,1.0,10.0,9.0,0.0,0.0,4.0,1.0,6.1,6.1,1.9,8.0,11.0,32.0,55.0,0.65,0.07,0.72,0.65,0.72,0.51,0.16,0.67,0.51,0.67,Matches,2023-2024,Milan
Noah Okafor,ch SUI,FW,23,36,6,1027.0,11.4,6.0,3.0,9.0,6.0,0.0,0.0,1.0,0.0,4.2,4.2,1.6,5.8,35.0,20.0,76.0,0.53,0.26,0.79,0.53,0.79,0.37,0.14,0.51,0.37,0.51,Matches,2023-2024,Milan
Rade Krunić,ba BIH,"MF,DF",29,14,10,898.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,1.0,1.2,13.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches,2023-2024,Milan
Marco Sportiello,it ITA,GK,31,9,7,710.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Pierre Kalulu,fr FRA,DF,23,11,5,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.1,7.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2023-2024,Milan
Tommaso Pobega,it ITA,MF,24,15,5,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,8.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.2,0.16,0.2,Matches,2023-2024,Milan
Antonio Mirante,it ITA,GK,40,3,3,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Jan-Carlo Simic,rs SRB,DF,18,6,1,266.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,6.0,0.0,0.34,0.0,0.34,0.34,0.34,0.38,0.0,0.38,0.38,0.38,Matches,2023-2024,Milan
Alejandro Jiménez,es ESP,DF,18,5,2,208.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,2023-2024,Milan
Luka Romero,ar ARG,"FW,MF",18,5,1,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,2023-2024,Milan
Filippo Terracciano,it ITA,"DF,FW",20,6,1,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Chaka Traorè,ci CIV,MF,18,4,1,103.0,1.1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,0.0,5.0,1.75,0.0,1.75,1.75,1.75,0.21,0.23,0.44,0.21,0.44,Matches,2023-2024,Milan
Davide Bartesaghi,it ITA,FW,17,8,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Marco Pellegrino,ar ARG,DF,21,1,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023-2024,Milan
Kevin Zeroli,it ITA,MF,18,4,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Mattia Caldara,it ITA,DF,29,1,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.58,0.58,0.58,Matches,2023-2024,Milan
Francesco Camarda,it ITA,FW,15,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Lapo Nava,it ITA,GK,19,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023-2024,Milan
Andrea Bartoccioni,it ITA,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
Victor Ehuwa Eletu,ng NGA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
Lorenzo Torriani,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
Diego Sia,it ITA,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
Clinton Nsiala,fr FRA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
Noah Raveyre,fr FRA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
Lorenzo Colombo,it ITA,FW,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023-2024,Milan
