Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Elkan Baggott,id IDN,DF,18,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Ipswich Town
Armando Dobra,al ALB,MF,20,3,2,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Ipswich Town
Louie Barry,eng ENG,MF,18,3,2,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Ipswich Town
Cameron Humphreys,eng ENG,MF,17,4,1,120.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75,Matches,2021-2022,Ipswich Town
Corrie Ndaba,ie IRL,"DF,MF",21,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Ipswich Town
Tomáš Holý,cz CZE,GK,29,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Ipswich Town
Tawanda Chirewa,zw ZIM,MF,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
Nicholas Hayes,eng ENG,GK,22,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
Myles Kenlock,eng ENG,"DF,MF",24,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
Ben Morris,eng ENG,FW,22,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
Fraser Alexander,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
Albie Armin,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
Matt Ward,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,Matches,2021-2022,Ipswich Town
