Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Andrey Santos,br BRA,MF,21-024,34,34,3021.0,33.6,11.0,4.0,15.0,11.0,0.0,0.0,8.0,0.0,5.1,5.1,3.3,8.4,29.0,149.0,26.0,0.33,0.12,0.45,0.33,0.45,0.16,0.1,0.27,0.16,0.27,Matches,2024-2025,Strasbourg
Guela Doué,ci CIV,DF,22-222,34,32,2897.0,32.2,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,0.7,1.5,51.0,173.0,54.0,0.03,0.06,0.09,0.03,0.09,0.03,0.02,0.05,0.03,0.05,Matches,2024-2025,Strasbourg
Đorđe Petrović,rs SRB,GK,25-231,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Strasbourg
Ismaël Doukouré,fr FRA,"DF,MF",21-307,32,32,2729.0,30.3,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.6,0.6,1.1,1.6,20.0,116.0,9.0,0.03,0.03,0.07,0.03,0.07,0.02,0.04,0.06,0.02,0.06,Matches,2024-2025,Strasbourg
Diego Moreira,pt POR,"DF,MF",20-294,34,30,2679.0,29.8,2.0,7.0,9.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,7.3,9.3,99.0,87.0,245.0,0.07,0.24,0.3,0.07,0.3,0.07,0.25,0.33,0.07,0.33,Matches,2024-2025,Strasbourg
Dilane Bakwa,fr FRA,"MF,DF",22-274,31,29,2503.0,27.8,6.0,8.0,14.0,6.0,0.0,0.0,4.0,0.0,4.7,4.7,6.6,11.3,107.0,129.0,249.0,0.22,0.29,0.5,0.22,0.5,0.17,0.24,0.41,0.17,0.41,Matches,2024-2025,Strasbourg
Mamadou Sarr,fr FRA,DF,19-271,28,28,2455.0,27.3,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,0.3,1.1,7.0,52.0,1.0,0.0,0.04,0.04,0.0,0.04,0.03,0.01,0.04,0.03,0.04,Matches,2024-2025,Strasbourg
Habib Diarra,sn SEN,"MF,FW",21-144,33,27,2435.0,27.1,4.0,5.0,9.0,2.0,2.0,2.0,6.0,0.0,3.3,1.8,4.5,6.3,61.0,116.0,114.0,0.15,0.18,0.33,0.07,0.26,0.13,0.17,0.3,0.07,0.24,Matches,2024-2025,Strasbourg
Emanuel Emegha,nl NED,FW,22-113,29,28,2394.0,26.6,14.0,3.0,17.0,14.0,0.0,0.0,5.0,0.0,17.0,17.0,2.4,19.4,37.0,14.0,104.0,0.53,0.11,0.64,0.53,0.64,0.67,0.1,0.76,0.67,0.76,Matches,2024-2025,Strasbourg
Sebastian Nanasi,se SWE,"MF,FW",23-011,33,26,2179.0,24.2,6.0,4.0,10.0,6.0,0.0,0.0,1.0,0.0,6.5,6.5,4.9,11.4,53.0,126.0,127.0,0.25,0.17,0.41,0.25,0.41,0.28,0.21,0.49,0.28,0.49,Matches,2024-2025,Strasbourg
Félix Lemaréchal,fr FRA,"MF,FW",21-293,30,21,1869.0,20.8,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,3.5,3.5,2.9,6.4,35.0,58.0,90.0,0.24,0.14,0.39,0.24,0.39,0.18,0.15,0.32,0.18,0.32,Matches,2024-2025,Strasbourg
Valentín Barco,ar ARG,"MF,DF",20-308,15,14,1191.0,13.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.5,2.0,20.0,64.0,55.0,0.0,0.15,0.15,0.0,0.15,0.04,0.11,0.15,0.04,0.15,Matches,2024-2025,Strasbourg
