Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Lucas Perri,br BRA,GK,27-168,45,45,4080.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Lyon
Moussa Niakhate,sn SEN,DF,29-080,42,40,3659.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.1,1.3,40.0,143.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,2024-2025,Lyon
Corentin Tolisso,fr FRA,MF,30-297,46,39,3339.0,37.1,10.0,6.0,16.0,10.0,0.0,0.0,8.0,1.0,7.6,7.6,6.0,13.5,48.0,234.0,178.0,0.27,0.16,0.43,0.27,0.43,0.21,0.17,0.38,0.21,0.38,Matches,2024-2025,Lyon
Clinton Mata,ao ANG,DF,32-201,40,37,3278.0,36.4,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,1.4,1.6,28.0,103.0,27.0,0.0,0.11,0.11,0.0,0.11,0.01,0.04,0.05,0.01,0.05,Matches,2024-2025,Lyon
Rayan Cherki,fr FRA,"FW,MF",21-283,44,34,3085.0,34.3,12.0,20.0,32.0,12.0,0.0,0.0,5.0,0.0,7.2,7.2,16.5,23.7,160.0,291.0,249.0,0.35,0.58,0.93,0.35,0.93,0.22,0.5,0.72,0.22,0.72,Matches,2024-2025,Lyon
Ainsley Maitland-Niles,eng ENG,DF,27-271,44,31,3008.0,33.4,1.0,7.0,8.0,1.0,0.0,0.0,4.0,0.0,4.4,4.4,4.4,8.8,50.0,148.0,153.0,0.03,0.21,0.24,0.03,0.24,0.13,0.14,0.27,0.13,0.27,Matches,2024-2025,Lyon
Alexandre Lacazette,fr FRA,FW,33-364,42,29,2698.0,30.0,19.0,3.0,22.0,13.0,6.0,7.0,7.0,0.0,19.6,14.3,4.8,19.1,29.0,77.0,202.0,0.63,0.1,0.73,0.43,0.53,0.69,0.17,0.85,0.5,0.67,Matches,2024-2025,Lyon
Nicolás Tagliafico,ar ARG,DF,32-269,33,30,2649.0,29.4,5.0,1.0,6.0,5.0,0.0,0.0,12.0,0.0,3.9,3.9,1.8,5.6,40.0,127.0,105.0,0.17,0.03,0.2,0.17,0.2,0.13,0.06,0.19,0.13,0.19,Matches,2024-2025,Lyon
Nemanja Matić,rs SRB,MF,36-299,39,31,2512.0,27.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,1.4,1.5,45.0,188.0,22.0,0.04,0.04,0.07,0.04,0.07,0.0,0.05,0.06,0.0,0.06,Matches,2024-2025,Lyon
Malick Fofana,be BEL,FW,20-057,41,23,2282.0,25.4,11.0,5.0,16.0,11.0,0.0,0.0,3.0,0.0,6.0,6.0,4.4,10.4,157.0,57.0,267.0,0.43,0.2,0.63,0.43,0.63,0.26,0.19,0.45,0.26,0.45,Matches,2024-2025,Lyon
Georges Mikautadze,ge GEO,FW,24-208,47,22,2204.0,24.5,17.0,9.0,26.0,14.0,3.0,4.0,2.0,0.0,13.9,10.7,5.8,16.5,59.0,72.0,198.0,0.69,0.37,1.06,0.57,0.94,0.59,0.25,0.84,0.46,0.7,Matches,2024-2025,Lyon
Duje Ćaleta-Car,hr CRO,DF,28-252,28,23,2198.0,24.4,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.7,2.7,0.1,2.8,6.0,59.0,1.0,0.04,0.0,0.04,0.04,0.04,0.11,0.0,0.11,0.11,0.11,Matches,2024-2025,Lyon
Jordan Veretout,fr FRA,MF,32-087,38,25,2123.0,23.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.9,1.9,1.0,3.0,38.0,130.0,75.0,0.08,0.04,0.13,0.08,0.13,0.09,0.05,0.13,0.09,0.13,Matches,2024-2025,Lyon
Tanner Tessmann,us USA,MF,23-245,35,20,1843.0,20.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.1,1.1,0.9,2.0,17.0,77.0,44.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,Matches,2024-2025,Lyon
Abner,br BRA,DF,25-000,27,18,1625.0,18.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.7,0.7,1.3,2.0,35.0,85.0,69.0,0.11,0.06,0.17,0.11,0.17,0.04,0.08,0.12,0.04,0.12,Matches,2024-2025,Lyon
Ernest Nuamah,gh GHA,"FW,MF",21-207,33,20,1602.0,17.8,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,5.4,5.4,2.8,8.2,74.0,57.0,185.0,0.34,0.11,0.45,0.34,0.45,0.3,0.16,0.46,0.3,0.46,Matches,2024-2025,Lyon
Thiago Almada,ar ARG,"MF,FW",24-031,20,11,1213.0,13.5,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,2.5,2.5,2.8,5.3,48.0,113.0,60.0,0.15,0.3,0.45,0.15,0.45,0.19,0.21,0.4,0.19,0.4,Matches,2024-2025,Lyon
Saïd Benrahma,dz ALG,"FW,MF",29-290,22,14,1203.0,13.4,3.0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,3.3,3.3,3.6,6.9,51.0,46.0,141.0,0.22,0.45,0.67,0.22,0.67,0.29,0.31,0.6,0.29,0.6,Matches,2024-2025,Lyon
Sael Kumbedi,fr FRA,DF,20-062,19,15,1192.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.5,0.8,26.0,42.0,78.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,Matches,2024-2025,Lyon
Maxence Caqueret,fr FRA,MF,25-101,14,8,803.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.1,18.0,65.0,17.0,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.13,0.08,0.13,Matches,2024-2025,Lyon
Warmed Omari,km COM,DF,25-034,4,3,278.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Lyon
Rémy Descamps,fr FRA,GK,28-336,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Lyon
Gift Orban,ng NGA,"FW,DF",22-314,5,3,259.0,2.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,0.0,1.5,2.0,5.0,18.0,0.69,0.0,0.69,0.69,0.69,0.5,0.01,0.51,0.5,0.51,Matches,2024-2025,Lyon
Paul Akouokou,ci CIV,MF,27-158,5,2,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2024-2025,Lyon
Wilfried Zaha,ci CIV,FW,32-198,6,1,116.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,5.0,3.0,15.0,0.0,0.78,0.78,0.0,0.78,0.35,0.03,0.37,0.35,0.37,Matches,2024-2025,Lyon
Orel Mangala,be BEL,MF,27-070,1,1,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,2024-2025,Lyon
Mahamadou Diawara,fr FRA,MF,20-099,4,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches,2024-2025,Lyon
Mama Samba Baldé,gw GNB,FW,29-202,2,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,2024-2025,Lyon
Alejandro Rodriguez,pt POR,MF,17-078,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024-2025,Lyon
