Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Christian Günter,de GER,"DF,MF",24,37,37,3330.0,37.0,1.0,4.0,5.0,1.0,0.0,1.0,2.0,0.0,1.9,1.1,3.8,4.9,92.0,125.0,177.0,0.03,0.11,0.14,0.03,0.14,0.06,0.11,0.17,0.03,0.14,Matches,2017-2018,Freiburg
Alexander Schwolow,de GER,GK,25,35,35,3086.0,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,2017-2018,Freiburg
Janik Haberer,de GER,"MF,FW",23,36,33,2955.0,32.8,4.0,5.0,9.0,3.0,1.0,2.0,9.0,0.0,4.9,3.3,3.4,6.7,25.0,107.0,129.0,0.12,0.15,0.27,0.09,0.24,0.16,0.11,0.27,0.11,0.22,Matches,2017-2018,Freiburg
Nils Petersen,de GER,FW,28,35,27,2485.0,27.6,18.0,1.0,19.0,12.0,6.0,7.0,4.0,1.0,12.3,7.6,2.7,10.2,28.0,48.0,137.0,0.65,0.04,0.69,0.43,0.47,0.49,0.11,0.6,0.3,0.41,Matches,2017-2018,Freiburg
Nicolas Höfler,de GER,MF,27,29,26,2432.0,27.0,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,0.7,0.7,1.8,2.5,16.0,130.0,14.0,0.04,0.11,0.15,0.04,0.15,0.03,0.07,0.1,0.03,0.1,Matches,2017-2018,Freiburg
Çağlar Söyüncü,tr TUR,DF,21,28,26,2288.0,25.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.8,0.8,0.0,0.8,23.0,62.0,4.0,0.04,0.0,0.04,0.04,0.04,0.03,0.0,0.03,0.03,0.03,Matches,2017-2018,Freiburg
Pascal Stenzel,de GER,"MF,DF",21,28,24,2195.0,24.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.8,1.3,27.0,82.0,53.0,0.04,0.0,0.04,0.04,0.04,0.02,0.04,0.06,0.02,0.06,Matches,2017-2018,Freiburg
Robin Koch,de GER,"MF,DF",21,28,23,2099.0,23.3,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.9,0.9,1.0,1.8,13.0,36.0,16.0,0.09,0.04,0.13,0.09,0.13,0.04,0.05,0.09,0.04,0.09,Matches,2017-2018,Freiburg
Marco Terrazzino,de GER,"MF,FW",26,26,20,1588.0,17.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.9,1.9,3.0,4.9,26.0,64.0,100.0,0.0,0.06,0.06,0.0,0.06,0.12,0.18,0.3,0.12,0.3,Matches,2017-2018,Freiburg
Manuel Gulde,de GER,DF,26,17,17,1530.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,9.0,43.0,0.0,0.06,0.0,0.06,0.06,0.06,0.07,0.0,0.07,0.07,0.07,Matches,2017-2018,Freiburg
Julian Schuster,de GER,"DF,MF",32,20,18,1488.0,16.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.2,1.8,5.0,50.0,8.0,0.06,0.0,0.06,0.06,0.06,0.04,0.08,0.13,0.04,0.13,Matches,2017-2018,Freiburg
Lukas Kübler,de GER,"DF,MF",24,16,14,1241.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,10.0,41.0,30.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2017-2018,Freiburg
Mike Frantz,de GER,MF,30,17,14,1221.0,13.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.5,7.0,33.0,22.0,0.0,0.07,0.07,0.0,0.07,0.07,0.06,0.13,0.07,0.13,Matches,2017-2018,Freiburg
Tim Kleindienst,de GER,"FW,DF",21,23,12,1148.0,12.8,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,4.4,4.4,2.3,6.6,24.0,31.0,84.0,0.16,0.24,0.39,0.16,0.39,0.34,0.18,0.53,0.34,0.53,Matches,2017-2018,Freiburg
Marc-Oliver Kempf,de GER,DF,22,13,12,991.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.4,4.0,35.0,2.0,0.0,0.09,0.09,0.0,0.09,0.05,0.1,0.14,0.05,0.14,Matches,2017-2018,Freiburg
Philipp Lienhart,at AUT,DF,21,12,12,955.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,7.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,2017-2018,Freiburg
Lucas Höler,de GER,"FW,MF",23,14,12,906.0,10.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.3,2.3,0.2,2.5,14.0,21.0,68.0,0.1,0.0,0.1,0.1,0.1,0.23,0.02,0.25,0.23,0.25,Matches,2017-2018,Freiburg
Florian Niederlechner,de GER,"FW,MF",26,12,11,864.0,9.6,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,3.1,2.3,0.6,2.9,11.0,15.0,37.0,0.21,0.21,0.42,0.21,0.42,0.4,0.07,0.48,0.3,0.38,Matches,2017-2018,Freiburg
Amir Abrashi,al ALB,MF,27,13,11,857.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.7,8.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,Matches,2017-2018,Freiburg
Florian Kath,de GER,"FW,MF",22,26,3,709.0,7.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,0.3,1.4,17.0,26.0,59.0,0.13,0.0,0.13,0.13,0.13,0.16,0.04,0.19,0.16,0.19,Matches,2017-2018,Freiburg
Yoric Ravet,fr FRA,"FW,MF",27,12,6,601.0,6.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,0.7,0.7,1.7,2.4,14.0,20.0,39.0,0.15,0.45,0.6,0.15,0.6,0.12,0.31,0.44,0.12,0.44,Matches,2017-2018,Freiburg
Bartosz Kapustka,pl POL,"FW,MF",20,9,4,289.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.0,3.0,19.0,0.31,0.0,0.31,0.31,0.31,0.06,0.0,0.06,0.06,0.06,Matches,2017-2018,Freiburg
Caleb Stanko,us USA,DF,24,7,2,281.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2017-2018,Freiburg
Vincent Sierro,ch SUI,"MF,FW",21,5,4,258.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15,Matches,2017-2018,Freiburg
Ryan Kent,eng ENG,"FW,MF",20,6,1,245.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,9.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.33,0.31,0.33,Matches,2017-2018,Freiburg
Rafał Gikiewicz,pl POL,GK,29,3,2,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Freiburg
Karim Guédé,sk SVK,FW,32,2,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Freiburg
Mohamed Dräger,tn TUN,"MF,FW",21,2,0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Freiburg
Onur Bulut,tr TUR,FW,23,1,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,2017-2018,Freiburg
Patric Klandt,de GER,GK,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Freiburg
Aleksandar Ignjovski,rs SRB,"DF,MF",26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Freiburg
Patrick Kammerbauer,de GER,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Freiburg
Chima Okoroji,ng NGA,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2017-2018,Freiburg
