Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Oier Sanjurjo,es ESP,DF,31,41,41,3605.0,40.1,2.0,0.0,2.0,2.0,0.0,0.0,13.0,2.0,0.05,0.0,0.05,0.05,0.05,Matches,2017-2018,Osasuna
Sergio Herrera,es ESP,GK,24,40,40,3559.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Osasuna
Lillo,es ESP,DF,28,38,38,3396.0,37.7,0.0,3.0,3.0,0.0,0.0,0.0,15.0,2.0,0.0,0.08,0.08,0.0,0.08,Matches,2017-2018,Osasuna
Quique,es ESP,"FW,MF",27,44,36,3375.0,37.5,6.0,2.0,8.0,6.0,0.0,0.0,2.0,0.0,0.16,0.05,0.21,0.16,0.21,Matches,2017-2018,Osasuna
Lucas Torró,es ESP,MF,23,39,35,3177.0,35.3,1.0,6.0,7.0,1.0,0.0,0.0,10.0,0.0,0.03,0.17,0.2,0.03,0.2,Matches,2017-2018,Osasuna
Fran Mérida,es ESP,MF,27,37,34,3069.0,34.1,7.0,5.0,12.0,5.0,2.0,2.0,19.0,2.0,0.21,0.15,0.35,0.15,0.29,Matches,2017-2018,Osasuna
Carlos Clerc,es ESP,"DF,MF",25,31,31,2715.0,30.2,0.0,3.0,3.0,0.0,0.0,0.0,6.0,2.0,0.0,0.1,0.1,0.0,0.1,Matches,2017-2018,Osasuna
Aridane Hernández,es ESP,DF,28,29,26,2374.0,26.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,2017-2018,Osasuna
David Rodríguez,es ESP,"FW,MF",31,38,29,2335.0,25.9,7.0,2.0,9.0,7.0,0.0,0.0,3.0,0.0,0.27,0.08,0.35,0.27,0.35,Matches,2017-2018,Osasuna
Unai García,es ESP,DF,25,31,23,2243.0,24.9,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.16,0.0,0.16,0.16,0.16,Matches,2017-2018,Osasuna
Xisco,es ESP,FW,31,33,21,2171.0,24.1,9.0,2.0,11.0,9.0,0.0,1.0,6.0,2.0,0.37,0.08,0.46,0.37,0.46,Matches,2017-2018,Osasuna
Roberto Torres,es ESP,MF,28,36,25,2022.0,22.5,1.0,3.0,4.0,1.0,0.0,0.0,9.0,0.0,0.04,0.13,0.18,0.04,0.18,Matches,2017-2018,Osasuna
Joaquín Arzura,ar ARG,MF,24,29,14,1463.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Osasuna
Sebas Coris,es ESP,MF,24,28,16,1425.0,15.8,2.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.13,0.19,0.32,0.13,0.32,Matches,2017-2018,Osasuna
Borja Lasso,es ESP,MF,23,19,17,1375.0,15.3,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,2017-2018,Osasuna
Kike Barja,es ESP,MF,20,20,15,1280.0,14.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,2017-2018,Osasuna
Robert Ibáñez,es ESP,MF,24,17,10,909.0,10.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2017-2018,Osasuna
Mateo García,ar ARG,MF,20,12,6,682.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2017-2018,Osasuna
Miguel de las Cuevas,es ESP,MF,31,18,4,555.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.16,0.16,0.32,0.16,0.32,Matches,2017-2018,Osasuna
