Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Giovanni Di Lorenzo,it ITA,DF,27,42,42,3709.0,41.2,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,1.8,1.8,4.2,6.1,81.0,233.0,198.0,0.02,0.12,0.15,0.02,0.15,0.05,0.11,0.15,0.05,0.15,Matches,2021-2022,Napoli
Amir Rrahmani,xk KVX,DF,27,41,39,3520.0,39.1,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,4.1,4.1,0.1,4.3,13.0,100.0,3.0,0.1,0.0,0.1,0.1,0.1,0.11,0.0,0.11,0.11,0.11,Matches,2021-2022,Napoli
Mário Rui,pt POR,DF,30,39,38,3297.0,36.6,0.0,5.0,5.0,0.0,0.0,0.0,8.0,1.0,1.7,1.7,4.0,5.8,73.0,168.0,171.0,0.0,0.14,0.14,0.0,0.14,0.05,0.11,0.16,0.05,0.16,Matches,2021-2022,Napoli
Kalidou Koulibaly,sn SEN,DF,30,34,34,3035.0,33.7,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,1.4,1.4,1.3,2.8,30.0,111.0,14.0,0.09,0.03,0.12,0.09,0.12,0.04,0.04,0.08,0.04,0.08,Matches,2021-2022,Napoli
David Ospina,co COL,GK,32,33,33,2925.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2021-2022,Napoli
Fabián Ruiz Peña,es ESP,MF,25,38,33,2787.0,31.0,7.0,5.0,12.0,7.0,0.0,0.0,7.0,1.0,1.9,1.9,3.4,5.3,63.0,240.0,82.0,0.23,0.16,0.39,0.23,0.39,0.06,0.11,0.17,0.06,0.17,Matches,2021-2022,Napoli
Lorenzo Insigne,it ITA,FW,30,37,33,2635.0,29.3,13.0,9.0,22.0,3.0,10.0,14.0,2.0,0.0,16.9,5.7,6.4,12.1,113.0,176.0,237.0,0.44,0.31,0.75,0.1,0.41,0.58,0.22,0.8,0.19,0.41,Matches,2021-2022,Napoli
Piotr Zieliński,pl POL,MF,27,42,33,2597.0,28.9,8.0,5.0,13.0,7.0,1.0,1.0,2.0,0.0,6.0,5.2,5.2,10.4,68.0,166.0,117.0,0.28,0.17,0.45,0.24,0.42,0.21,0.18,0.39,0.18,0.36,Matches,2021-2022,Napoli
Elif Elmas,mk MKD,"FW,MF",21,46,20,2355.0,26.2,7.0,4.0,11.0,7.0,0.0,0.0,4.0,0.0,4.6,4.6,2.1,6.7,69.0,71.0,127.0,0.27,0.15,0.42,0.27,0.42,0.18,0.08,0.27,0.18,0.27,Matches,2021-2022,Napoli
