Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,,
Fabian Reese,de GER,"MF,FW",24,34,33,2869.0,31.9,11.0,10.0,21.0,9.0,2.0,3.0,1.0,0.0,0.35,0.31,0.66,0.28,0.6,Matches,2022-2023,Holstein Kiel
Steven Skrzybski,de GER,"FW,MF",29,34,31,2544.0,28.3,15.0,4.0,19.0,13.0,2.0,2.0,2.0,0.0,0.53,0.14,0.67,0.46,0.6,Matches,2022-2023,Holstein Kiel
Patrick Erras,de GER,"MF,DF",27,28,27,2468.0,27.4,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.07,0.04,0.07,Matches,2022-2023,Holstein Kiel
Hauke Wahl,de GER,DF,28,29,27,2440.0,27.1,2.0,1.0,3.0,2.0,0.0,0.0,11.0,0.0,0.07,0.04,0.11,0.07,0.11,Matches,2022-2023,Holstein Kiel
Philipp Sander,de GER,MF,24,33,27,2362.0,26.2,1.0,5.0,6.0,1.0,0.0,0.0,7.0,0.0,0.04,0.19,0.23,0.04,0.23,Matches,2022-2023,Holstein Kiel
Timo Becker,de GER,"DF,MF",25,25,25,2131.0,23.7,3.0,3.0,6.0,3.0,0.0,0.0,6.0,0.0,0.13,0.13,0.25,0.13,0.25,Matches,2022-2023,Holstein Kiel
Simon Lorenz,de GER,DF,25,25,21,1921.0,21.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.05,0.05,0.09,0.05,0.09,Matches,2022-2023,Holstein Kiel
Mikkel Kirkeskov,dk DEN,"DF,MF",30,26,20,1868.0,20.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,2022-2023,Holstein Kiel
Marvin Schulz,de GER,"DF,MF",27,27,21,1794.0,19.9,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2022-2023,Holstein Kiel
Lewis Holtby,de GER,MF,31,24,21,1721.0,19.1,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.05,0.16,0.21,0.05,0.21,Matches,2022-2023,Holstein Kiel
Thomas Dähne,de GER,GK,28,15,15,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Finn Porath,de GER,MF,25,34,13,1323.0,14.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,2022-2023,Holstein Kiel
Kwasi Okyere Wriedt,gh GHA,FW,28,27,9,1268.0,14.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.21,0.07,0.28,0.21,0.28,Matches,2022-2023,Holstein Kiel
Alexander Mühling,de GER,MF,29,24,11,1115.0,12.4,2.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.16,0.08,0.24,0.08,0.16,Matches,2022-2023,Holstein Kiel
Tim Schreiber,de GER,GK,20,11,11,970.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Jann-Fiete Arp,de GER,"FW,MF",22,27,10,939.0,10.4,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.1,0.19,0.29,0.1,0.29,Matches,2022-2023,Holstein Kiel
Marco Komenda,hr CRO,DF,25,12,11,903.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,2022-2023,Holstein Kiel
Fin Bartels,de GER,"MF,FW",35,20,9,879.0,9.8,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.51,0.0,0.51,0.51,0.51,Matches,2022-2023,Holstein Kiel
Robin Himmelmann,de GER,GK,33,9,8,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Benedikt Pichler,at AUT,FW,25,12,9,765.0,8.5,3.0,2.0,5.0,2.0,1.0,1.0,2.0,0.0,0.35,0.24,0.59,0.24,0.47,Matches,2022-2023,Holstein Kiel
Julian Korb,de GER,"MF,DF",30,13,8,752.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches,2022-2023,Holstein Kiel
Stefan Thesker,de GER,DF,31,10,5,452.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Hólmbert Friðjónsson,is ISL,FW,29,8,6,386.0,4.3,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.47,0.23,0.7,0.47,0.7,Matches,2022-2023,Holstein Kiel
Johannes van den Bergh,de GER,DF,35,5,2,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Marvin Obuz,de GER,FW,20,11,1,202.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Jonas Sterner,de GER,MF,20,5,2,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Aleksandar Ignjovski,rs SRB,MF,31,9,1,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Timon Weiner,de GER,GK,23,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Lucas Wolf,de GER,MF,20,1,0,38.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Colin Kleine-Bekel,de GER,DF,19,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2022-2023,Holstein Kiel
Nico Carrera,us USA,DF,20,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Holstein Kiel
Marcel Benger,de GER,"DF,MF",24,0,0,,,,,,,,,,,,,,,,Matches,2022-2023,Holstein Kiel
