Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0,Season,Team_Scraping
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,,
Andrew Robertson,sct SCO,DF,26,50,48,4347.0,48.3,1.0,7.0,8.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,7.5,9.1,157.0,276.0,326.0,0.02,0.14,0.17,0.02,0.17,0.04,0.16,0.2,0.04,0.2,Matches,2020-2021,Liverpool
Mohamed Salah,eg EGY,FW,28,51,47,4199.0,46.7,31.0,6.0,37.0,24.0,7.0,7.0,0.0,0.0,24.4,18.9,7.1,26.0,132.0,160.0,482.0,0.66,0.13,0.79,0.51,0.64,0.57,0.17,0.74,0.44,0.61,Matches,2020-2021,Liverpool
Georginio Wijnaldum,nl NED,MF,29,51,45,3913.0,43.5,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.9,2.9,1.4,4.3,78.0,159.0,76.0,0.07,0.0,0.07,0.07,0.07,0.07,0.04,0.11,0.07,0.11,Matches,2020-2021,Liverpool
Trent Alexander-Arnold,eng ENG,DF,21,45,43,3832.0,42.6,2.0,9.0,11.0,2.0,0.0,0.0,4.0,0.0,2.6,2.6,11.7,14.3,111.0,312.0,285.0,0.05,0.21,0.26,0.05,0.26,0.06,0.28,0.34,0.06,0.34,Matches,2020-2021,Liverpool
Alisson,br BRA,GK,27,42,42,3810.0,42.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,0.0,0.02,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,Matches,2020-2021,Liverpool
Sadio Mané,sn SEN,FW,28,48,41,3746.0,41.6,16.0,8.0,24.0,16.0,0.0,0.0,6.0,0.0,16.0,16.0,7.4,23.5,172.0,132.0,433.0,0.38,0.19,0.58,0.38,0.58,0.41,0.19,0.6,0.41,0.6,Matches,2020-2021,Liverpool
Fabinho,br BRA,"DF,MF",26,42,38,3466.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.3,0.7,30.0,145.0,16.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2020-2021,Liverpool
Roberto Firmino,br BRA,"FW,MF",28,48,38,3360.0,37.3,9.0,9.0,18.0,9.0,0.0,0.0,2.0,0.0,12.7,12.7,6.2,18.9,74.0,156.0,257.0,0.24,0.24,0.48,0.24,0.48,0.36,0.18,0.54,0.36,0.54,Matches,2020-2021,Liverpool
Thiago Alcántara,es ESP,MF,29,30,23,2201.0,24.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.3,1.3,2.8,4.1,33.0,232.0,31.0,0.04,0.0,0.04,0.04,0.04,0.06,0.12,0.18,0.06,0.18,Matches,2020-2021,Liverpool
Jordan Henderson,eng ENG,"MF,DF",30,28,25,2113.0,23.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,1.8,3.2,49.0,197.0,25.0,0.04,0.04,0.09,0.04,0.09,0.06,0.08,0.14,0.06,0.14,Matches,2020-2021,Liverpool
